评论内容,评论时间,评论人等级,评论类型,评论内容-新,情感分值
这个撕纸我小时候我奶奶教过我 当时没有玩具 就是撕一些废纸玩 我已经很久没有撕了都忘记了  现在在一看真是感觉太有年代感了[汤圆],2022-02-21 15:17:39,5,评论,这个撕纸我小时候我奶教过我 当时没有玩具 就是撕一些废纸玩 我已经很久没有撕了都忘记了 现在一看真是感觉太有年代感了,0.3096
尺手尺,2022-02-21 14:50:41,5,评论,尺手尺,0.6055
我之前学人家剪纸都没剪利索师傅您这又吸引我去撕纸，不说了，我妈还在拿墩布打我,2022-02-21 14:38:32,5,评论,我之前学人家剪纸都没剪利索师傅您这又吸引我去撕纸，不说了，我妈还在拿墩布打我,0.1159
问一下谁会撕奥特曼。,2022-02-21 12:41:52,4,评论,问一下谁会撕奥特曼。,0.0946
无他，唯手熟尔,2022-02-21 10:22:17,5,评论,无他，唯手熟尔,0.1634
客观来说，并不好看，不然也不会成为非遗了。但还是希望有人去传承,2022-02-21 09:59:00,5,评论,客观来说，并不好看，不然也不会成为非遗了。但还是希望有人去传承,0.0328
能不能把我撕聪明一点[保卫萝卜_问号],2022-02-21 09:49:11,4,评论,能不能把我撕聪明一点,0.1344
感觉真的不难啊。。撕纸比剪刀还好控制吧，而且最终效果也不好看。真的，平心而论，爷爷身体健康,2022-02-21 09:11:55,5,评论,感觉真的不难啊。撕纸比剪刀还好控制吧，而且最终效果也不好看。真的，平心而论，爷身体健康,0.1027
不是很像啊  个人观点 喷子不要爆破我,2022-02-21 08:54:47,3,评论,不是很像啊 个人观点 喷子不要爆破我,0.0071
非遗需要发展，一股脑撕的比剪的还好，是极大的悲哀，自信点，任何传统技艺在现代人面前都没那么神秘,2022-02-21 08:51:08,6,评论,非遗需要发展，一股脑撕的比剪的还好，是极大的悲哀，自信点，任何传统技艺在现代人面前都没那么神秘,0.3202
一个月后：西贝er，我们韩国滴撕纸！51亿年前就有了思密达[doge],2022-02-21 08:45:07,4,评论,一个月后：西贝er，我们韩国滴撕纸！51亿年前就有了思密达,0.3387
他撕纸，撕着跟玩一样我撕纸，撕的跟玩一样看来我们俩的差距不大，也就一字之差[doge],2022-02-21 08:15:09,6,评论,他撕纸，撕着跟玩一样我撕纸，撕的跟玩一样看来我们俩的差距不大，也就一字之差,0.1024
在申了思密达[tv_doge],2022-02-21 03:48:13,5,评论,在申了思密达,0.2272
我觉得不太行,2022-02-21 03:04:10,6,评论,我觉得不太行,0.2481
中国很多文化被别的国家偷走甚至本国许多文化靠别的国家发扬光大使得很多欧美国家以为该文化不属于中国的很大一部分原因是因为国人不注重这些文化，甚至觉得《无用》，当你问出有没有意义，卖不了几个钱，没什么用，xxx可以代替的时候。这种文化就已经在你这儿消失了。,2022-02-21 02:46:13,5,评论,中国很多文化被别的国家偷走甚至本国许多文化靠别的国家发扬光大使得很多欧美国家以为该文化不属于中国的很大一部分原因是因为国人不注重这些文化，甚至觉得《无用》，当你问出有没有意义，卖不了几个钱，没什么用，x可以代替的时候。这种文化就已经在你这儿消失了。,0.0093
我只想说徒有其表[tv_doge][tv_doge][tv_doge],2022-02-21 02:39:02,5,评论,我只想说徒有其表,0.0362
看视频：[哦呼][点赞][给心心][给心心]看评论：[疑惑][辣眼睛][辣眼睛][辣眼睛],2022-02-21 02:19:49,5,评论,看视频：,0.7238
我为大家撕一个 岁岁平安,2022-02-21 02:09:29,5,评论,我为大家撕一个 岁平安,0.5901
有些好奇这个和剪纸属于同时期同源还是衍生呀 有点感兴趣.以前是学过一些剪纸 剪窗花和年年有余燕子等等都会虽然很慢 而且是小学的时候学的了xxx,2022-02-21 02:09:40,5,评论,有些好奇这个和剪纸属于同时期同源还是衍生呀 有点感兴趣.以前是学过一些剪纸 剪窗花和年有余燕子等都会虽然很慢 而且是小学的时候学的了x,0.815
[笑哭]貌似撕的也不好看啊，感觉要被喷了。,2022-02-21 01:40:25,6,评论,貌似撕的也不好看啊，感觉要被喷了。,0.0392
无剪辑，现场撕，你还想怎么样。我个破画画的要给你演示那不也是随手画一个，平时约稿子，活动图之类的那不画好几天？谁他妈演示给人搞个大的？,2022-02-22 11:53:18,5,回复,无剪辑，现场撕，你还想怎么样。我个破画的要给你演示那不也是随手画一个，平时约稿子，活动图之类的那不画好几天？谁他妈演示给人搞个大的？,0.0148
快去抽奖[给心心],2022-02-22 02:27:50,5,回复,快去抽奖,0.92
可以去搜搜老爷子，很多复杂且精美的作品,2022-02-22 21:17:08,5,回复,可以去搜老爷子，很多复杂且精美的作品,0.9494
这有个什么文化。。。就是落后的生产力环境中造就的没啥用技术+1艺术可以不讲精度，但是必须要有其独特的特征，不可被其他艺术形式所模仿的。这算什么艺术？,2022-02-21 01:35:44,5,评论,这有个什么文化。就是落后的生产力环境中造就的没啥用技术+1艺术可以不讲精度，但是必须要有其独特的特征，不可被其他艺术形式所模仿的。这算什么艺术？,0.0221
没感觉多厉害，但可以弄成孩子的手工课，避免了剪刀的危险性。还是搞成早教方面的靠谱些，真正的大工程大艺术还是让剪纸上吧。,2022-02-21 01:34:14,5,评论,没感觉多厉害，但可以弄成孩子的手工课，避免了剪刀的危险性。还是搞成早教方面的靠谱些，真正的大工程大艺术还是让剪纸上吧。,0.4256
我还相信古人能撕的和剪的一样牛掰，可能单纯因为这位师傅只是小试牛刀还没大展身手吧,2022-02-21 01:36:40,5,回复,我还相信古人能撕的和剪的一样牛掰，可能单纯因为这位师傅只是小试牛刀还没大展身手吧,0.665
我以为最后要说献丑了，结果真的是“献丑了”,2022-02-21 01:27:47,4,评论,我以为最后要说献丑了，结果真的是“献丑了”,0.1802
看了那么多个非遗，我甚至觉得人类退化了[原神_嗯],2022-02-21 01:23:20,5,评论,看了那么多个非遗，我甚至觉得人类退化了,0.0885
有 手 就 行,2022-02-21 01:21:40,5,评论,有 手 就 行,0.6336
哇这个技术  也太强了  我照着样子剪都剪不这么好  古代劳动人民的智慧,2022-02-21 01:15:30,4,评论,哇这个技术 也太强了 我照着样子剪都剪不这么好 古代劳动人民的智慧,0.9499
撕冰墩墩雪容融那个你是想把老爷子送进去么[辣眼睛],2022-02-21 01:10:52,5,评论,撕冰墩雪容融那个你是想把老爷子送进去么,0.0934
爷爷太厉害啦！,2022-02-21 01:07:10,3,评论,爷太厉害啦！,0.3252
看了很多评论问为什么不用剪刀，用剪刀不是更美观吗我直接[捂脸],2022-02-21 01:00:52,5,评论,看了很多评论问为什么不用剪刀，用剪刀不是更美观吗我直接,0.0308
还说没有意义的，我真的,2022-02-21 01:01:29,5,回复,还说没有意义的，我真的,0.1686
我早都会了，你就先这样，再这样，再这样，再这样，再微笑就行了,2022-02-21 00:55:48,5,评论,我早都会了，你就先这样，再微笑就行了,0.5336
视频开始：撕纸谁不会？结尾：我绰！,2022-02-21 00:51:15,5,评论,视频开始：撕纸谁不会？结尾：我绰！,0.277
好看[虎年],2022-02-21 00:48:19,6,评论,好看,0.9825
嘤，想学了[doge],2022-02-21 00:49:57,5,评论,嘤，想学了,0.9462
鼓掌啊！鼓掌啊！！,2022-02-21 00:43:48,5,评论,鼓掌啊！,0.9603
四个字形容：跃然纸上,2022-02-21 00:39:35,5,评论,四个字形容：跃然纸上,0.6455
评论里怎么这么多喷子[翻白眼],2022-02-21 00:36:52,4,评论,评论里怎么这么多喷子,0.0196
我也会撕纸，比如在不会的题面前会撕的更好[汤圆][汤圆],2022-02-21 00:37:38,5,评论,我也会撕纸，比如在不会的题面前会撕的更好,0.5622
爷爷好可爱,2022-02-21 00:33:53,5,评论,爷好可爱,0.998
厉害的，赞赞,2022-02-21 00:29:06,5,评论,厉害的，赞,0.9916
撕纸最基本的要求，手部力量,2022-02-21 00:27:47,4,评论,撕纸最基本的要求，手部力量,0.9596
这证明你手残和工具没关系[原神_喝茶],2022-02-21 00:26:41,3,评论,这证明你手残和工具没关系,0.2054
好牛！,2022-02-21 00:23:25,5,评论,好牛！,0.7621
这个我会，以前小学天天撕这些玩意，就是撕得没这么工整,2022-02-21 00:23:08,5,评论,这个我会，以前小学天撕这些玩意，就是撕得没这么工整,0.0521
希望他不要炫技！！（把眼睛睁开[doge]）,2022-02-21 00:23:02,4,评论,希望他不要炫技！（把眼睛睁开）,0.2381
我的手会了，脑子还没会,2022-02-21 00:20:25,4,评论,我的手会了，脑子还没会,0.0748
长十双手我都撕不出来,2022-02-21 00:17:43,2,评论,长十双手我都撕不出来,0.0987
长这么大，第一次知道原来我连纸都不会撕[doge],2022-02-21 00:14:26,5,评论,长这么大，第一次知道原来我连纸都不会撕,0.2072
我小时候撕过！我撕的囍字,2022-02-21 00:09:06,6,评论,我小时候撕过！我撕的囍字,0.7465
我有狠狠鼓掌，请一定代大家向爷爷表示俺们的敬意[鼓掌][鼓掌][鼓掌][鼓掌],2022-02-21 00:07:48,4,评论,我有狠鼓掌，请一定代大家向爷表示俺们的敬意,0.9705
我警告你嗷小西八儿，这个憋偷！[阴险],2022-02-21 00:07:23,5,评论,我警告你嗷小西八儿，这个憋偷！,0.2397
我小时候也特别喜欢撕纸，搞一些奇形怪状，然后觉得贼有天赋，哈哈哈,2022-02-21 00:08:03,5,评论,我小时候也特别喜欢撕纸，搞一些奇形怪状，然后觉得贼有天赋，哈,0.9733
好强啊啊啊啊啊，好强 只会说这两个字了,2022-02-21 00:08:00,5,评论,好强啊，好强 只会说这两个字了,0.954
有的卖吗，好想要[汤圆],2022-02-21 00:06:17,5,评论,有的卖吗，好想要,0.7645
我以后不敢说自己会撕纸了，我是个残废，谢谢大家[大哭],2022-02-21 00:05:31,5,评论,我以后不敢说自己会撕纸了，我是个残废，谢大家,0.0439
看了看我的手，我还是不要浪费纸了。,2022-02-21 00:05:07,6,评论,看了看我的手，我还是不要浪费纸了。,0.3045
爷爷实在是实在是太厉害了！！！！！！！！,2022-02-21 00:02:06,5,评论,爷实在是太厉害了！,0.0939
迟早把西八国收复了，这样他就不算偷了,2022-02-20 23:59:49,3,评论,迟早把西八国收复了，这样他就不算偷了,0.01
有没有一种可能，剪纸和撕纸其实是同源的[保卫萝卜_问号]，就是在以前剪刀✂还没普及普通人还用不上的时候就是在用撕纸，后来剪刀普及了，大家觉得剪刀更规整更方便然后才变成了剪纸[思考][思考],2022-02-20 23:59:29,5,评论,有没有一种可能，剪纸和撕纸其实是同源的,0.4035
我小时候也撕,2022-02-20 23:58:38,4,评论,我小时候也撕,0.6962
我剪都剪不出来,2022-02-20 23:58:30,5,评论,我剪都剪不出来,0.1317
爷爷好可爱！爷爷超棒！！！给爷爷掌声！！！！！！给我鼓掌！！！！,2022-02-20 23:58:05,5,评论,爷好可爱！爷超棒！给爷掌声！给我鼓掌！,0.9987
每一部都会，连起来就不会了,2022-02-20 23:58:02,4,评论,每一部都会，连起来就不会了,0.3043
太厉害啦！,2022-02-20 23:57:22,5,评论,太厉害啦！,0.5155
太厉害了！！！！,2022-02-20 23:55:16,5,评论,太厉害了！,0.2656
撕纸和剪纸有什么区别[脸红],2022-02-20 23:29:59,5,评论,撕纸和剪纸有什么区别,0.6512
我们国家的传统文化居然有人说撕纸有什么意义？你活着有什么意义？这要是西巴国早就申遗保护起来弘扬了，真不知道咋想的,2022-02-20 23:22:12,5,评论,我们国家的传统文化居然有人说撕纸有什么意义？你活着有什么意义？这要是西巴国早就申遗保护起来弘扬了，真不知道咋想的,0.0054
还有人问和剪纸有什么区别，古代人没有剪刀吗？我特么……[翻白眼][翻白眼][翻白眼],2022-02-21 00:45:18,5,回复,还有人问和剪纸有什么区别，古代人没有剪刀吗？我特么…,0.2735
撕内普[doge],2022-02-20 23:21:32,4,评论,撕内普,0.6055
希望传承下去,2022-02-20 18:04:06,3,评论,希望传承下去,0.7324
原来我中小学一直在传承非遗[汤圆][汤圆][汤圆],2022-02-20 15:37:36,5,评论,原来我中小学一直在传承非遗,0.9082
厉害 厉害,2022-02-20 14:47:07,3,评论,厉害 厉害,0.5225
额，不黑，就这？[疑惑][疑惑],2022-02-20 13:13:12,5,评论,额，不黑，就这？,0.0285
我也觉得，这啥呀，并不好看啊,2022-02-20 15:48:25,5,回复,我也觉得，这啥呀，并不好看啊,0.2362
你行你来[微笑],2022-02-20 15:01:20,4,回复,你行你来,0.6091
这简单，就先这样，再那样，再这样，然后那样，再然后这样，最后这样，就成了[doge],2022-02-19 22:27:51,5,评论,这简单，就先这样，再那样，再这样，然后那样，再然后这样，最后这样，就成了,0.0169
镜头转的头晕,2022-02-19 20:20:15,5,评论,镜头转的头晕,0.4051
让我来的话这纸已经成碎片了[笑哭],2022-02-19 19:45:36,6,评论,让我来的话这纸已经成碎片了,0.1864
干撕呢？？[惊讶][惊讶],2022-02-19 15:53:05,5,评论,干撕呢？,0.1163
牛，这是真手艺,2022-02-19 10:26:51,4,评论,牛，这是真手艺,0.7631
小手撕纸,2022-02-21 10:23:36,5,评论,小手撕纸,0.4209
"查了一下，这所谓的撕纸只是""上海市非物质文化遗产""。而剪纸是""联合国教科文组织的非物质文化遗产""。",2022-02-21 09:06:20,6,评论,"查了一下，这所谓的撕纸只是""上海市非物质文化遗产""。而剪纸是""联合国教科文组织的非物质文化遗产""。",0.7277
然后呢，你要表达的意思是什么呢,2022-02-22 10:52:21,4,回复,然后呢，你要表达的意思是什么呢,0.1164
然后呢，你想表达什么,2022-02-22 20:19:44,4,回复,然后呢，你想表达什么,0.3175
《所谓的》[微笑],2022-02-22 11:54:47,5,回复,《所谓的》,0.6551
看着这么随意我上我也行，一上手，这啥玩意,2022-02-22 12:19:27,5,评论,看着这么随意我上我也行，一上手，这啥玩意,0.1338
跟剪纸有什么区别,2022-02-20 23:59:00,5,评论,跟剪纸有什么区别,0.61
回复 @木木疋呀 :那你连回复都没有必要回复呀，觉得看到不舒服，拉黑就好了呀，这么简单的方法都想不到的吗？你觉得我阴阳怪气那就阴阳怪气了呗，撕和剪是有区别的，使用剪刀剪的是剪纸，用手指撕的是撕纸，既然你认为这和剪纸没有区别，那我这是合理推测呀，拉黑不送哟,2022-02-22 13:03:57,4,回复,回复 @木疋呀 :那你连回复都没有必要回复呀，觉得看到不舒服，拉黑就好了呀，这么简单的方法都想不到的吗？你觉得我阴阳怪气那就阴阳怪气了呗，撕和剪是有区别的，使用剪刀剪的是剪纸，用手指撕的是撕纸，既然你认为这和剪纸没有区别，那我这是合理推测呀，拉黑不送哟,0.0052
人家叫撕纸,2022-02-21 08:39:38,5,回复,人家叫撕纸,0.1724
原来你剪纸是用手撕的呀，那你的手指一定像剪刀一样锋利吧,2022-02-22 12:34:28,4,回复,原来你剪纸是用手撕的呀，那你的手指一定像剪刀一样锋利吧,0.6367
说就这的我******************[脱单doge],2022-02-22 14:30:44,4,评论,说就这的我,0.3463
没我用剪子剪的整齐[滑稽][滑稽][滑稽],2022-02-21 00:24:27,4,评论,没我用剪子剪的整齐,0.6678
传承下去不要听B站上，某本国家的家犬[打call],2022-02-20 21:49:01,3,评论,传承下去不要听B站上，某本国家的家犬,0.463
加油。,2022-02-20 21:49:10,3,回复,加油。,0.9056
赚不到钱，没人想学的,2022-02-20 16:07:03,6,评论,赚不到钱，没人想学的,0.0423
回复 @日行一画 :多余这俩字不是你自己说的吗[嗑瓜子],2022-02-21 10:28:03,6,回复,回复 @日行一画 :多余这俩字不是你自己说的吗,0.1502
照你那么说，非遗都是多余的?,2022-02-21 01:09:40,4,回复,照你那么说，非遗都是多余的?,0.1214
回复 @老呀么老记忆 :笑死 你没看楼主怎么说的，没眼睛还是怎么的 挣不到钱就否决，还是眼里只有赚钱,2022-02-21 12:16:16,4,回复,回复 @老呀么老记忆 :笑死 你没看楼主怎么说的，没眼睛还是怎么的 挣不到钱就否决，还是眼里只有赚钱,0.0068
不明白,2022-02-21 00:09:26,6,评论,不明白,0.0618
没必要，以前可能没剪刀吧，剪纸一样，没必要搞非遗。,2022-02-20 14:38:03,5,评论,没必要，以前可能没剪刀吧，剪纸一样，没必要搞非遗。,0.0679
照你这么说，这个世界上就没什么有资格能评上非遗,2022-02-20 15:00:59,5,回复,照你这么说，这个世界上就没什么有资格能评上非遗,0.2197
回复 @好大的风10 :它能流传下来肯定有它的意义，国家肯定知道他的重要性，你也不是随随便便一句就算了的,2022-02-20 23:38:18,5,回复,回复 @好大的风10 :它能流传下来肯定有它的意义，国家肯定知道他的重要性，你也不是随便一句就算了的,0.5395
你觉得没必要，然后被小西八拿走，到时候跳脚都晚了,2022-02-21 05:08:02,5,回复,你觉得没必要，然后被小西八拿走，到时候跳脚都晚了,0.3249
有手就行,2022-02-20 23:34:26,5,评论,有手就行,0.5882
来来来，你来一个,2022-02-22 12:24:35,4,回复,来，你来一个,0.7694
录个视频发出来，我想观摩观摩[给心心],2022-02-22 11:56:05,5,回复,录个视频发出来，我想观摩,0.3863
来一个，我给你三连[热词系列_三连][吃瓜],2022-02-21 11:02:42,5,回复,来一个，我给你三连,0.5336
为什么不剪呢，我理解不来,2022-02-20 18:51:45,4,评论,为什么不剪呢，我理解不来,0.0381
回复 @Manymauranm :那为什么现在还有人写书法，不用打印机呢？,2022-02-21 06:28:45,5,回复,回复 @Manymauranm :那为什么现在还有人写书法，不用打印机呢？,0.2639
回复 @Manymauranm :？不是说了非遗吗，证明我们古时候有这东西。你咋不回古代问问他们咋不用剪刀呢,2022-02-21 05:07:18,5,回复,回复 @Manymauranm :？不是说了非遗吗，证明我们古时候有这东西。你咋不回古代问他们咋不用剪刀呢,0.0177
回复 @Manymauranm :“非物质”“文化遗产”，上过三年学都不能说出这话吧？,2022-02-21 11:09:22,5,回复,回复 @Manymauranm :“非物质”“文化遗产”，上过三年学都不能说出这话吧？,0.1839
那些说“这又有什么的”人，你们去了解一下就知道有多难了,2022-02-26 00:28:39,5,评论,那些说“这又有什么的”人，你们去了解一下就知道有多难了,0.3402
人家撕着和玩似的，我撕着也和玩似的,2022-02-23 01:17:46,5,评论,人家撕着和玩似的，我撕着也和玩似的,0.2491
人生一大错觉:这有什么难的[doge][doge][doge],2022-02-23 00:57:27,5,评论,人生一大错觉:这有什么难的,0.8957
爷爷好厉害啊！,2022-02-23 00:03:57,4,评论,爷好厉害啊！,0.7928
请大家不要吝啬点赞和关注位，在此谢过大家了[藏狐],2022-02-23 00:02:22,4,评论,请大家不要吝啬点赞和关注位，在此谢过大家了,0.9459
手指灵活，iq更高~,2022-02-23 00:01:15,5,评论,手指灵活，iq更高~,0.9109
好棒！[打call],2022-02-22 23:56:43,6,评论,好棒！,0.9945
🇰🇷：阿西吧，你们中国人都是抄袭我们的思密达！我还没想出来你们就抄袭走了思密达！！[吃瓜],2022-02-22 23:54:08,5,评论,🇰🇷：阿西吧，你们中国人都是抄袭我们的思密达！我还没想出来你们就抄袭走了思密达！,0.002
这个爷爷真的好可爱，最后完成的时候笑的好可爱。如果在现场绝对狠狠夸他，太厉害了,2022-02-22 23:48:46,3,评论,这个爷真的好可爱，最后完成的时候笑的好可爱。如果在现场绝对狠夸他，太厉害了,0.9925
我给大家撕一个岁岁平安[doge],2022-02-22 23:40:41,4,评论,我给大家撕一个岁平安,0.4889
第二天，小西巴国新闻:我国某著名大师用祖传撕纸手艺祝各位年年有余，我们会尽快帮他申遗[藏狐],2022-02-22 23:36:45,5,评论,第二天，小西巴国新闻:我国某著名大师用祖传撕纸手艺祝各位年有余，我们会尽快帮他申遗,0.5756
挺棒的,2022-02-22 23:33:33,2,评论,挺棒的,0.9785
我帕金森综合症能不能学习？,2022-02-22 23:30:47,5,评论,我帕金森综合症能不能学习？,0.0553
镜头能不能不要这么转 呜呜呜 看起来好累,2022-02-22 23:31:06,5,评论,镜头能不要这么转 呜 看起来好累,0.8833
好棒啊,2022-02-22 23:26:57,3,评论,好棒啊,0.9934
大师给我撕撕我的作业吧,2022-02-22 23:26:36,5,评论,大师给我撕我的作业吧,0.3313
撕个鬼子出来，就叫《手撕鬼子》[doge],2022-02-22 23:24:35,5,评论,撕个鬼子出来，就叫《手撕鬼子》,0.1312
666,2022-02-22 23:23:50,6,评论,6,0.7166
看人家普通话说的多好,2022-02-22 23:22:22,5,评论,看人家普通话说的多好,0.573
他撕的和玩的一样。我撕的和玩的一样。可恶到底是那亿步没跟上[笑哭],2022-02-22 23:18:26,4,评论,他撕的和玩的一样。我撕的和玩的一样。可恶到底是那亿步没跟上,0.0662
大爷不仅厉害在一双手，还有他给我们展示他的作品的时候眼里的光，希望大家一把年纪的时候也可以有自己挚爱的事业,2022-02-22 23:17:15,5,评论,大爷不仅厉害在一双手，还有他给我们展示他的作品的时候眼里的光，希望大家一把年纪的时候也可以有自己挚爱的事业,0.877
眼睛：很简单的.大脑：试试手：滚,2022-02-22 23:17:00,5,评论,眼睛：很简单的.大脑：试手：滚,0.1657
把水烧开，今天这条鱼清炖[doge],2022-02-22 23:11:57,4,评论,把水烧开，今天这条鱼清炖,0.2015
他撕的和玩的一样。我撕的和玩的一样。可恶到底是那亿步没跟上[笑哭],2022-02-22 23:18:26,4,评论,他撕的和玩的一样。我撕的和玩的一样。可恶到底是那亿步没跟上,0.0662
大爷不仅厉害在一双手，还有他给我们展示他的作品的时候眼里的光，希望大家一把年纪的时候也可以有自己挚爱的事业,2022-02-22 23:17:15,5,评论,大爷不仅厉害在一双手，还有他给我们展示他的作品的时候眼里的光，希望大家一把年纪的时候也可以有自己挚爱的事业,0.877
眼睛：很简单的.大脑：试试手：滚,2022-02-22 23:17:00,5,评论,眼睛：很简单的.大脑：试手：滚,0.1657
把水烧开，今天这条鱼清炖[doge],2022-02-22 23:11:57,4,评论,把水烧开，今天这条鱼清炖,0.2015
希望爷爷能找到很多传人,2022-02-22 23:08:46,5,评论,希望爷能找到很多传人,0.892
眼睛告诉我，看看就好你娃不会[笑哭][笑哭][笑哭],2022-02-22 23:06:23,5,评论,眼睛告诉我，看就好你娃不会,0.1285
这是韩国人吧 giegie～[思考],2022-02-22 23:04:57,5,评论,这是韩国人吧 gie～,0.3915
真的好整齐啊！！！[大哭]不愧是非遗！！,2022-02-22 22:56:38,6,评论,真的好整齐啊！不愧是非遗！,0.9821
大师 试图教会我 可我！！真的学不会 😭,2022-02-22 22:49:29,4,评论,大师 试图教会我 可我！真的学不会 😭,0.8328
卧槽,2022-02-22 22:49:12,3,评论,卧槽,0.023
不是有啥好惊讶的，撕纸这玩意搁我们精神病院人人都会，我们撕的还是大报纸呢[妙啊][妙啊],2022-02-22 22:42:47,4,评论,不是有啥好惊讶的，撕纸这玩意搁我们精神病院人都会，我们撕的还是大报纸呢,0.027
天哪，这双手，看过后想哭,2022-02-22 22:34:54,5,评论,天哪，这双手，看过后想哭,0.5384
我以为他只是撕一条鱼没想到他真的撕了一条鱼,2022-02-22 22:24:53,4,评论,我以为他只是撕一条鱼没想到他真的撕了一条鱼,0.2333
爷爷真厉害[给心心],2022-02-22 22:23:33,5,评论,爷真厉害,0.9127
爷爷笑的太可爱啦吧,2022-02-22 22:23:33,4,评论,爷笑的太可爱啦吧,0.9512
脑子我会，手？,2022-02-22 22:20:48,5,评论,脑子我会，手？,0.0307
棒子偷这个我看看来,2022-02-22 22:10:51,5,评论,棒子偷这个我看来,0.0266
舒服,2022-02-22 22:06:47,5,评论,舒服,0.9567
就这？,2022-02-22 22:03:53,5,评论,就这？,0.0485
好可怜的自卑人,2022-02-22 22:42:45,5,回复,好可怜的自卑人,0.4
剪纸不用剪刀，又多了一个非遗[OK],2022-02-22 22:01:24,5,评论,剪纸不用剪刀，又多了一个非遗,0.9239
偷国偷不走。哈哈哈哈没人教根本学不会,2022-02-22 21:54:39,6,评论,偷国偷不走。哈没人教根本学不会,0.1627
你看 我能撕个这个 你们猜猜是啥,2022-02-22 21:52:21,4,评论,你看 我能撕个这个 你们猜是啥,0.0814
@Monet-1,2022-02-22 21:47:09,5,评论,@Monet-1,0.8607
我觉得可以加入幼儿园或者小学生的课程。我那时候蛮喜欢撕纸的。,2022-02-22 21:46:04,4,评论,我觉得可以加入幼儿园或者小学生的课程。我那时候蛮喜欢撕纸的。,0.9061
小时候玩过，不过只会些简单的,2022-02-22 21:45:30,5,评论,小时候玩过，不过只会些简单的,0.8934
很好看啊，希望传承下去吧。,2022-02-22 21:41:28,5,评论,很好看啊，希望传承下去吧。,0.9507
我的手就是剪刀，[OK],2022-02-22 21:40:07,4,评论,我的手就是剪刀，,0.6377
不要撕的这么随意，让我感觉我也会[doge],2022-02-22 21:38:35,5,评论,不要撕的这么随意，让我感觉我也会,0.1975
你在第几层,2022-02-22 21:37:23,4,评论,你在第几层,0.5043
闭着眼撕？[泠鸢yousa_惊讶],2022-02-22 21:29:59,5,评论,闭着眼撕？,0.0674
撕出来的纸和剪纸很显然工具就不同，两个各有各的美感，撕出来的边缘乱中有序，出来的作品时间短但是还有有观赏性，给人一种轻松自在的感觉，剪纸就更加规整花时更多，看起来更加震撼，这位老师还有其他复杂精美的作品，那些说没必要的人，其实按一些热评，输营养液也能活为什么要吃饭呢？因为吃饭能带给我感官上的享受，一天下来又累又饿一顿饭就能治愈我，我看老师撕纸的时候我觉得很轻松自在，出来的成品也好看，让人感到舒适快乐这不就是最大的意义了吗？,2022-02-22 21:28:38,4,评论,撕出来的纸和剪纸很显然工具就不同，两个各有各的美感，撕出来的边缘乱中有序，出来的作品时间短但是还有观赏性，给人一种轻松自在的感觉，剪纸就更加规整花时更多，看起来更加震撼，这位老师还有其他复杂精美的作品，那些说没必要的人，其实按一些热评，输营养液也能活为什么要吃饭呢？因为吃饭能带给我感官上的享受，一天下来又累又饿一顿饭就能治愈我，我看老师撕纸的时候我觉得很轻松自在，出来的成品也好看，让人感到舒适快乐这不就是最大的意义了吗？,0.9919
人家撕出来是金鱼，我撕出来是多余[doge],2022-02-22 21:28:16,2,评论,人家撕出来是金鱼，我撕出来是多余,0.0749
爷爷爷爷，我想看手撕鬼子[滑稽],2022-02-22 21:29:17,5,评论,爷，我想看手撕鬼子,0.1936
真棒，要是拍摄的再详细清楚就更好了，可以有两个机位也会看的更清楚,2022-02-22 21:28:54,5,评论,真棒，要是拍摄的再详细清楚就更好了，可以有两个机位也会看的更清楚,0.9811
咱就是说，很棒,2022-02-22 21:24:07,2,评论,咱就是说，很棒,0.993
爷爷好厉害！撕的比我剪的都好看！！,2022-02-22 21:21:37,4,评论,爷好厉害！撕的比我剪的都好看！,0.9698
找🐵找的很累吧，彦祖[doge],2022-02-22 21:15:48,4,评论,找🐵找的很累吧，彦祖,0.4986
给👴爷爷👏鼓掌！！！,2022-02-22 21:14:43,5,评论,给👴爷👏鼓掌！,0.9752
爷爷好厉害,2022-02-22 21:14:18,5,评论,爷好厉害,0.8284
讲真的，金鱼？鲸鱼？,2022-02-22 21:10:16,2,评论,讲真的，金鱼？鲸鱼？,0.0182
找🐵找的很累吧，彦祖[doge],2022-02-22 21:15:48,4,评论,找🐵找的很累吧，彦祖,0.4986
给👴爷爷👏鼓掌！！！,2022-02-22 21:14:43,5,评论,给👴爷👏鼓掌！,0.9752
爷爷好厉害,2022-02-22 21:14:18,5,评论,爷好厉害,0.8284
讲真的，金鱼？鲸鱼？,2022-02-22 21:10:16,2,评论,讲真的，金鱼？鲸鱼？,0.0182
注定是韩国偷不了的[doge],2022-02-22 21:08:22,5,评论,注定是韩国偷不了的,0.0355
撕鬼子的，笑死我了！你要牛，你去撕小西八[笑哭],2022-02-22 21:07:15,3,评论,撕鬼子的，笑死我了！你要牛，你去撕小西八,0.0557
牛逼到离谱,2022-02-22 21:02:06,5,评论,牛逼到离谱,0.0411
手：你tm除了会拿我导，还tm能干啥[doge],2022-02-22 21:01:03,3,评论,手：你tm除了会拿我导，还tm能干啥,0.0109
同样都是撕纸，爷爷能撕出来年年有余，我只会把它撕成碎碎平安[委屈],2022-02-22 20:54:53,3,评论,同样都是撕纸，爷能撕出来年有余，我只会把它撕成碎平安,0.01
