评论内容,评论时间,评论人等级,评论类型,评论内容-新,情感分值
月华今夜黑，全见梨花白。我看着像是梨花，对吗？,2021-07-24 00:24:32,5,评论,月华今夜黑，全见梨花白。我看着像是梨花，对吗？,0.0921
是的，是的,2021-07-24 05:23:42,5,回复,是的，是的,0.5659
回复 @子木染物 :好棒[热词系列_知识增加]特别漂亮！,2021-07-25 11:50:33,5,回复,回复 @子木染物 :好棒特别漂亮！,0.998
回复 @子木染物 :这两声 是的 ，回答的认真又温柔的感觉,2021-07-25 15:13:49,5,回复,回复 @子木染物 :这两声 是的 ，回答的认真又温柔的感觉,0.7695
有幸尝试过，这是真的难。看着简单，就是普通的涂一涂，但其实啊，那个蜡就特别难在布上抹匀，就是画不了一条整齐点的线[笑哭]，不论弯直，它的蜡很容易干，就得一点一点的蘸，然后描，搞出来也是忽粗忽细的。还记得那次学校举行这个活动，刚开始还说要评选的，结果……被学生们的画技折服，临时又取消掉。,2021-07-25 15:17:45,3,评论,有幸尝试过，这是真的难。看着简单，就是普通的涂一涂，但其实啊，那个蜡就特别难在布上抹匀，就是画不了一条整齐点的线，不论弯直，它的蜡很容易干，就得一点的蘸，然后描，搞出来也是忽粗忽细的。还记得那次学校举行这个活动，刚开始还说要评选的，结果…被学生们的画技折服，临时又取消掉。,0.096
真的真的太难了，我们学校也弄过，不过我们学院还是有大佬的弄的真的特别好看，然后还被别人买走了。,2021-07-26 18:21:26,5,回复,真的太难了，我们学校也弄过，不过我们学院还是有大佬的弄的真的特别好看，然后还被别人买走了。,0.709
回复 @夏树秋枯 :我们的工具很宰渣，就是那种买颜料都会送的画笔，（小刷子更贴切），放在蜡烛边感觉烧糊了都，而且那个时候是小学，年龄太小了，搞不出什么东西ヽ(≧Д≦)ノ,2021-07-26 23:13:00,3,回复,回复 @夏树秋枯 :我们的工具很宰渣，就是那种买颜料都会送的画笔，（小刷子更贴切），放在蜡烛边感觉烧糊了都，而且那个时候是小学，年龄太小了，搞不出什么东西ヽ(≧Д≦)ノ,0.0477
那你真幸运，我作为一个美术生，也是头一次听这种技艺,2021-07-26 20:36:49,6,回复,那你真幸运，我作为一个美术生，也是头一次听这种技艺,0.8323
最开始滴蜡上去还以为是蜡烛最后要保留的…确实是孤陋寡闻了完全没见过…感谢up能让我知道还有这种艺术，最后的画面很惊艳，要流传下去啊[给心心],2021-07-25 10:09:37,6,评论,最开始滴蜡上去还以为是蜡烛最后要保留的…确实是孤陋寡闻了完全没见过…感谢up能让我知道还有这种艺术，最后的画面很惊艳，要流传下去啊,0.9898
蜡滴上去可以防止染色嘛，不过不得不说，真的惊艳到爆[打call][打call],2021-07-25 12:00:13,4,回复,蜡滴上去可以防止染色嘛，不过不得不说，真的惊艳到爆,0.9901
蜡加热会化掉，然后图案就出来了,2021-08-02 13:45:55,3,回复,蜡加热会化掉，然后图案就出来了,0.4185
高中俺们有蜡染扎染课的，还挺好,2021-07-25 12:42:55,5,回复,高中俺们有蜡染扎染课的，还挺好,0.9557
都说梨花像雪，其实苹果花才像雪。雪是厚重的，不是透明的。梨花像什么呢？——梨花的瓣子是月亮做的。——汪曾祺《人间草木》,2021-07-25 14:11:52,5,评论,都说梨花像雪，其实苹果花才像雪。雪是厚重的，不是透明的。梨花像什么呢？—梨花的瓣子是月亮做的。—汪曾祺《人间草木》,0.5009
回复 @一九九一 :但我还是喜欢他写的吃的[doge],2021-07-31 19:30:04,5,回复,回复 @一九一 :但我还是喜欢他写的吃的,0.7543
不知道为什么突然想起来“梅须逊雪三分白，雪却输梅一段香。”,2021-07-25 18:44:29,5,回复,不知道为什么突然想起来“梅须逊雪三分白，雪却输梅一段香。”,0.5742
汪老的文字总是这样生动，美丽且有趣。,2021-07-26 19:48:51,6,回复,汪老的文字总是这样生动，美丽且有趣。,0.9569
我就说这蜡画的这么肉也不清晰，一揉还会掉有什么可看的，结果染完色洗完蜡真的惊艳到我了，这也太漂亮了吧,2021-07-25 12:24:36,6,评论,我就说这蜡画的这么肉也不清晰，一揉还会掉有什么可看的，结果染完色洗完蜡真的惊艳到我了，这也太漂亮了吧,0.8266
打破零评论,2021-07-25 20:03:31,5,回复,打破零评论,0.2601
回复 @淡漠冷如哼哼哼 :吓我一跳。。。刚刚打开b站这么多消息，我还以为被喷炸了，仔细回想了一下这几天的评论才敢点进来,2021-07-25 21:47:21,6,回复,回复 @淡漠冷如哼 :吓我一跳。刚打开b站这么多消息，我还以为被喷炸了，仔细回想了一下这几天的评论才敢点进来,0.034
就。。。全是评论点赞，我还以为有人刷到我视频了,2021-08-14 21:19:30,6,回复,就。全是评论点赞，我还以为有人刷到我视频了,0.9455
多钱一米，150幅的宽度，我想拿去做明制道袍[藏狐][藏狐][藏狐],2021-07-25 09:48:29,5,评论,多钱一米，150幅的宽度，我想拿去做明制道袍,0.1838
wow富婆,2021-07-25 12:46:38,4,回复,wow富婆,0.8267
我第一反应也是这布拿来做汉服肯定好看[笑哭],2021-07-26 01:37:15,5,回复,我第一反应也是这布拿来做汉服肯定好看,0.9483
回复 @夜寒YH :对，这个布做汉服肯定绝绝子![喜欢],2021-08-20 14:52:56,4,回复,回复 @夜寒YH :对，这个布做汉服肯定绝子!,0.4274
建议up打上水印防止盗视频，水印可以花在工具上或者手上，也可以防偷国人,2021-07-25 08:56:35,6,评论,建议up打上水印防止盗视频，水印可以花在工具上或者手上，也可以防偷国人,0.948
可以在旁边放个小贴纸，视频再加可以去掉的,2021-07-25 13:51:37,5,回复,可以在旁边放个小贴纸，视频再加可以去掉的,0.8694
是的,2021-07-30 21:13:42,4,回复,是的,0.5473
我赞同[藏狐],2021-08-10 13:23:46,5,回复,我赞同,0.7912
up换个视频封面，成品明显更吸引人。。。开始上蜡的封面，外行人都不知道是什么。,2021-07-25 22:40:41,5,评论,up换个视频封面，成品明显更吸引人。开始上蜡的封面，外行人都不知道是什么。,0.2052
成品拍一小部分就好了，留个悬念,2021-07-26 07:58:58,4,回复,成品拍一小部分就好了，留个悬念,0.3627
其实也还好，我记得地理还是啥提到过蜡染，书上还有图片，当初好奇我还特地去查过。所以看封面就进来等染色了hhh,2021-08-11 11:00:07,6,回复,其实也还好，我记得地理还是啥提到过蜡染，书上还有图片，当初好奇我还特地去查过。所以看封面就进来等染色了h,0.5668
高级[惊喜]可以做衣服嘛。。高级定制礼服那种。,2021-07-25 11:22:52,5,评论,高级可以做衣服嘛。高级定制礼服那种。,0.9644
可以做衣服的！！这应该是苗族蜡染超好看（不过很贵就是了[脱单doge][脱单doge][脱单doge],2021-07-25 12:02:00,4,回复,可以做衣服的！这应该是苗族蜡染超好看（不过很贵就是了,0.9862
回复 @吾名为蔡 :侗族吧 前几天刚去了侗族村寨 里面也有这个,2021-07-25 13:06:56,4,回复,回复 @吾名为蔡 :侗族吧 前几天刚去了侗族村寨 里面也有这个,0.556
可以的，我去过一个贵州的宁航蜡染馆，他们那边做的衣服上了巴黎还是哪边的时装周～[给心心],2021-07-25 17:42:17,5,回复,可以的，我去过一个贵州的宁航蜡染馆，他们那边做的衣服上了巴黎还是哪边的时装周～,0.8963
[捂脸]我是不会忘记染这个的时候是有多臭,2021-07-25 22:07:00,5,评论,我是不会忘记染这个的时候是有多臭,0.3715
哈哈哈，确实，染到手上还不退色[哈哈],2021-07-25 22:52:59,4,回复,哈，确实，染到手上还不退色,0.8249
而且弄到手上指甲缝里全是蓝的[辣眼睛],2021-07-26 11:10:33,6,回复,而且弄到手上指甲缝里全是蓝的,0.3877
回复 @祈尔之苑 :所以up才做了个蓝色的美甲是吗[喜极而泣],2021-08-19 12:43:59,5,回复,回复 @祈尔之苑 :所以up才做了个蓝色的美甲是吗,0.2145
袜我们之前拓展训练的时候教官教过，很难但是烫出来真的很好看   up也是，做出来好漂亮[打call],2021-07-25 08:15:03,5,评论,袜我们之前拓展训练的时候教官教过，很难但是烫出来真的很好看 up也是，做出来好漂亮,0.9951
教官？,2021-07-25 09:46:23,5,回复,教官？,0.0861
军训嘛,2021-07-25 09:46:27,5,回复,军训嘛,0.1288
回复 @毅铭aa :因为拓展训练的时候教官让这样叫他，所以就习惯性这样叫了,2021-07-25 10:29:27,5,回复,回复 @毅铭a :因为拓展训练的时候教官让这样叫他，所以就习惯性这样叫了,0.0995
替up感谢各位小麻瓜老麻瓜们的观看[脱单doge],2021-08-03 19:34:40,4,评论,替up感谢各位小麻瓜老麻瓜们的观看,0.9001
希望能有更多年轻人去传承这种美丽的技术，真的太漂亮了[打call],2021-07-25 09:46:25,5,评论,希望能有更多年轻人去传承这种美丽的技术，真的太漂亮了,0.9709
云南部分大学里就有这方面的课哦，包括扎染，蜡染，东巴画之类的特色课,2021-07-25 14:48:43,5,回复,云南部分大学里就有这方面的课哦，包括扎染，蜡染，东巴画之类的特色课,0.9462
回复 @O_o桜都 :羡慕了[酸了][酸了][酸了],2021-07-25 15:04:45,5,回复,回复 @O_o桜都 :羡慕了,0.9755
回复 @O_o桜都 :云南初中的美术教材里面也会讲到，我们美术老师还让我们用蜡笔和水彩颜料画了蜡染装饰画[原神_喝茶],2021-07-26 17:44:39,5,回复,回复 @O_o桜都 :云南初中的美术教材里面也会讲到，我们美术老师还让我们用蜡笔和水彩颜料画了蜡染装饰画,0.986
太美了 但是不知道为什么配音一直说“子 子 子”莫名觉得火大,2021-07-25 13:30:47,6,评论,太美了 但是不知道为什么配音一直说“子 子”莫名觉得火大,0.3237
大概是画蜡的样子的片段有点长，阿婆用度娘配音的时候打的是…“这是画蜡的样子………样子……子……子……”想表现一个回声的效果，不过这种机器音读出来属实不合适哈哈哈[藏狐],2021-07-25 21:15:35,5,回复,大概是画蜡的样子的片段有点长，阿婆用度娘配音的时候打的是…“这是画蜡的样子…”想表现一个回声的效果，不过这种机器音读出来属实不合适哈,0.0494
下次我改[大哭],2021-07-26 14:45:50,5,回复,下次我改,0.5426
回复 @子木染物 :一定会火的 加油[支持],2021-07-26 15:22:22,6,回复,回复 @子木染物 :一定会火的 加油,0.9703
BGM：My Treasure不谢点赞就行了彦祖。[脱单doge]我想要赞。（恳求脸）,2021-07-26 17:50:33,3,评论,BGM：My Treasure不谢点赞就行了彦祖。我想要赞。（恳求脸）,0.9807
给你,2021-08-10 18:12:19,5,回复,给你,0.532
[脱单doge],2021-08-10 18:12:30,5,回复,,0.5678
哇塞，好好看[星星眼],2021-07-23 23:32:53,4,评论,哇塞，好看,0.9962
[星星眼],2021-07-24 05:23:51,5,回复,,0.5678
好漂亮！之前拓展训练的时候我也做过，做出来的精细度和up完全就是两个极端[藏狐]看到up这个视频我被蜡染的美震撼到了！！现在关注我就是老粉了，up加油！！[打call][打call][打call],2021-07-25 13:19:26,4,评论,好漂亮！之前拓展训练的时候我也做过，做出来的精细度和up完全就是两个极端,0.877
指甲是一直干活就蓝紫色了吗[热词系列_知识增加],2021-07-25 09:10:26,4,评论,指甲是一直干活就蓝紫色了吗,0.4008
这种靛蓝染料确实比较不好洗,2021-07-25 10:31:16,5,回复,这种靛蓝染料确实比较不好洗,0.0553
一直做蜡染的话确实会染成这样[笑哭]有幸学过一学期蜡染染色的时候直接下手我记得好像后来洗了蛮久的[笑哭],2021-07-25 12:48:49,6,回复,一直做蜡染的话确实会染成这样,0.2834
回复 @雪影就素雪影啦TAT :这不得洗脱一层皮[思考],2021-07-25 13:03:50,4,回复,回复 @雪影就素雪影啦TAT :这不得洗脱一层皮,0.261
谢谢你，因为一些事情心情有些难过暴躁，我在看到了up的视频后情绪抚平了很多[给心心][热词系列_爱了爱了][热词系列_三连],2021-07-25 07:51:36,4,评论,谢你，因为一些事情心情有些难过暴躁，我在看到了up的视频后情绪抚平了很多,0.3034
[星星眼][星星眼],2021-07-25 08:04:10,5,回复,,0.5678
好piu亮[脱单doge],2021-07-25 08:46:55,4,评论,好piu亮,0.8717
BV19E411A7Yj 【蓝染】印染在花布上的靛蓝，铭刻在骨子里的传承——蓝印花布,2021-08-03 15:06:09,6,评论,BV19E41A7Yj 【蓝染】印染在花布上的靛蓝，铭刻在骨子里的传承—蓝印花布,0.8968
好耶果然是蓝印花布，初中的时候美术课上过，我还在想是不是[打call],2021-08-12 01:45:20,5,回复,好耶果然是蓝印花布，初中的时候美术课上过，我还在想是不是,0.7567
以前小时候就喜欢把蜡熔了乱涂玩，原来真的有这种画画的手艺，喜欢😍,2021-07-25 08:02:44,3,评论,以前小时候就喜欢把蜡熔了乱涂玩，原来真的有这种画的手艺，喜欢😍,0.9736
恭喜恭喜！上搜索栏了！,2021-08-04 07:01:13,5,评论,恭喜！上搜索栏了！,0.7702
建议up主最后显示成品时，那个表了名字ID的卡片在成品前晃一下或者一直放在旁边，否则有些盗视频，倒打一耙能恶心死你,2021-08-02 14:09:11,6,评论,建议up主最后显示成品时，那个表了名字ID的卡片在成品前晃一下或者一直放在旁边，否则有些盗视频，倒打一耙能恶心死你,0.0034
你，现在，立刻，马上，把水印打上！[点赞],2021-07-31 19:32:47,5,评论,你，现在，立刻，马上，把水印打上！,0.5851
今年参加了一个比赛，我们组就搞的蜡染项目，希望以后有更多人可以了解到蜡染[打call],2021-07-25 18:37:54,5,评论,今年参加了一个比赛，我们组就搞的蜡染项目，希望以后有更多人可以了解到蜡染,0.9723
up，有一个小建议，转场的话可以直接转不用特效，也不要加这个模糊的特效，因为转场之后这一幕只有几秒，加上前后转场的特效之后，实际能看见的这一小段只有几秒钟，加上镜头本身比较摇晃，我感觉还没看清眼睛就模糊一片了，up可以尝试一下不用转场特效,2021-07-27 14:47:40,5,评论,up，有一个小建议，转场的话可以直接转不用特效，也不要加这个模糊的特效，因为转场之后这一幕只有几秒，加上前后转场的特效之后，实际能看见的这一小段只有几秒钟，加上镜头本身比较摇晃，我感觉还没看清眼睛就模糊一片了，up可以尝试一下不用转场特效,0.0309
小红书最近一直在看您的作品 今天刚打开b站您就在首页[doge],2021-07-25 15:32:22,4,评论,小红书最近一直在看您的作品 今天刚打开b站您就在首页,0.7933
[星星眼],2021-07-25 17:36:48,5,回复,,0.5678
进来投币的[打call],2021-07-25 07:44:54,5,评论,进来投币的,0.665
我家在贵州安顺，那里有布依族蜡染,2021-08-05 19:11:19,5,评论,我家在贵州安顺，那里有布依族蜡染,0.8192
我太喜欢这个月亮花瓣了，可以给几张高清图片做背景嘛？[星星眼],2021-08-02 23:27:36,5,评论,我太喜欢这个月亮花瓣了，可以给几张高清图片做背景嘛？,0.8145
可以染其他颜色吗？,2021-07-25 09:34:13,5,评论,可以染其他颜色吗？,0.0822
可以的，但是要选择低温类型的染料，不然蜡在染色时就化了。,2021-07-25 10:36:07,5,回复,可以的，但是要选择低温类型的染料，不然蜡在染色时就化了。,0.7341
谢谢宝宝们关注，[星星眼],2021-07-25 08:11:38,5,评论,谢宝们关注，,0.8129
回复 @toby_the_dog :这是植物染，不会伤害皮肤的，还对人体有益呢,2021-07-25 08:38:53,5,回复,回复 @toby_the_dog :这是植物染，不会伤害皮肤的，还对人体有益呢,0.6485
upup，这个染料会不会对手有损伤啊？小心手呀 能不能带个手套什么的看着就很辛苦的样子[委屈],2021-07-25 08:26:39,4,回复,up，这个染料会不会对手有损伤啊？小心手呀 能不能带个手套什么的看着就很辛苦的样子,0.4424
可以戴手套……不过有点臭,2021-08-03 12:45:36,5,回复,可以戴手套…不过有点臭,0.5617
这也太好看了吧！第一次见还在纳闷蜡画完遇到高温要怎么保存 谢谢up让我知道这种非遗艺术[脱单doge]以及建议up可以在旁边放个小红旗什么的 不然要被偷国人偷走,2021-07-25 14:19:54,6,评论,这也太好看了吧！第一次见还在纳闷蜡画完遇到高温要怎么保存 谢up让我知道这种非遗艺术以及建议up可以在旁边放个小红旗什么的 不然要被偷国人偷走,0.1225
大二去贵州考察体验过，画了个狂三，结果染色脱完蜡布变宽了，我的狂三直接肥了[笑哭],2021-08-16 19:51:26,5,评论,大二去贵州考察体验过，画了个狂三，结果染色脱完蜡布变宽了，我的狂三直接肥了,0.1683
绝了我的天。第一个想出这种艺术的都是什么神仙啊,2021-08-10 17:16:42,5,评论,绝了我的天。第一个想出这种艺术的都是什么神仙啊,0.8205
看见非遗我直接[热词系列_三连],2021-08-10 14:57:23,5,评论,看见非遗我直接,0.4177
我们学院有扎染实践课，很庆幸我们理论派只学了扎染。实践派学了蜡染，里边还有有一个师姐画了双面鹿头，很好看，她们说蜡染必扎染难，我一想也是[鼓掌],2021-08-10 08:53:10,4,评论,我们学院有扎染实践课，很庆幸我们理论派只学了扎染。实践派学了蜡染，里边还有一个师姐画了双面鹿头，很好看，她们说蜡染必扎染难，我一想也是,0.992
头一次知道诶！曾经以为古代的花纹只靠绣。孤陋寡闻无疑了hh,2021-08-09 11:52:20,5,评论,头一次知道诶！曾经以为古代的花纹只靠绣。孤陋寡闻无疑了h,0.2442
大学的时候去贵州写生，老师带我们去了一个贵州的民族学校，一进大门就全是学校里面学生老师编织的作品裱挂在大堂里面，琳琅满目让人应不暇接。我们一路走到二楼，都还被他们的作品吸引。之后我们在学校转了一圈之后，老师带我们去体验蜡染，我画了一幅他们学校老师拿来的样版，是四条鱼在圆内顺时针四方排列的，很简单的一个基础样板，但我硬是画了两个小时。之后我们离开了贵州回到学校，蜡染的布在三周后寄到了我们学校，我看着自己画出来的蜡染，真的有丑到我，从没画过这么丑的画。但是之后一直放在寝室桌子上面，当成电脑的防尘布，每天打开电脑前，就要盯着它看好久，那个颜色真的好好看啊。,2021-08-08 14:13:18,5,评论,大学的时候去贵州写生，老师带我们去了一个贵州的民族学校，一进大门就全是学校里面学生老师编织的作品裱挂在大堂里面，琳琅满目让人应不暇接。我们一路走到二楼，都还被他们的作品吸引。之后我们在学校转了一圈之后，老师带我们去体验蜡染，我画了一幅他们学校老师拿来的样版，是四条鱼在圆内顺时针四方排列的，很简单的一个基础样板，但我硬是画了两个小时。之后我们离开了贵州回到学校，蜡染的布在三周后寄到了我们学校，我看着自己画出来的蜡染，真的有丑到我，从没画过这么丑的画。但是之后一直放在寝室桌子上面，当成电脑的防尘布，每天打开电脑前，就要盯着它看好久，那个颜色真的好看啊。,0.9777
苗族蜡染，曾经八十年代中央电视台播放过蜡染的一个纪录片。一群苗族女人围坐在堂屋的火盆边制作蜡染服饰。,2021-08-07 17:20:37,5,评论,苗族蜡染，曾经八十年代中央电视台播放过蜡染的一个纪录片。一群苗族女人围坐在堂屋的火盆边制作蜡染服饰。,0.9349
我的天呐，这一块布得上万了吧,2021-08-06 16:52:06,6,评论,我的天呐，这一块布得上万了吧,0.5935
大学有幸学过，真的很难，但是很好玩，还学了扎染[星星眼],2021-08-05 13:32:51,6,评论,大学有幸学过，真的很难，但是很好玩，还学了扎染,0.974
搜索通知书，恭喜你上搜索啦(≧∇≦),2021-08-03 20:51:34,3,评论,搜索通知书，恭喜你上搜索啦(≧∇≦),0.8872
[爱心][爱心][爱心][星星眼],2021-08-03 21:09:44,5,回复,,0.5678
这是正在点赞的样子,2021-08-03 18:43:38,4,评论,这是正在点赞的样子,0.9894
我记得前段时间有一个纪录片，讲宁航蜡染，也是古法蜡染，带起了一个扶贫产业,2021-08-02 08:19:31,5,评论,我记得前段时间有一个纪录片，讲宁航蜡染，也是古法蜡染，带起了一个扶贫产业,0.7995
这个蜡的作用感觉很像水彩里的留白液呢[星星眼],2021-07-28 05:22:26,5,评论,这个蜡的作用感觉很像水彩里的留白液呢,0.7874
学校有这个课……非常非常非常不好的体验……[大哭]好不容易掌握了用量和力度，画的还不错了，染料出问题啦！[大哭][大哭][大哭]就染上了一点点……使劲看才看的到图案！我很用心的做了一块废布……为什么染料不上色呢……有什么原因呢？[哭泣],2021-07-27 22:53:28,5,评论,学校有这个课…非常不好的体验…,0.0847
这是样子[doge],2021-07-26 18:35:50,5,评论,这是样子,0.4499
！！我想去来上学期我们学校搞的非遗传承活动的老师就给过我们一个煮好后的袋子让我们去洗了自己收藏着！话说这个会不会有点臭啊之前问起来那个位子真的特别下饭。我的没有洗好，颜色掉了很多但是大概还是可以看出来就是这种类型的！现在感觉当初没有仔细弄真的好可惜[笑哭][笑哭]这个一定要传承下去啊，真的好美！！！,2021-07-26 11:32:47,5,评论,！我想去来上学期我们学校搞的非遗传承活动的老师就给过我们一个煮好后的袋子让我们去洗了自己收藏着！话说这个会不会有点臭啊之前问起来那个位子真的特别下饭。我的没有洗好，颜色掉了很多但是大概还是可以看出来就是这种类型的！现在感觉当初没有仔细弄真的好可惜这个一定要传承下去啊，真的好美！,0.9966
我有一个大胆的想法，蜡染的复杂工艺可以用在汉服里面，eg：明制补服，用蜡染的方式代替织金的补子，或者是宋制褙子，衫什么的,2021-07-26 11:00:59,5,评论,我有一个大胆的想法，蜡染的复杂工艺可以用在汉服里面，eg：明制补服，用蜡染的方式代替织金的补子，或者是宋制褙子，衫什么的,0.7987
等一个店铺链接,2021-07-25 14:06:49,5,评论,等一个店铺链接,0.5746
这个好看，怎么购买,2021-07-25 08:07:47,5,评论,这个好看，怎么购买,0.8146
加油＾０＾~,2021-07-25 07:13:08,4,评论,加油＾０＾~,0.9867
[爱心][爱心][爱心],2021-07-25 07:15:49,5,回复,,0.5678
好好保护，别给韩国人偷走[藏狐],2021-08-11 09:39:09,3,评论,好保护，别给韩国人偷走,0.5085
月亮还有明暗！绝,2021-08-19 21:02:51,5,评论,月亮还有明暗！绝,0.9637
最后劳动人民的手指甲给我看哭了[委屈],2021-08-18 21:54:00,5,评论,最后劳动人民的手指甲给我看哭了,0.7329
刚开始看：这用蜡弄的布能使吗？？！！看完：我是个伞兵[doge][doge],2021-08-15 21:02:15,5,评论,刚开始看：这用蜡弄的布能使吗？！看完：我是个伞兵,0.1067
[热词系列_好家伙],2021-08-14 18:36:18,5,评论,,0.5678
这个花纹要是穿起来，那不美极了？！,2021-08-13 22:56:33,2,评论,这个花纹要是穿起来，那不美极了？！,0.0999
嗯？嗯。哦~ohhhhh,2021-08-13 20:11:34,4,评论,嗯？嗯。哦~oh,0.1774
好美,2021-08-13 13:38:18,2,评论,好美,0.988
有幸在贵州体验过～,2021-08-12 22:24:47,3,评论,有幸在贵州体验过～,0.9438
666666666,2021-08-12 18:25:45,5,评论,6,0.7206
救命。不要拖着熨烫，经纬线歪了图案变形好难受救命,2021-08-11 14:47:38,5,评论,救命。不要拖着熨烫，经纬线歪了图案变形好难受救命,0.0205
欢迎大家来喜欢我们贵州的蜡染技术[给心心][给心心],2021-08-11 00:10:50,5,评论,欢迎大家来喜欢我们贵州的蜡染技术,0.9667
日下 月出 山影 水色 静夜,2021-08-10 19:05:28,6,评论,日下 月出 山影 水色 静夜,0.5964
太漂亮啦呜呜呜呜,2021-08-10 11:41:19,5,评论,太漂亮啦呜,0.9233
虽然我穷，我没钱，但不防爱我喜欢和白嫖,2021-08-10 10:26:53,3,评论,虽然我穷，我没钱，但不防爱我喜欢和白嫖,0.229
好漂亮好棒啊[热词系列_吹爆],2021-08-09 22:59:03,5,评论,好漂亮好棒啊,0.9979
好好看啊，最后效果真的是绝了！！！！,2021-08-07 20:52:45,5,评论,好看啊，最后效果真的是绝了！,0.9735
画了蜡能烧的更旺吗[doge],2021-08-07 02:21:07,6,评论,画了蜡能烧的更旺吗,0.4438
太美了！,2021-08-05 13:22:35,4,评论,太美了！,0.8842
这是我三连的样子,2021-08-04 20:59:22,4,评论,这是我三连的样子,0.4347
我现在关注以后就是老粉了,2021-08-04 15:39:19,2,评论,我现在关注以后就是老粉了,0.7237
小心偷国人,2021-08-03 17:38:48,5,评论,小心偷国人,0.0952
《您》,2021-08-03 14:46:25,4,评论,《您》,0.6675
都已经是非遗了，韩国不会还来偷吧[抠鼻],2021-08-03 12:37:22,4,评论,都已经是非遗了，韩国不会还来偷吧,0.1091
我不管，全是我们棒子国的[喜欢],2021-08-03 09:04:28,5,评论,我不管，全是我们棒子国的,0.5786
为什么我就是刷不到瓷刻[大哭],2021-08-02 19:46:56,5,评论,为什么我就是刷不到瓷刻,0.1661
非遗里的东西，都好美，我到底错过了多少温柔的艺术[老鼠],2021-08-02 15:40:40,5,评论,非遗里的东西，都好美，我到底错过了多少温柔的艺术,0.9659
我玩过这个！学校的选修课！老师人超可爱，带着我们做云染型染蜡染，还给我们几个的作品开了展览[哈哈][哈哈][哈哈],2021-08-01 15:17:37,5,评论,我玩过这个！学校的选修课！老师人超可爱，带着我们做云染型染蜡染，还给我们几个的作品开了展览,0.9801
建议up可以搞个长视频[星星眼]我对每个阶段都很感兴趣，应该也有小伙伴和我一样吧,2021-07-31 18:31:24,5,评论,建议up可以搞个长视频我对每个阶段都很感兴趣，应该也有小伙伴和我一样吧,0.8527
太牛啦吧,2021-07-30 20:20:59,5,评论,太牛啦吧,0.4701
老骄傲啦[给心心],2021-07-30 18:16:11,5,评论,老骄傲啦,0.9429
支持非遗,2021-07-30 15:30:40,5,评论,支持非遗,0.9791
看到指甲的时候真的好震撼，up也要注意手啊,2021-07-28 21:20:30,3,评论,看到指甲的时候真的好震撼，up也要注意手啊,0.9498
这指甲颜色很润,2021-07-28 17:57:26,5,评论,这指甲颜色很润,0.8054
超级好看，仙气十足°˖✧◝(⁰▿⁰)◜✧˖°精彩,2021-07-28 13:57:44,3,评论,超级好看，仙气十足°˖✧◝(⁰▿⁰)◜✧˖°精彩,0.9963
改天我就是老粉了[打call],2021-07-28 10:08:44,5,评论,改天我就是老粉了,0.4178
太美了，这么一张多少钱啊？感觉好有意境,2021-07-27 07:12:00,5,评论,太美了，这么一张多少钱啊？感觉好有意境,0.8948
我以为是这是画蜡的样子这是蜡烧起来的样子[热词系列_知识增加],2021-07-27 00:04:59,5,评论,我以为是这是画蜡的样子这是蜡烧起来的样子,0.3846
哇！之前试过蜡染，真的好难，好磨性子，搞得歪歪扭扭的,2021-07-26 21:51:12,5,评论,哇！之前试过蜡染，真的好难，好磨性子，搞得歪扭的,0.7483
