评论内容,评论时间,评论人等级,评论类型,评论内容-新,情感分值
我也喜欢香云纱，但是买不起，500左右。。。舍不得[笑哭]只能买点普通的真丝衣服。。。真丝穿着舒适度是真的比现在的化纤啥的舒服太多了，纯棉的也没有真丝舒服。。。,2022-01-11 21:44:15,6,评论,我也喜欢香云纱，但是买不起，50左右。舍不得只能买点普通的真丝衣服。真丝穿着舒适度是真的比现在的化纤啥的舒服太多了，纯棉的也没有真丝舒服。,0.8689
自从买了真丝们，我只喜欢做旧的双层纱衣服和真丝织物了[热词系列_害]。其他面料几乎只会穿一次，然后闲置，默默省了好多钱……,2022-01-12 16:28:16,4,回复,自从买了真丝们，我只喜欢做旧的双层纱衣服和真丝织物了。其他面料几乎只会穿一次，然后闲置，默省了好多钱…,0.5197
看过一部小说，香云纱传承人和矿物颜料传承人之间的爱情故事！当时就被工艺震撼到！,2022-01-11 21:41:59,4,评论,看过一部小说，香云纱传承人和矿物颜料传承人之间的爱情故事！当时就被工艺震撼到！,0.9948
我妈就爱买香云纱，但买了不穿，一度觉得很浪费。[囧],2022-01-11 19:27:00,3,评论,我妈就爱买香云纱，但买了不穿，一度觉得很浪费。,0.0769
韩：老子的全是老子的,2022-01-11 18:00:54,4,评论,韩：老子的全是老子的,0.0851
bgm霜雪千年,2022-01-11 12:11:08,3,评论,bgm霜雪千年,0.7142
我在这个原产地上班，我一直想买一件，但我真的买不起[喜极而泣],2022-01-11 11:36:34,5,评论,我在这个原产地上班，我一直想买一件，但我真的买不起,0.3873
淘宝搜过一次，花色真的太……emmmmm,2022-01-11 11:26:26,5,评论,淘宝搜过一次，花色真的太…em,0.8148
因为它是河泥+植物染特制的，天生就决定了它的花色是暗沉的，通常是一面黑褐色，已满黄是，如果看到浅色的（除非是和其他面料混出来的特殊工艺）否则都是假的,2022-01-16 09:22:33,5,回复,因为它是河泥+植物染特制的，天生就决定了它的花色是暗沉的，通常是一面黑褐色，已满黄是，如果看到浅色的（除非是和其他面料混出来的特殊工艺）否则都是假的,0.0537
日常生活就别追逐什么皇室贡品了，我们现在穿的羽绒服，用的暖宝宝，皇帝想要都没法要呢。还有丝绸面料其实并不凉快，一出汗就贴身，在古代卖得贵是因为好看，现在想要好看的面料那实在是太多了。舒适的话还是棉布为王。,2022-01-11 09:57:20,5,评论,日常生活就别追逐什么皇室贡品了，我们现在穿的羽绒服，用的暖宝，皇帝想要都没法要呢。还有丝绸面料其实并不凉快，一出汗就贴身，在古代卖得贵是因为好看，现在想要好看的面料那实在是太多了。舒适的话还是棉布为王。,0.9544
你可以花钱买到的最高技术力的东西，估计也就芯片了吧，CPU之类的。,2022-01-11 03:12:02,5,评论,你可以花钱买到的最高技术力的东西，估计也就芯片了吧，CPU之类的。,0.4313
中国的都是最棒的[虎年][虎年][2022][打call][打call][打call],2022-01-10 20:52:49,5,评论,中国的都是最棒的,0.9869
我记住了！这辈子一定要买一个,2022-01-10 19:18:41,6,评论,我记住了！这辈子一定要买一个,0.5292
要在哪里买啊,2022-01-10 18:06:02,5,评论,要在哪里买啊,0.2444
淘宝就有,2022-01-12 00:03:48,6,回复,淘宝就有,0.5927
啊？,2022-01-10 18:00:46,5,评论,啊？,0.1312
我觉得可以改名叫奢侈品集了，真的太帅了,2022-01-10 15:41:39,5,评论,我觉得可以改名叫奢侈品集了，真的太帅了,0.989
香云纱，做地理题经常碰见它,2022-01-10 14:07:51,4,评论,香云纱，做地理题经常碰见它,0.5693
想买不知道哪里买,2022-01-10 01:23:10,3,评论,想买不知道哪里买,0.2728
淘宝,2022-01-12 00:04:04,6,回复,淘宝,0.7442
缂丝也贵,2022-01-09 21:16:24,4,评论,缂丝也贵,0.3803
大学时曾去香云纱的产地，观看制作过程，真的很漂亮,2022-01-09 20:23:45,5,评论,大学时曾去香云纱的产地，观看制作过程，真的很漂亮,0.994
做成旗袍挺好看的,2022-01-09 18:56:12,5,评论,做成旗袍挺好看的,0.9291
再偷了再偷了,2022-01-09 10:48:41,5,评论,再偷了,0.1193
我老师好多条，真的好看,2022-01-09 00:23:15,5,评论,我老师好多条，真的好看,0.9942
衣物的平时保养难不难？,2022-01-08 21:00:58,5,评论,衣物的平时保养难不难？,0.1952
不难，和其他真丝没啥区别。,2022-01-12 00:04:19,6,回复,不难，和其他真丝没啥区别。,0.4026
好看,2022-01-08 12:31:52,5,评论,好看,0.9825
美食以外，什么以外？哪有美食？香云纱咱搞不起吃的咱得琢磨琢磨，哪位大佬给讲解一下。,2022-01-08 10:43:38,5,评论,美食以外，什么以外？哪有美食？香云纱咱搞不起吃的咱得琢磨，哪位大佬给讲解一下。,0.0348
鱼生[doge],2022-01-08 12:41:57,5,回复,鱼生,0.3462
好piu亮呀,2022-01-08 03:04:27,5,评论,好piu亮呀,0.8549
香云纱的料子穿着舒适透气，其实手洗也不麻烦，中性洗涤剂漂洗很快，挂干就行，而且干衣的速度很快，晚上洗了挂着第二天一早就干好了，不怕别人误会，真是夏天一套就行了[呲牙],2022-02-03 23:51:56,5,评论,香云纱的料子穿着舒适透气，其实手洗也不麻烦，中性洗涤剂漂洗很快，挂干就行，而且干衣的速度很快，晚上洗了挂着第二天一早就干好了，不怕别人误会，真是夏天一套就行了,0.9779
你们玩奢侈品的太漏了，咱们玩民族艺术品。,2022-02-03 13:37:53,5,评论,你们玩奢侈品的太漏了，咱们玩民族艺术品。,0.8749
很凉，很透气，出再多汗也不粘身，奈何颜色很老，款式非常非常少，我去顺德出差给我妈买的几套都被她送人了，其实款式多些就行，我的衣服颜色也很老,2022-02-03 08:49:55,2,评论,很凉，很透气，出再多汗也不粘身，奈何颜色很老，款式非常少，我去顺德出差给我妈买的几套都被她送人了，其实款式多些就行，我的衣服颜色也很老,0.1376
@南翔不爱吃饭,2022-02-02 07:17:24,2,评论,@南翔不爱吃饭,0.8653
男士款呢，呜呜呜,2022-02-02 04:41:56,5,评论,男士款呢，呜,0.6823
我好怕它有一天出现在地理试卷上。,2022-02-02 02:34:27,3,评论,我好怕它有一天出现在地理试卷上。,0.5773
荔浦芋头？,2022-02-02 01:57:09,5,评论,荔浦芋头？,0.0945
古时候贵是因为产力落后物以稀为贵，现在的贵，呵呵，有几个奢侈品不是炒作起来的？真的缺原材料吗？[抠鼻],2022-02-02 01:53:56,5,评论,古时候贵是因为产力落后物以稀为贵，现在的贵，呵，有几个奢侈品不是炒作起来的？真的缺原材料吗？,0.0084
韩国人造了地球，韩国人造了苹果手机韩国人造了华为，此时有某些小可爱会说:“那中国人造了什么？”中国人造了韩国人,2022-02-01 17:03:40,3,评论,韩国人造了地球，韩国人造了苹果手机韩国人造了华为，此时有某些小可爱会说:“那中国人造了什么？”中国人造了韩国人,0.0141
男生能穿吗[珈乐Carol_不懂二次元],2022-02-01 15:12:38,6,评论,男生能穿吗,0.2689
入坑旗袍稍久一点就知道，卖香云纱的几个桃子店铺，月下微凉旗袍店，旧事旗袍，一城风絮，老点的娘子写，等等有一定信誉，可以参考[藏狐][藏狐],2022-02-01 15:03:22,5,评论,入坑旗袍稍久一点就知道，卖香云纱的几个桃子店铺，月下微凉旗袍店，旧事旗袍，一城风絮，老点的娘子写，等有一定信誉，可以参考,0.5864
现代科技这么发达了也不行吗[笑哭][笑哭],2022-02-01 14:18:32,5,评论,现代科技这么发达了也不行吗,0.0667
背景音乐[doge]霜雪千年还是啥来着,2022-02-01 12:54:21,5,评论,背景音乐霜雪千年还是啥来着,0.8137
这不比耐克，阿迪好,2022-02-01 12:52:29,5,评论,这不比耐克，阿迪好,0.4846
这才是真正的奢侈品,2022-02-01 12:18:22,5,评论,这才是真正的奢侈品,0.9325
这个真的买给我我也不敢穿，我不配，气质不配[委屈]何况我也买不起,2022-02-01 11:48:17,6,评论,这个真的买给我也不敢穿，我不配，气质不配何况我也买不起,0.01
贵的一匹[doge][doge][doge]，这个词怕不是这么来的吧[doge][doge][doge],2022-02-01 11:46:57,2,评论,贵的一匹,0.3954
好想攒钱买一套裙摆，夏天穿一定很凉快[星星眼],2022-02-01 11:23:28,5,评论,好想攒钱买一套裙摆，夏天穿一定很凉快,0.9801
已经准备申遗了，思密达,2022-02-01 11:16:46,5,评论,已经准备申遗了，思密达,0.4507
有些奢侈品忍忍还是买得起的，咱这个还真就够呛[doge],2022-02-01 10:43:44,5,评论,有些奢侈品忍还是买得起的，咱这个还真就够呛,0.0526
为什么这么贵？这个流程值得它这么贵,2022-02-01 09:53:02,5,评论,为什么这么贵？这个流程值得它这么贵,0.0388
棒子:拿来吧你[妙啊],2022-02-01 05:04:24,5,评论,棒子:拿来吧你,0.0404
香云纱居然有这样的历史[tv_笑哭]我妈店里有，我还总觉得颜色老气，但是也没记得有评论里说的那么贵啊，可能她那的料子没那么好吧[tv_疑问],2022-02-01 02:29:50,5,评论,香云纱居然有这样的历史,0.3288
韩国棒子表示明天申遗,2022-02-01 02:15:54,3,评论,韩国棒子表示明天申遗,0.1028
所以说 老手艺是无价的,2022-01-31 20:50:00,5,评论,所以说 老手艺是无价的,0.3834
买了一件马甲就快600[笑哭]贵这料子,2022-01-30 22:39:15,4,评论,买了一件马甲就快60贵这料子,0.5105
没啥说的，赶紧申遗,2022-01-30 22:29:00,5,评论,没啥说的，赶紧申遗,0.2505
最好的就是整布做常服吧？小时候看到太奶奶和姥姥她们以前其实会穿的，就是款式是我们现在看着觉得挺老的那种有点民国风格的那种款的样子,2022-01-30 21:44:46,5,评论,最好的就是整布做常服吧？小时候看到太奶和姥她们以前其实会穿的，就是款式是我们现在看着觉得挺老的那种有点民国风格的那种款的样子,0.9118
众所周知不教韩国人是常识和共识,2022-01-30 21:40:00,4,评论,众所周知不教韩国人是常识和共识,0.095
[哦呼]我奶奶有条香云纱的裤子，虽然很旧了舍不得扔，以前不知道它这么贵,2022-01-30 18:48:08,5,评论,我奶有条香云纱的裤子，虽然很旧了舍不得扔，以前不知道它这么贵,0.1921
二八指16啊,2022-01-30 09:59:03,5,评论,二八指16啊,0.3861
结果我做阅读题碰到过,2022-01-29 13:50:28,4,评论,结果我做阅读题碰到过,0.2938
软黄金不是开司米吗？,2022-01-29 07:56:04,3,评论,软黄金不是开司米吗？,0.0567
俺的香云纱做旗袍更多……不过个人很多感觉有很多香云纱料子设计本身就比较平凡……（手动狗头保命）,2022-01-28 16:42:50,5,评论,俺的香云纱做旗袍更多…不过个人很多感觉有很多香云纱料子设计本身就比较平凡…（手动狗头保命）,0.6697
BGM有一段是《霜雪千年》[哦呼],2022-01-27 20:47:45,6,评论,BGM有一段是《霜雪千年》,0.83
哇,2022-01-27 16:02:36,3,评论,哇,0.7791
只能用当地河泥，棒子学不到，学到了也无法量产,2022-01-27 14:32:07,4,评论,只能用当地河泥，棒子学不到，学到了也无法量产,0.0068
中国不是没有奢侈品，而是奢侈起来买不起。,2022-01-26 22:34:21,2,评论,中国不是没有奢侈品，而是奢侈起来买不起。,0.3418
我怎么记得这个叫做凉绸[笑哭],2022-01-26 21:42:30,4,评论,我怎么记得这个叫做凉绸,0.5149
