评论内容,评论时间,评论人等级,评论类型,评论内容-新,情感分值
我tm直接民族自豪感涌上心头,2021-06-13 23:19:47,6,评论,我tm直接民族自豪感涌上心头,0.0008
竟然用的藏狐哼的海底[笑哭]听见就出戏,2021-06-13 22:57:54,6,评论,竟然用的藏狐哼的海底听见就出戏,0.0017
可我还是好喜欢前面那条龙怎么办[喜极而泣][喜极而泣],2021-06-13 22:43:29,5,评论,可我还是好喜欢前面那条龙怎么办,0.9999
不要因为你买不起就说没有好东西。虽然我也买不起hhh。,2021-06-13 22:44:01,5,评论,不要因为你买不起就说没有好东西。虽然我也买不起h。,0.0022
注意小偷国，好多都被偷了,2021-06-13 22:39:51,4,评论,注意小偷国，好多都被偷了,0.0597
藏狐[藏狐],2021-06-13 22:32:52,5,评论,藏狐,0.6251
来了来了，别喊了,2021-06-13 22:29:40,5,评论,来了，别喊了,0.791
营销号天天瞎配音乐,2021-06-13 22:26:51,5,评论,营销号天瞎配音乐,0.0044
既入高堂座雅殿，也放乡野戏小儿。我认为一个好的文化，必然如梦中美人“上得厅堂下得厨房”。,2021-06-13 22:22:42,4,评论,既入高堂座雅殿，也放乡野戏小儿。我认为一个好的文化，必然如梦中美人“上得厅堂下得厨房”。,0.9999
我发现我们现在是一代人比一代人的动手能力差。爷爷辈各种竹编制品各种剪纸，妈妈辈就只能包包粽子什么的，到了我们这一辈就~好像啥也不会[捂脸],2021-06-13 22:17:59,4,评论,我发现我们现在是一代人比一代人的动手能力差。爷辈各种竹编制品各种剪纸，妈辈就只能包粽子什么的，到了我们这一辈就~好像啥也不会,0.9998
小姐姐真好看！[doge],2021-06-13 19:41:19,5,评论,小姐真好看！,0.6903
我天，这个石雕好好看,2021-06-13 19:42:32,5,评论,我天，这个石雕好看,0.9994
都是我们的思密达[doge][doge][doge],2021-06-13 19:40:47,5,评论,都是我们的思密达,0.6933
相信我，这些作品其实有手就能做[doge],2021-06-13 19:39:56,5,评论,相信我，这些作品其实有手就能做,0.9999
韩国：都是我的,2021-06-13 19:15:38,4,评论,韩国：都是我的,0.5702
哎你吗哎呀,2021-06-13 18:56:07,6,评论,哎你吗哎呀,0.0058
思密达估计又要开始偷了[喜极而泣][喜极而泣][喜极而泣],2021-06-13 18:51:12,5,评论,思密达估计又要开始偷了,0.0032
妈呀，鸡皮疙瘩,2021-06-13 18:39:13,5,评论,妈呀，鸡皮疙瘩,0.3288
最喜欢云锦和折扇[星星眼],2021-06-13 18:33:08,5,评论,最喜欢云锦和折扇,0.9999
太精致太贵了，大概要两个月不吃饭才能买得起,2021-06-13 18:32:36,4,评论,太精致太贵了，大概要两个月不吃饭才能买得起,0.0024
卧槽！您,2021-06-13 18:11:42,6,评论,卧槽！您,0.007
收一下收一下，别被偷了,2021-06-13 18:09:05,5,评论,收一下，别被偷了,0.2097
思密达，安排[doge][doge][doge],2021-06-13 18:04:22,4,评论,思密达，安排,0.3091
淦，每个我都好喜欢,2021-06-13 17:57:34,4,评论,淦，每个我都好喜欢,0.9999
云锦好漂亮！！！！！！！！！！！完美符合我的审美啊！！！！呜呜呜,2021-06-13 17:57:17,4,评论,云锦好漂亮！完美符合我的审美啊！呜,0.9999
你把我蛋雕放那儿了[大哭][大哭][大哭],2021-06-13 17:45:33,5,评论,你把我蛋雕放那儿了,0.0087
收藏了 以后有东西可以送外国友人,2021-06-13 17:41:53,5,评论,收藏了 以后有东西可以送外国友人,0.9999
棒子还有三秒到达战场[藏狐],2021-06-13 17:41:06,5,评论,棒子还有三秒到达战场,0.0026
韩国：给爷来点简单的偷行吗[藏狐],2021-06-13 17:38:26,4,评论,韩国：给爷来点简单的偷行吗,0.0498
我谢谢你们了，我对象现在非要来一场古典婚礼,2021-06-13 17:32:04,2,评论,我谢你们了，我对象现在非要来一场古典婚礼,0.9998
以前的艺术品真的精致好看大气，现在真的好多群魔乱舞要不然就让人感觉好敷衍[粽子],2021-06-13 17:25:24,6,评论,以前的艺术品真的精致好看大气，现在真的好多群魔乱舞要不然就让人感觉好敷衍,0.9999
回复 @招财猫原创设计 :但是视频里的那些明显就很贵啊,2021-06-29 15:23:13,6,回复,回复 @招财猫原创设计 :但是视频里的那些明显就很贵啊,0.9999
以前会一个技能一辈子吃喝起码不愁现在会一个你还得去打工供养自己的爱好做出来的当然不一样,2021-06-29 15:20:39,4,回复,以前会一个技能一辈子吃喝起码不愁现在会一个你还得去打工供养自己的爱好做出来的当然不一样,0.9997
视频铁画在芜湖鸠兹古镇,2021-06-13 17:12:18,4,评论,视频铁画在芜湖鸠兹古镇,0.9813
韩国：额滴，都是额滴,2021-06-13 17:11:45,5,评论,韩国：额滴，都是额滴,0.9926
nb,2021-06-13 17:04:22,5,评论,nb,0.7304
只记住一条。千万小心韩国！！,2021-06-13 16:52:31,4,评论,只记住一条。千万小心韩国！,0.0036
千万别被偷国看见,2021-06-13 16:51:44,4,评论,千万别被偷国看见,0.0032
想要个bgm可以吗,2021-06-13 16:48:01,5,评论,想要个bgm可以吗,0.9981
刚开始的那个红色的长裙真的惊艳到我了,2021-06-13 16:38:17,5,评论,刚开始的那个红色的长裙真的惊艳到我了,0.9997
文明级艺术底蕴,2021-06-13 16:31:52,5,评论,文明级艺术底蕴,0.9987
雕梁画栋，美轮美奂,2021-06-13 16:28:27,5,评论,雕梁画栋，美轮美奂,0.8855
别让棒子偷了,2021-06-13 15:46:23,5,评论,别让棒子偷了,0.0041
哈哈哈哈哈哈哈[藏狐][藏狐][藏狐]哼哼的还挺好听,2021-06-13 15:36:06,5,评论,哈哼的还挺好听,0.996
最后那个小姐姐是谁，好仙,2021-06-13 15:34:28,5,评论,最后那个小姐是谁，好仙,0.0669
卧槽,2021-06-13 15:30:24,5,评论,卧槽,0.0884
可远观不可亵玩焉,2021-06-13 15:03:16,6,评论,可远观不可亵玩焉,0.9677
偷国：就不能整得简单的，这让我咋偷[生气][生气][生气],2021-06-13 14:52:00,5,评论,偷国：就不能整得简单的，这让我咋偷,0.0026
00:16,2021-06-13 14:41:29,5,评论,0:16,0.6251
赶紧申遗，不然全是国偷的,2021-06-13 14:40:41,6,评论,赶紧申遗，不然全是国偷的,0.0169
放心，以他们的智商学不会[藏狐],2021-06-13 14:56:05,4,回复,放心，以他们的智商学不会,0.9999
没一个是我买的起的[笑哭],2021-06-13 14:27:54,3,评论,没一个是我买的起的,0.065
还有点翠！！！[给心心][给心心],2021-06-13 14:26:26,5,评论,还有点翠！,0.6954
偷国人偷不动了,2021-06-13 14:13:00,3,评论,偷国人偷不动了,0.0121
后面是不是混进了奇怪的东西?[笑]（老实人）,2021-06-13 14:10:23,4,评论,后面是不是混进了奇怪的东西（老实人）,0.0024
中国就是牛！！！[打call],2021-06-13 14:00:59,5,评论,中国就是牛！,0.955
壁画安排好了斯密达[doge],2021-06-13 13:34:46,5,评论,壁画安排好了斯密达,0.5127
申遗思密达,2021-06-13 13:17:13,4,评论,申遗思密达,0.6251
不慬就问:青花瓷为什么会发光 (｀・ω・´),2021-06-13 12:56:57,4,评论,不慬就问:青花瓷为什么会发光 (｀・ω・´),0.0075
折扇好看,2021-06-13 12:52:06,4,评论,折扇好看,0.9049
这不比那啥匠人精神强,2021-06-13 12:45:29,5,评论,这不比那啥匠人精神强,0.0161
上下五千年的中国，带给世界的就是一个奇迹,2021-06-13 12:43:02,4,评论,上下五千年的中国，带给世界的就是一个奇迹,0.9997
买不起啊,2021-06-13 12:42:54,3,评论,买不起啊,0.2864
双面绣,2021-06-13 12:42:49,5,评论,双面绣,0.9728
别发了，韩国人偷不过来了,2021-06-13 12:29:13,4,评论,别发了，韩国人偷不过来了,0.0021
看的是非物质文化亦是在看人生[藏狐],2021-06-13 12:26:35,6,评论,看的是非物质文化亦是在看人生,0.9999
申遗啊,2021-06-13 11:54:48,5,评论,申遗啊,0.744
哇咔咔，我们大韩民族又有新的传统文化了思密达[doge],2021-06-13 11:31:48,4,评论,哇咔，我们大韩民族又有新的传统文化了思密达,0.9999
都好美！,2021-06-13 11:28:41,5,评论,都好美！,0.9998
我大芜湖的铁画,2021-06-13 11:17:31,4,评论,我大芜湖的铁画,0.9928
小心棒子,2021-06-13 11:13:40,5,评论,小心棒子,0.0168
看到折扇我突然想起来我买的本浮生物语没发货,2021-06-13 10:21:17,4,评论,看到折扇我突然想起来我买的本浮生物语没发货,0.3371
你好，我是长住韩国的华人，我对你的作品很感兴趣[吃瓜],2021-06-13 03:50:24,5,评论,你好，我是长住韩国的华人，我对你的作品很感兴趣,0.9999
不是没有，而是有可能你的级别还不够[doge][doge],2021-06-12 23:40:35,6,评论,不是没有，而是有可能你的级别还不够,0.003
云锦是那个视频的啊,2021-06-12 21:25:18,5,评论,云锦是那个视频的啊,0.9991
可千万别给棒子看到了，不然又被偷了,2021-06-12 14:31:22,5,评论,可千万别给棒子看到了，不然又被偷了,0.0037
非常精美,2021-06-12 08:12:50,4,评论,非常精美,0.9785
[支持],2021-06-11 20:56:00,5,评论,,0.5695
