,Unnamed: 0,word,count,情感分值
11765,11765,园里,26,0.9309
11770,11770,幽默,26,0.919
11777,11777,天性,26,0.9021
11839,11839,搬家,26,0.9044
11866,11866,价格公道,25,0.9079
11869,11869,悦耳,25,0.9621
11875,11875,无缝,25,0.9412
11900,11900,难得一见,25,0.9322
11901,11901,天南地北,25,0.9047
11925,11925,标杆,25,0.9604
11931,11931,美丽动人,25,0.9933
11958,11958,超快,25,0.9788
11960,11960,最蓝,25,0.9414
11967,11967,补货,25,0.9392
11987,11987,范儿,25,0.9125
11998,11998,挚爱,25,0.9774
12015,12015,照亮,25,0.9322
12017,12017,美貌,25,0.9191
12024,12024,有缘,25,0.9457
12042,12042,超强,25,0.948
12083,12083,演唱会,25,0.9455
12110,12110,才华,25,0.9103
12131,12131,保暖,25,0.9113
12144,12144,明早,25,0.9496
12174,12174,2010,25,0.9055
12188,12188,锐利,25,0.9473
12210,12210,丽丽,25,0.9422
12244,12244,美味佳肴,24,0.9825
12245,12245,当之无愧,24,0.9453
12307,12307,猝不及防,24,0.9587
12326,12326,回归自然,24,0.9208
12357,12357,恭喜,24,0.9011
12359,12359,大爱,24,0.9915
12369,12369,每周,24,0.9063
12382,12382,杠杠,24,0.9867
12420,12420,燕窝,24,0.9159
12432,12432,英俊,24,0.9347
12437,12437,尘世,24,0.9142
12456,12456,秒杀,24,0.9196
12483,12483,中西合璧,24,0.9663
12489,12489,中意,24,0.9601
12507,12507,下里巴人,24,0.9243
12534,12534,夹道欢迎,24,0.9192
12571,12571,害羞,24,0.9694
12575,12575,大神,24,0.9421
12594,12594,巅峰,24,0.9819
12629,12629,CocobayRestaurantCocobayRestaurantCocobayRestaurantCocobayRestaurantCocobayRestaurant,24,0.9891
12654,12654,福音,23,0.9218
12660,12660,厨具,23,0.9661
12665,12665,观感,23,0.9008
12678,12678,歌词,23,0.9458
12690,12690,一番滋味,23,0.9524
12691,12691,回眸,23,0.9495
12702,12702,最强,23,0.9001
12718,12718,俱佳,23,0.9654
12722,12722,口福,23,0.9081
12730,12730,螺旋,23,0.9064
12733,12733,超酷,23,0.9797
12743,12743,超爽,23,0.9547
12764,12764,浪漫爱情,23,0.9913
12771,12771,别具特色,23,0.9269
12814,12814,必尝,23,0.9413
12820,12820,一扫而光,23,0.9168
12839,12839,苍茫,23,0.9057
12849,12849,物超所值,23,0.9881
12863,12863,好久不见,23,0.9149
12883,12883,熬夜,23,0.9709
12884,12884,带够,23,0.9162
12904,12904,爱喝,23,0.9654
12908,12908,太棒,23,0.9532
12925,12925,有助于,23,0.951
12961,12961,稀饭,23,0.9415
12963,12963,窃喜,23,0.9069
13055,13055,水立方,23,0.9179
13106,13106,热情周到,22,0.9465
13117,13117,交谈,22,0.953
13147,13147,数一数二,22,0.9771
13152,13152,解压,22,0.9519
13155,13155,渐变色,22,0.9088
13162,13162,扎实,22,0.9766
13164,13164,很旺,22,0.9171
13175,13175,烟雨,22,0.9557
13178,13178,往事,22,0.9208
13215,13215,必玩,22,0.9615
13226,13226,地爱上,22,0.9835
13231,13231,均衡,22,0.9215
13257,13257,不可多得,22,0.9753
13289,13289,越香,22,0.9257
13291,13291,高能,22,0.9086
13307,13307,修行,22,0.9418
13308,13308,荷尔蒙,22,0.9306
13342,13342,平易近人,22,0.928
13356,13356,正中,22,0.9001
13373,13373,值得一提,22,0.943
13437,13437,大幕,22,0.9565
13449,13449,顺眼,22,0.9408
13453,13453,弥足珍贵,22,0.9544
13477,13477,小宝贝,22,0.9523
13481,13481,表白,22,0.978
13502,13502,双颊,22,0.9112
13505,13505,想念起,22,0.9581
13511,13511,萌猴,22,0.9639
13559,13559,好极了,21,0.9407
13570,13570,深藏,21,0.9013
13577,13577,阳光充足,21,0.9613
13622,13622,轻轻松松,21,0.9265
13666,13666,定期,21,0.9253
13683,13683,酷酷,21,0.9536
13740,13740,强力,21,0.9358
13787,13787,细细品味,21,0.9171
13795,13795,生日派对,21,0.9362
13796,13796,吃遍,21,0.9353
13802,13802,热爱生活,21,0.9857
13814,13814,脆爽,21,0.9633
13819,13819,舒坦,21,0.9409
13847,13847,精制,21,0.907
13860,13860,一晃,21,0.9255
13863,13863,刮目相看,21,0.982
13925,13925,正合我意,21,0.9898
13957,13957,岛好,21,0.923
13976,13976,新年好,21,0.9597
13984,13984,画中,21,0.9004
14009,14009,井然有序,20,0.9714
14020,14020,核算,20,0.9633
14047,14047,最靓,20,0.9452
14048,14048,幽香,20,0.918
14090,14090,钟爱,20,0.9321
14110,14110,恰当,20,0.9421
14116,14116,园林设计,20,0.9079
14124,14124,认准,20,0.9779
14175,14175,点睛之笔,20,0.9358
14189,14189,爽歪歪,20,0.9689
14192,14192,物有所值,20,0.966
14196,14196,价廉物美,20,0.9791
14208,14208,很饱,20,0.9527
14210,14210,环游世界,20,0.926
14214,14214,赫赫有名,20,0.9064
14240,14240,撑起,20,0.9191
14273,14273,热带丛林,20,0.9491
14285,14285,美极了,20,0.9277
14289,14289,重温,20,0.9472
14307,14307,一切顺利,20,0.985
14339,14339,不愧为,20,0.915
14376,14376,完备,20,0.932
14389,14389,宅院,20,0.9287
14403,14403,开心玩,20,0.9349
14452,14452,美图,20,0.9732
14462,14462,凄美,20,0.9346
14472,14472,美好世界,20,0.9617
14524,14524,河豚,19,0.9053
14563,14563,相随,19,0.9821
14582,14582,无拘无束,19,0.9122
14590,14590,爱恋,19,0.9013
14626,14626,归属,19,0.9199
14635,14635,魂牵梦绕,19,0.9188
14637,14637,上乘,19,0.9829
14663,14663,必到,19,0.9564
14665,14665,夏夜,19,0.9083
14669,14669,毋庸置疑,19,0.9908
14682,14682,冲破,19,0.9295
14684,14684,温暖如春,19,0.9635
14689,14689,海洋公园,19,0.9056
14702,14702,有滋有味,19,0.9246
14709,14709,超嫩,19,0.9449
14745,14745,火山爆发,19,0.9575
14836,14836,食材萌,19,0.9915
14844,14844,炫酷,19,0.9092
14850,14850,自然风景,19,0.9074
14854,14854,好觉,19,0.9002
14860,14860,圆梦,19,0.9042
14883,14883,人与自然,19,0.9224
14957,14957,瞩目,19,0.9652
14959,14959,Hi,19,0.9307
15023,15023,心姐,19,0.9642
15052,15052,记忆犹新,18,0.9052
15055,15055,洞天,18,0.9168
15061,15061,静下来,18,0.9285
15100,15100,拉萨,18,0.9361
15107,15107,不赖,18,0.9721
15124,15124,方便快捷,18,0.9419
15130,15130,正艳,18,0.9431
15138,15138,都市生活,18,0.9675
15176,15176,私信,18,0.9766
15195,15195,海角天涯,18,0.9144
15242,15242,自如,18,0.9495
15251,15251,动情,18,0.9034
15336,15336,城中,18,0.9104
15348,15348,春晚,18,0.9077
15372,15372,践行,18,0.9213
15403,15403,向前走,18,0.9068
15412,15412,根据地,18,0.9544
15434,15434,熊猫,18,0.9265
15562,15562,HAPPY,18,0.9669
15578,15578,LivetheFrenchways,18,0.9876
15584,15584,祝你快乐,18,0.9367
15593,15593,很美能,18,0.9767
15611,15611,衣橱,18,0.9378
15615,15615,力粉,18,0.9083
15623,15623,ampampSPA,18,0.9105
15639,15639,品种齐全,17,0.9232
15647,15647,整齐划一,17,0.9102
15712,15712,最赞,17,0.9809
15725,15725,亲情,17,0.9193
15730,15730,结识,17,0.9372
15778,15778,相中,17,0.93
15780,15780,呆萌,17,0.9777
15789,15789,独到,17,0.9074
15832,15832,美是,17,0.9232
15840,15840,够味,17,0.928
15843,15843,拉风,17,0.9126
15845,15845,安静下来,17,0.9072
15872,15872,首屈一指,17,0.9285
15883,15883,老少咸宜,17,0.967
15887,15887,太爽,17,0.9061
15890,15890,必经之路,17,0.9087
15900,15900,挺好玩,17,0.9661
15901,15901,00,17,0.9057
15907,15907,高汤,17,0.9113
15908,15908,现代感,17,0.9263
15923,15923,渊源,17,0.9143
15927,15927,重逢,17,0.973
15938,15938,鹿萌,17,0.9975
15939,15939,萌地,17,0.9435
15940,15940,那呆萌,17,0.9468
15947,15947,款待,17,0.9016
15951,15951,好味,17,0.9376
15981,15981,体贴,17,0.9614
16000,16000,热血,17,0.9431
16005,16005,得意,17,0.9186
16031,16031,黑板,17,0.9504
16036,16036,强劲,17,0.9363
16057,16057,放风筝,17,0.9285
16067,16067,必有,17,0.9651
16075,16075,故宫,17,0.9561
16081,16081,厚道,17,0.9137
16091,16091,很萌,17,0.9942
16097,16097,很呆萌,17,0.9927
16100,16100,力哥,17,0.952
16119,16119,休闲活动,17,0.9228
16133,16133,从小到大,17,0.9288
16137,16137,专辑,17,0.9612
16143,16143,橙子,17,0.9461
16147,16147,好几棵,17,0.9055
16202,16202,大明湖,17,0.9413
16210,16210,歌唱祖国,17,0.9147
16288,16288,超爱清,17,0.9933
16289,16289,很粉,17,0.9065
16300,16300,每一刻,16,0.929
16315,16315,很合,16,0.9644
16319,16319,放心大胆,16,0.963
16362,16362,绰绰有余,16,0.9295
16368,16368,五脏俱全,16,0.9621
16371,16371,必做,16,0.9606
16403,16403,胜过,16,0.9408
16423,16423,老朋友,16,0.9002
16459,16459,蜜蜂,16,0.9348
16481,16481,一刹那,16,0.9087
16485,16485,浪漫气息,16,0.9388
16501,16501,意料之外,16,0.951
16514,16514,视听,16,0.9695
16529,16529,很帅,16,0.997
16534,16534,芸芸众生,16,0.9433
16545,16545,心水,16,0.9083
16568,16568,轻松自在,16,0.9747
16588,16588,值得纪念,16,0.9778
16610,16610,福字,16,0.9175
16617,16617,天气晴好,16,0.9235
16628,16628,鼓掌,16,0.9693
16629,16629,赏月,16,0.9157
16655,16655,地地道道,16,0.9073
16715,16715,大屏幕,16,0.9261
16755,16755,攀谈,16,0.9112
16859,16859,升旗,16,0.9802
16874,16874,万岁,16,0.9072
16974,16974,大都市,15,0.9243
16981,16981,忘不了,15,0.9517
16985,16985,敏捷,15,0.9534
16987,16987,风趣,15,0.9199
17024,17024,之梦,15,0.9457
17136,17136,幸福美满,15,0.9915
17138,17138,专研,15,0.9201
17152,17152,省油,15,0.9786
17166,17166,红尘,15,0.9208
17175,17175,庄严肃穆,15,0.9662
17183,17183,驱散,15,0.9055
17185,17185,画画,15,0.9789
17267,17267,走一遍,15,0.9018
17284,17284,而萌,15,0.9781
17299,17299,轻快,15,0.9674
17303,17303,再美,15,0.971
17320,17320,绝好,15,0.9542
17321,17321,心花怒放,15,0.9015
17370,17370,PP,15,0.9355
17389,17389,明快,15,0.9057
17397,17397,合算,15,0.9493
17400,17400,追剧,15,0.9531
17452,17452,好爽,15,0.9863
17473,17473,展区,15,0.9495
17490,17490,逆风,15,0.9228
17516,17516,顺利完成,15,0.9656
17551,17551,春风得意,15,0.9459
17553,17553,苍凉,15,0.9049
17572,17572,间览遍,15,0.9456
17574,17574,暮色四合,15,0.9199
17607,17607,ShallIcomparetheetoasummersdaythouartmorelovelyandmoretemperateByWWilliamShakespeare,15,0.9328
17618,17618,美多图,15,0.9149
17636,17636,爱笑,15,0.9718
17637,17637,酒窝,15,0.9644
17642,17642,放美图,15,0.9464
17647,17647,很巧,15,0.9722
17683,17683,蒲公英,15,0.931
17747,17747,其貌不扬,14,0.9178
17780,17780,谐音,14,0.9024
17781,17781,嘱咐,14,0.9355
17785,17785,酷炫,14,0.9555
17817,17817,稳固,14,0.9011
17820,17820,折服,14,0.9612
17823,17823,迷住,14,0.9811
17831,17831,信念,14,0.9578
17861,17861,无法自拔,14,0.9715
17895,17895,源源不断,14,0.9542
17932,17932,惟妙惟肖,14,0.9281
17934,17934,美哉,14,0.9628
17977,17977,很加分,14,0.927
18013,18013,美味可口,14,0.9766
18034,18034,带感,14,0.9409
18055,18055,荣幸,14,0.9004
18106,18106,春夏秋冬,14,0.92
18159,18159,触动,14,0.9216
18187,18187,白昼,14,0.9133
18190,18190,一气呵成,14,0.9489
18257,18257,字爽,14,0.9601
18324,18324,第三代,14,0.9318
18386,18386,画室,14,0.9261
18422,18422,木棉树,14,0.9162
18423,18423,灿爸,14,0.9514
18520,18520,百看不厌,13,0.9837
18533,18533,保真,13,0.9088
18537,18537,年少,13,0.9024
18541,18541,好久好久,13,0.922
18550,18550,非常感谢,13,0.9856
18554,18554,恍如,13,0.9064
18564,18564,爱车,13,0.9511
18570,18570,爆汁,13,0.9261
18575,18575,药用植物,13,0.9373
18586,18586,灵气,13,0.9263
18608,18608,乾隆皇帝,13,0.9065
18686,18686,晒晒,13,0.9256
18721,18721,憨态可掬,13,0.947
18751,18751,超萌,13,0.9965
18766,18766,震撼人心,13,0.9043
18770,18770,沉迷于,13,0.9049
18778,18778,纯洁,13,0.9584
18785,18785,NICE,13,0.9425
18803,18803,手感,13,0.9047
18813,18813,超鲜,13,0.9557
18819,18819,尝遍,13,0.9529
18828,18828,杰作,13,0.9037
18841,18841,原图,13,0.9904
18870,18870,超足,13,0.9687
18882,18882,寒气,13,0.9352
18889,18889,香中,13,0.9129
18899,18899,不错呀,13,0.9196
18912,18912,初次见面,13,0.9004
18930,18930,淋漓,13,0.9424
18933,18933,帅哥美女,13,0.9637
18985,18985,羞涩,13,0.963
18993,18993,更赞,13,0.9428
19011,19011,热泪盈眶,13,0.9879
19064,19064,坚守,13,0.9269
19198,19198,极其丰富,13,0.9397
19210,19210,累坏,13,0.9065
19211,19211,今年过年,13,0.9135
19259,19259,六星,13,0.9669
19261,19261,天安门,13,0.9387
19281,19281,情深,13,0.9203
19331,19331,优秀品质,13,0.9479
19367,19367,盆景,12,0.9134
19379,19379,Mojito,12,0.9136
19424,19424,麻雀虽小,12,0.9155
19425,19425,最爽,12,0.9856
19457,19457,归属感,12,0.9223
19466,19466,杰克,12,0.9017
19471,19471,空运,12,0.9291
19481,19481,全免费,12,0.9135
19501,19501,福气,12,0.9327
19514,19514,小曲,12,0.9095
19527,19527,一等一,12,0.9474
19531,19531,空间感,12,0.9236
19537,19537,煞是好看,12,0.9956
19545,19545,很烈,12,0.9539
19574,19574,and,12,0.9077
19575,19575,一尘不染,12,0.9535
19576,19576,动容,12,0.9777
19582,19582,新鲜出炉,12,0.909
19616,19616,沉醉于,12,0.9504
19620,19620,闺蜜行,12,0.9386
19644,19644,堪称一绝,12,0.9865
19655,19655,剧幕,12,0.986
19689,19689,家庭聚会,12,0.9077
19703,19703,值得称赞,12,0.9767
19796,19796,碉堡,12,0.9575
19820,19820,肉嫩,12,0.942
19822,19822,卡哇伊,12,0.9624
19854,19854,离椰梦,12,0.9121
19888,19888,哈哈大笑,12,0.9247
19916,19916,泪水,12,0.9297
19988,19988,会爱上,12,0.9884
20005,20005,循着,12,0.9207
20063,20063,实诚,12,0.9107
20070,20070,激励,12,0.9228
20112,20112,girl,12,0.908
20146,20146,轻车熟路,12,0.9301
20192,20192,传统节日,12,0.9403
20196,20196,日军,12,0.9477
20234,20234,休眠火山,12,0.9417
20269,20269,嗲得,12,0.9518
20278,20278,忠于,12,0.937
20328,20328,很美刚,12,0.9852
20349,20349,心爸,12,0.9634
20392,20392,更棒,11,0.9717
20393,20393,合胃口,11,0.9401
20429,20429,性好,11,0.9609
20434,20434,秘方,11,0.9331
20447,20447,惊喜万分,11,0.9627
20460,20460,清清,11,0.9015
20480,20480,咸淡适中,11,0.979
20495,20495,活泼可爱,11,0.9961
20498,20498,爱看,11,0.9762
20507,20507,人性,11,0.9491
20598,20598,好几碗,11,0.953
20623,20623,极美,11,0.9474
20677,20677,纯真,11,0.9578
20685,20685,佼佼者,11,0.9465
20721,20721,养身,11,0.9388
20722,20722,公益,11,0.979
20757,20757,爱意,11,0.9405
20814,20814,最酷,11,0.9864
20855,20855,稳重,11,0.9677
21016,21016,化解,11,0.9357
21059,21059,肾上腺素,11,0.9028
21070,21070,甜甜蜜蜜,11,0.9158
21123,21123,回首,11,0.9209
21132,21132,生日礼物,11,0.9736
21222,21222,丹霞,11,0.9245
21242,21242,传人,11,0.9219
21263,21263,故人,11,0.9417
21350,21350,我爱你,11,0.9401
21378,21378,看学霸,11,0.9616
21382,21382,很岗岗,11,0.9677
21418,21418,清冷,11,0.9154
21430,21430,开阔视野,11,0.9026
21445,21445,蓦然回首,11,0.9823
21458,21458,锦上添花,11,0.9168
21550,21550,真美,10,0.9728
21572,21572,深入人心,10,0.9308
21595,21595,驻足观看,10,0.9299
21615,21615,清流,10,0.9291
21626,21626,令人兴奋,10,0.9481
21631,21631,贪吃,10,0.9779
21654,21654,体验式,10,0.9048
21662,21662,奇缘,10,0.9197
21669,21669,有情人终成眷属,10,0.9349
21711,21711,荷包,10,0.9092
21716,21716,乐得,10,0.9128
21722,21722,实至名归,10,0.9558
21789,21789,心向往之,10,0.9884
21795,21795,首班车,10,0.9174
21799,21799,止不住,10,0.9167
21809,21809,无条件,10,0.9634
21822,21822,静美,10,0.9923
21857,21857,稳稳,10,0.9766
21859,21859,情愫,10,0.9177
21864,21864,爱来,10,0.9759
21882,21882,十分满意,10,0.9891
21884,21884,幸运地,10,0.9173
21886,21886,殿内,10,0.913
21935,21935,相思,10,0.9317
21969,21969,道别,10,0.921
21990,21990,杂技表演,10,0.9267
21998,21998,好山好水,10,0.9383
22002,22002,会心一笑,10,0.9542
22038,22038,搭箭,10,0.9422
22041,22041,可太美,10,0.9308
22046,22046,所在城市,10,0.904
22106,22106,好几遍,10,0.9545
22172,22172,热腾腾,10,0.9044
22206,22206,常客,10,0.9639
22285,22285,八大菜系,10,0.943
22291,22291,作美,10,0.975
22301,22301,真爱,10,0.9326
22376,22376,直爽,10,0.9451
22381,22381,好巧,10,0.9393
22421,22421,激荡,10,0.9145
22441,22441,带之首,10,0.9445
22443,22443,我太爱,10,0.9
22528,22528,高清,10,0.9306
22532,22532,洞庭湖,10,0.9222
22576,22576,不散,10,0.9772
22585,22585,十五年,10,0.9309
22610,22610,致闺蜜,10,0.9456
22611,22611,暗恋,10,0.96
22654,22654,无需多说,10,0.9387
22718,22718,情话,10,0.9609
22732,22732,阿月,10,0.9695
22733,22733,香带,10,0.9105
22739,22739,NewBoyBrunchTime,10,0.9816
22764,22764,real,10,0.9207
22852,22852,CocobayRestaurantCocobayRestaurantCocobayRestaurantCocobayRestaurantCocobayRestaurantCocobayRestaurant,10,0.9929
22855,22855,人特好,10,0.929
22863,22863,最香,9,0.954
22875,22875,背山,9,0.9384
22943,22943,诱惑力,9,0.9005
22966,22966,美可,9,0.9535
22977,22977,外型,9,0.9015
22981,22981,入镜,9,0.9041
23029,23029,精彩表演,9,0.9639
23039,23039,风味十足,9,0.9646
23049,23049,挺美,9,0.9797
23108,23108,越好,9,0.9619
23170,23170,量身定做,9,0.9224
23180,23180,时尚杂志,9,0.9535
23184,23184,隽永,9,0.9282
23186,23186,冥冥之中,9,0.9196
23192,23192,落幕,9,0.9223
23225,23225,康复,9,0.969
23226,23226,必侬,9,0.92
23232,23232,好运气,9,0.9005
23250,23250,稳稳地,9,0.9388
23274,23274,神秘色彩,9,0.9001
23299,23299,热血沸腾,9,0.9779
23305,23305,酣畅淋漓,9,0.9039
23327,23327,必游,9,0.9592
23455,23455,抢到,9,0.9164
23471,23471,灵巧,9,0.9075
23507,23507,增进,9,0.9287
23523,23523,路痴,9,0.9706
23525,23525,看遍,9,0.9549
23530,23530,美在,9,0.9438
23539,23539,live,9,0.9385
23574,23574,撩人,9,0.9551
23641,23641,通关,9,0.9086
23644,23644,馋嘴,9,0.9367
23646,23646,坚固,9,0.9063
23667,23667,一点一滴,9,0.919
23682,23682,基友,9,0.9637
23684,23684,正点,9,0.9607
23687,23687,轮回,9,0.9196
23698,23698,心扉,9,0.9368
23734,23734,内敛,9,0.9435
23813,23813,媳妇儿,9,0.9124
23961,23961,书画,9,0.9299
24010,24010,很暖心,9,0.9935
24068,24068,一博同款,9,0.9009
24121,24121,专业知识,9,0.9699
24202,24202,剔透,9,0.9308
24336,24336,拍美,9,0.969
24340,24340,养够,9,0.9016
24342,24342,沙姜小青橘,9,0.9074
24352,24352,俯览,9,0.9384
24375,24375,王嘉尔,9,0.9916
24414,24414,科技进步,9,0.9356
24441,24441,密室,9,0.9186
24449,24449,CocobayRestaurantCocobayRestaurantCocobayRestaurantCocobayRestaurantCocobayRestaurantCocobayRestaurantCocobayRestaurant,9,0.995
24469,24469,宁静致远,8,0.9686
24476,24476,闺蜜们,8,0.9251
24523,24523,齐活,8,0.9265
24574,24574,必住,8,0.9676
24611,24611,紧绷,8,0.9126
24612,24612,有劲,8,0.9491
24649,24649,花眼,8,0.9546
24654,24654,洗涤,8,0.9077
24675,24675,似曾相识,8,0.9174
24681,24681,快来,8,0.9105
24730,24730,有萌,8,0.9814
24731,24731,爱字,8,0.9536
24752,24752,私家园林,8,0.9373
24757,24757,炊烟袅袅,8,0.9263
24772,24772,怦然心动,8,0.9499
24789,24789,很正,8,0.972
24817,24817,闪闪发亮,8,0.9329
24827,24827,座座,8,0.9403
24828,24828,幽美,8,0.9732
24834,24834,纯纯,8,0.9457
24838,24838,体力活,8,0.9367
24852,24852,不断扩大,8,0.925
24858,24858,好酷,8,0.9884
24860,24860,大吃,8,0.9277
24905,24905,喂鹿,8,0.9445
24941,24941,遍游,8,0.9089
24947,24947,香味扑鼻,8,0.9174
24978,24978,生日快乐,8,0.9938
24984,24984,稳稳当当,8,0.9557
25019,25019,功能齐全,8,0.9796
25032,25032,过过瘾,8,0.9378
25087,25087,号萌,8,0.988
25091,25091,克制,8,0.9263
25103,25103,伯爵,8,0.9002
25261,25261,一个舒服,8,0.9429
25266,25266,丝绒,8,0.9169
25270,25270,送上门,8,0.9278
25293,25293,正合适,8,0.961
25298,25298,正旺,8,0.9372
25303,25303,各奔东西,8,0.9103
25326,25326,嫉妒,8,0.9239
25384,25384,林荫大道,8,0.9072
25413,25413,喜出望外,8,0.9018
25431,25431,焕然一新,8,0.9799
25472,25472,缅怀,8,0.9636
25534,25534,牵挂,8,0.9648
25643,25643,人杰地灵,8,0.9341
25659,25659,节油,8,0.9381
25684,25684,耿直,8,0.9701
25690,25690,文化名城,8,0.9415
25697,25697,小康,8,0.9151
25710,25710,安好,8,0.906
25712,25712,大气磅礴,8,0.9459
25755,25755,老张,8,0.9699
25756,25756,校友,8,0.9688
25757,25757,蕨类植物,8,0.9551
25789,25789,新年快乐,8,0.9975
25804,25804,期待值,8,0.9867
25813,25813,黑天鹅,8,0.9341
25817,25817,宿命,8,0.9052
25848,25848,小爱爸,8,0.9344
25889,25889,继续前进,8,0.9206
25935,25935,中上,8,0.9257
26008,26008,亲和力,8,0.9513
26010,26010,快意,8,0.9224
26062,26062,一萌,8,0.9826
26065,26065,甜萌,8,0.9809
26118,26118,超低温,8,0.9398
26145,26145,豪华气派,8,0.9798
26206,26206,搜好,8,0.9628
26308,26308,夏秋季,7,0.9111
26336,26336,亲亲,7,0.9532
26371,26371,浪漫情怀,7,0.9806
26418,26418,信奉,7,0.933
26468,26468,小绵羊,7,0.9098
26498,26498,眼瘾,7,0.9449
26532,26532,游刃有余,7,0.9648
26536,26536,艺术享受,7,0.9371
26538,26538,爱为,7,0.9068
26544,26544,波光潋滟,7,0.9149
26558,26558,糯香,7,0.934
26567,26567,孩纸,7,0.9188
26593,26593,扣人心弦,7,0.9273
26614,26614,生动有趣,7,0.9424
26617,26617,醇正,7,0.9633
26628,26628,美爆,7,0.9876
26666,26666,蛋黄酱,7,0.9058
26699,26699,友爱,7,0.9288
26744,26744,心胸开阔,7,0.9368
26755,26755,轻声细语,7,0.9763
26780,26780,黑珍珠,7,0.9123
26794,26794,纵览,7,0.9279
26815,26815,比较顺利,7,0.9504
26831,26831,园林绿化,7,0.9528
26873,26873,更爱,7,0.9322
26899,26899,轻松自由,7,0.9902
26901,26901,宠儿,7,0.9429
26939,26939,阵容强大,7,0.9384
26971,26971,大饱眼福,7,0.9242
26978,26978,不同凡响,7,0.9315
26999,26999,偶像,7,0.949
27005,27005,不俗,7,0.9715
27063,27063,好棒,7,0.9976
27090,27090,会员制,7,0.9276
27109,27109,蓬莱仙境,7,0.9522
27124,27124,操控性,7,0.9381
27208,27208,挺值,7,0.961
27211,27211,保持联系,7,0.9532
27228,27228,最帅,7,0.9968
27250,27250,省时省力,7,0.9224
27252,27252,国宝,7,0.9399
27300,27300,私聊,7,0.9378
27302,27302,敬佩,7,0.9597
27319,27319,稳定性,7,0.9087
27323,27323,汹涌澎湃,7,0.9578
27333,27333,真棒,7,0.9861
27359,27359,力荐,7,0.9661
27404,27404,必逛,7,0.9618
27456,27456,美翻,7,0.966
27494,27494,迈进,7,0.9002
27510,27510,心诚则灵,7,0.9456
27516,27516,轻松愉快,7,0.9925
27532,27532,梅州,7,0.9207
27547,27547,看够,7,0.9088
27601,27601,略略,7,0.9222
27719,27719,革命斗争,7,0.9659
27785,27785,大赞,7,0.9917
27804,27804,阿华,7,0.9365
27819,27819,精神家园,7,0.9066
27843,27843,忘情,7,0.9258
27864,27864,观看表演,7,0.9293
27902,27902,巨著,7,0.9119
27939,27939,山东省,7,0.915
27958,27958,眼眶,7,0.9506
27959,27959,人美,7,0.9401
28006,28006,始终保持,7,0.9398
28039,28039,爽来,7,0.9766
28042,28042,精力充沛,7,0.9595
28082,28082,cool,7,0.9656
28107,28107,传奇色彩,7,0.9298
28114,28114,想见,7,0.9025
28185,28185,文明城市,7,0.9172
28204,28204,天天开心,7,0.9553
28205,28205,荡来荡去,7,0.9591
28274,28274,可期,7,0.9271
28288,28288,杰出代表,7,0.9412
28311,28311,超美到,7,0.9338
28421,28421,现场表演,6,0.9125
28445,28445,功底,6,0.9581
28545,28545,轻声,6,0.9216
28585,28585,一丝不苟,6,0.9265
28632,28632,这鹿,6,0.9528
28655,28655,口水直流,6,0.9629
28692,28692,白龙,6,0.9347
28700,28700,美满,6,0.9038
28749,28749,炸裂,6,0.9196
28765,28765,海量,6,0.9611
28775,28775,知识结构,6,0.917
28777,28777,颐和园,6,0.9282
28795,28795,静看,6,0.9646
28801,28801,超正,6,0.9835
28809,28809,仙女下凡,6,0.9549
28822,28822,配制,6,0.9028
28831,28831,可靠,6,0.9398
28866,28866,增香,6,0.9127
28867,28867,回头率,6,0.9826
28882,28882,体验生活,6,0.9621
28935,28935,好帅,6,0.9951
28959,28959,很拉风,6,0.9743
29000,29000,不可磨灭,6,0.9
29013,29013,击中,6,0.9173
29075,29075,人情味,6,0.9123
29080,29080,更爽,6,0.9452
29135,29135,鹿多,6,0.922
29198,29198,侧颜,6,0.9283
29216,29216,富强,6,0.913
29221,29221,鲜甜鲜,6,0.9413
29244,29244,香和乐蟹,6,0.9475
29248,29248,稳当,6,0.9588
29250,29250,很稳,6,0.9929
29329,29329,美好记忆,6,0.98
29419,29419,蛮快,6,0.9462
29428,29428,威武,6,0.9865
29431,29431,弹牙鲜,6,0.9423
29440,29440,青花瓷,6,0.9118
29442,29442,喝彩,6,0.9083
29443,29443,perfect,6,0.9444
29445,29445,Q3,6,0.9162
29452,29452,艾草,6,0.9099
29513,29513,平平安安,6,0.9715
29581,29581,美有,6,0.955
29653,29653,灵敏,6,0.9329
29654,29654,优异,6,0.9488
29656,29656,平顺,6,0.9757
29707,29707,完好无损,6,0.921
29762,29762,好防,6,0.9077
29769,29769,农夫山泉,6,0.9009
29775,29775,省博,6,0.9492
29785,29785,魔性,6,0.9708
29787,29787,助阵,6,0.9378
29793,29793,敬请期待,6,0.938
29827,29827,美来,6,0.9729
29880,29880,真幸福,6,0.9765
29979,29979,启蒙,6,0.9444
29982,29982,好几顿,6,0.9425
30005,30005,痊愈,6,0.9044
30031,30031,翻转,6,0.9303
30034,30034,越来越快,6,0.9456
30036,30036,活灵活现,6,0.9399
30041,30041,九宫格,6,0.9448
30064,30064,校区,6,0.9135
30077,30077,兵哥哥,6,0.9803
30089,30089,本尊,6,0.9003
30150,30150,灯火阑珊,6,0.9096
30196,30196,激动人心,6,0.9904
30211,30211,烟雨任,6,0.9464
30221,30221,值回,6,0.9335
30231,30231,加油打气,6,0.9839
