,Unnamed: 0,word,count,情感分值
84905,84905,股烂味,1,0.0079
84920,84920,高温假,1,0.0258
84923,84923,一星半点,1,0.0054
84927,84927,巨长,1,0.0943
84937,84937,喷草,1,0.0425
85035,85035,伤害力,1,0.0971
85063,85063,根矮,1,0.0907
85142,85142,止步不前,1,0.0744
85148,85148,好差,1,0.0913
85221,85221,拉黑,1,0.0831
85241,85241,不要脸,1,0.0568
85244,85244,想吐想,1,0.022
85286,85286,会骗,1,0.0433
85287,85287,tm,1,0.0877
85330,85330,第二回,1,0.0811
85338,85338,能毁,1,0.0157
85345,85345,星爹,1,0.0212
85387,85387,downdown,1,0.0946
85390,85390,故弃,1,0.0118
85400,85400,颠碎,1,0.0386
85409,85409,别太差,1,0.0327
85417,85417,下狗,1,0.0846
85496,85496,硬底,1,0.0884
85498,85498,狗盆狗,1,0.021
85550,85550,床会响,1,0.0565
85568,85568,慎点,1,0.0568
85589,85589,专坑,1,0.0587
85674,85674,连鬼,1,0.0239
85731,85731,稍慢,1,0.0534
85772,85772,受折磨,1,0.0867
85783,85783,脏污,1,0.0802
85795,85795,花狗,1,0.0647
85866,85866,人隐醉,1,0.0521
85974,85974,微凸,1,0.0968
85975,85975,吐泡,1,0.0691
85995,85995,关门歇业,1,0.0324
86002,86002,一锤子买卖,1,0.015
86077,86077,妈有,1,0.0905
86167,86167,传销,1,0.0758
86175,86175,臭死,1,0.0125
86208,86208,模糊起来,1,0.0847
86273,86273,拉肚药,1,0.0796
86331,86331,气死我了,1,0.0189
86487,86487,非团餐,1,0.0915
86519,86519,一吐,1,0.056
86540,86540,不擦,1,0.0916
86553,86553,低劣,1,0.0662
86590,86590,软如棉,1,0.088
86616,86616,走脏,1,0.0866
86769,86769,无一难,1,0.0834
86799,86799,痛苦不堪,1,0.0947
86977,86977,连脸,1,0.0638
87044,87044,生不如死,1,0.0088
87082,87082,拖挂,1,0.0367
87091,87091,破音,1,0.0755
87100,87100,杀掉,1,0.0795
87103,87103,特骂,1,0.0709
87148,87148,愚弄,1,0.0923
87227,87227,股市,1,0.0881
87273,87273,杂乱不堪,1,0.0579
87393,87393,旧伤,1,0.0934
87422,87422,脏脏鞋,1,0.0526
87431,87431,不买账,1,0.0325
87442,87442,恐不恐,1,0.0539
87464,87464,不另行,1,0.092
87491,87491,拉死,1,0.0937
87587,87587,发腥,1,0.084
87593,87593,薄弱,1,0.0659
87600,87600,俺娘,1,0.0713
87626,87626,不响,1,0.0525
87642,87642,混暗,1,0.0887
87834,87834,挨骂,1,0.0776
87848,87848,假小子,1,0.0366
87864,87864,敢不敢,1,0.0465
87895,87895,属弱,1,0.0374
87974,87974,不知所谓,1,0.0271
88031,88031,管管,1,0.0927
88033,88033,全无蜜,1,0.0771
88047,88047,难倒,1,0.0945
88081,88081,施舍,1,0.0881
88097,88097,删话,1,0.0973
88292,88292,直言,1,0.0397
88361,88361,可怜兮兮,1,0.0505
88371,88371,闪避不及,1,0.0757
88527,88527,大吐,1,0.0526
88546,88546,过大热,1,0.0526
88554,88554,不充,1,0.0845
88565,88565,叫托,1,0.0518
88570,88570,智障,1,0.0168
88595,88595,名不符实,1,0.0817
88600,88600,一声不响,1,0.0211
88638,88638,坑惨,1,0.0178
88704,88704,脏腿,1,0.0934
88719,88719,会脏,1,0.0637
88726,88726,左向右,1,0.0348
88733,88733,太大太,1,0.062
88800,88800,言而无信,1,0.0602
88919,88919,搞乱,1,0.0685
88922,88922,漏电,1,0.074
88970,88970,日查,1,0.0948
89006,89006,鱼不买,1,0.0679
89026,89026,不好不坏,1,0.0813
89116,89116,托桃,1,0.0668
89233,89233,太费脚,1,0.0742
89270,89270,疼疼,1,0.0741
89294,89294,越烂,1,0.0108
89324,89324,假假,1,0.007
89355,89355,摇头晃脑,1,0.083
89427,89427,不脏手,1,0.0965
89435,89435,翻白眼,1,0.0735
89437,89437,翻坑,1,0.0566
89450,89450,一念之差,1,0.0514
89483,89483,骗娃们,1,0.0607
89506,89506,平地一声雷,1,0.0217
89527,89527,太粗,1,0.0646
89528,89528,痛痛,1,0.0577
89533,89533,之丑,1,0.0398
89565,89565,人抖,1,0.0744
89574,89574,如狗,1,0.087
89590,89590,无鸡味,1,0.0934
89591,89591,水太少,1,0.0618
89705,89705,太破,1,0.0287
89712,89712,最烂路,1,0.0442
89813,89813,低电量,1,0.0634
89894,89894,社草,1,0.0631
89950,89950,受气,1,0.0157
89963,89963,几毛,1,0.0884
89988,89988,假得,1,0.0391
90037,90037,闷水,1,0.0893
90088,90088,不言丑,1,0.0252
90096,90096,扔点,1,0.0904
90099,90099,不负责任,1,0.0761
90104,90104,骗走,1,0.0537
90165,90165,游不太,1,0.0939
90172,90172,歌慢,1,0.0805
90180,90180,进黑,1,0.0904
90315,90315,肉紧,1,0.0783
90330,90330,差得,1,0.0422
90355,90355,癌病,1,0.0484
90359,90359,泛黑,1,0.0719
90430,90430,排污管,1,0.0539
90520,90520,小多爹,1,0.0513
90548,90548,抖出,1,0.0598
90583,90583,掏漏,1,0.0911
90601,90601,离婚,1,0.0374
90661,90661,土里土气,1,0.0513
90692,90692,血吐出,1,0.0553
90708,90708,可笑,1,0.0127
90721,90721,棒子,1,0.0531
90738,90738,弱女子,1,0.038
90760,90760,竟似,1,0.0924
90810,90810,负数,1,0.0636
90836,90836,很蠢,1,0.0401
90881,90881,瞎了眼睛,1,0.0674
90932,90932,轰响,1,0.0347
91039,91039,讲声,1,0.0708
91068,91068,下坡路,1,0.0449
91134,91134,厌恶,1,0.0278
91141,91141,左闪右,1,0.0878
91214,91214,瞎掉,1,0.0421
91252,91252,果软,1,0.0815
91272,91272,具不,1,0.0784
91311,91311,不仿,1,0.0931
91430,91430,合伙,1,0.0949
91447,91447,全删,1,0.0898
91474,91474,杂碎,1,0.0574
91684,91684,眉头一皱,1,0.0561
91691,91691,肉太少,1,0.0446
91694,91694,太堵,1,0.0815
91777,91777,落后地区,1,0.0642
91840,91840,化学肥料,1,0.0707
91875,91875,欺诈,1,0.0223
91926,91926,嚣张气焰,1,0.0299
92095,92095,不清不楚,1,0.054
92116,92116,令人气愤,1,0.0157
92460,92460,老硬,1,0.0534
92496,92496,破土而出,1,0.0713
92546,92546,传偏,1,0.0957
92571,92571,烂泥塘,1,0.0361
92622,92622,腾滚出,1,0.0317
92637,92637,一卵,1,0.0158
92645,92645,禽兽,1,0.0922
92741,92741,一慢,1,0.092
92755,92755,大笑话,1,0.0262
92866,92866,点晕,1,0.082
92893,92893,慢且,1,0.088
93156,93156,鱼太腥,1,0.056
93160,93160,糊虚,1,0.0814
93179,93179,不烂肥,1,0.0914
93183,93183,老宫妈,1,0.0158
93239,93239,会抖,1,0.0565
93320,93320,气连,1,0.0564
93387,93387,头靠,1,0.0854
93453,93453,歌醉,1,0.0758
93491,93491,吃亏上当,1,0.0065
93686,93686,肉软,1,0.0618
93697,93697,颇负盛名,1,0.0985
93715,93715,最响,1,0.0506
93727,93727,狗证,1,0.072
93777,93777,某扇,1,0.0504
93823,93823,较脏,1,0.0407
93833,93833,喂草,1,0.0938
93873,93873,口吐,1,0.05
93876,93876,继衰,1,0.0731
93976,93976,干吗,1,0.0492
94081,94081,发柴,1,0.0755
94087,94087,坑掉,1,0.0494
94092,94092,油太少,1,0.0508
94112,94112,老本,1,0.0391
94121,94121,王思聪点,1,0.0935
94214,94214,水太咸,1,0.0585
94270,94270,怂得,1,0.0962
94273,94273,雷是,1,0.0534
94321,94321,太过分,1,0.0279
94323,94323,相差太多,1,0.0496
94341,94341,提高警惕,1,0.0359
94426,94426,法律制裁,1,0.0415
94490,94490,脸当,1,0.0864
94507,94507,亏死,1,0.0195
94544,94544,不吐壳,1,0.0462
94549,94549,暗未暗,1,0.0697
94608,94608,刺耳,1,0.0965
94631,94631,差得远,1,0.0346
94684,94684,肉富,1,0.0697
94721,94721,起不信,1,0.0797
94850,94850,太旧,1,0.0587
94934,94934,焦肉烂,1,0.0122
94952,94952,要人命,1,0.0419
95082,95082,渣盘,1,0.0866
95084,95084,滚热,1,0.0773
95096,95096,没割,1,0.0972
95182,95182,妈换,1,0.0419
95254,95254,绕水靠,1,0.08
95284,95284,超多抖,1,0.0879
95341,95341,度之差,1,0.0776
95506,95506,不大猴岛,1,0.0612
95532,95532,全托,1,0.045
95579,95579,绕道而行,1,0.0366
95591,95591,偏暖暗,1,0.0547
95674,95674,漏油,1,0.0751
95738,95738,毛糙,1,0.0794
95870,95870,尿量,1,0.0767
95885,95885,滚沸,1,0.082
95910,95910,利用生物,1,0.0978
95911,95911,化学合成,1,0.0411
95952,95952,看差,1,0.0509
95984,95984,坑供,1,0.0678
96009,96009,稍逊,1,0.0833
96072,96072,屁凹,1,0.0069
96073,96073,腹缩蒂头,1,0.0685
96080,96080,夜醉,1,0.0907
96112,96112,屋塌,1,0.0509
96173,96173,催人醒,1,0.0989
96251,96251,管理层,1,0.0762
96316,96316,炒濑尿,1,0.0441
96425,96425,可悲可叹,1,0.004
96569,96569,描了,1,0.0954
96574,96574,发臭,1,0.0558
96644,96644,篇土,1,0.078
96704,96704,力弱,1,0.0661
96765,96765,吐出,1,0.057
96782,96782,龟蛇争,1,0.0341
96819,96819,变脏,1,0.0721
96888,96888,严重损失,1,0.0592
96920,96920,差大到,1,0.0276
97045,97045,一拜暗,1,0.0781
97056,97056,打肿脸充胖子,1,0.0872
97061,97061,真不高,1,0.0367
97126,97126,怂炮,1,0.0154
97176,97176,似烟,1,0.0691
97289,97289,弃城,1,0.0546
97333,97333,没当回事,1,0.0689
97342,97342,稍大点,1,0.0725
97377,97377,查一查,1,0.0557
97467,97467,严重后果,1,0.0199
97479,97479,娃妈,1,0.0549
97684,97684,命中率,1,0.0968
97719,97719,尾小编,1,0.0184
97725,97725,下小编,1,0.0297
97736,97736,稀烂,1,0.0297
97803,97803,碰坏,1,0.0665
97812,97812,或缺,1,0.076
97838,97838,耗子,1,0.0917
97939,97939,破片,1,0.0431
97954,97954,震天响,1,0.0235
98044,98044,当脸,1,0.0701
98068,98068,烦杂,1,0.0882
98188,98188,不买前,1,0.0984
98191,98191,心脏麻痹,1,0.0637
98207,98207,编要,1,0.0351
98380,98380,此昔归,1,0.0498
98446,98446,愈差,1,0.0312
98523,98523,生了病,1,0.0895
98536,98536,不严,1,0.0973
98601,98601,建屡毁,1,0.0074
98683,98683,留个心眼,1,0.0513
98701,98701,编想,1,0.0772
98705,98705,朝西难,1,0.0832
98794,98794,擦亮,1,0.0798
98890,98890,怎好意思,1,0.0259
98915,98915,哪欣妹,1,0.0638
98916,98916,这查,1,0.0946
99003,99003,草草收场,1,0.0402
99178,99178,食物残渣,1,0.0915
99258,99258,不苦富,1,0.0633
99310,99310,脱胶,1,0.0846
99365,99365,不理不睬,1,0.0328
99408,99408,由弱,1,0.0807
99445,99445,浪太乱,1,0.053
99501,99501,状况不佳,1,0.0167
99502,99502,嗡嗡作响,1,0.0863
99505,99505,发闷,1,0.0764
99507,99507,水穷时,1,0.0797
99511,99511,狂醉乱,1,0.0248
99528,99528,不割,1,0.0667
99534,99534,较难,1,0.0833
99666,99666,稍往,1,0.0834
99781,99781,旧版本,1,0.0614
99786,99786,迷惑不解,1,0.0775
99902,99902,为娘,1,0.0657
99939,99939,严查,1,0.0154
99968,99968,老年病,1,0.0746
100106,100106,法律纠纷,1,0.0291
100202,100202,此小编,1,0.015
100231,100231,这假,1,0.0157
100348,100348,假时,1,0.0382
100361,100361,利益驱动,1,0.078
100363,100363,赶狗,1,0.0824
100364,100364,归屋,1,0.0963
100413,100413,索赔,1,0.0444
100455,100455,稍弱,1,0.0248
100585,100585,妈成,1,0.0451
100648,100648,退晕,1,0.0319
100661,100661,懒婧妈,1,0.0347
100681,100681,过抖,1,0.0741
100694,100694,肉碎,1,0.0447
100708,100708,度太差,1,0.0196
100734,100734,和婧妈,1,0.097
100763,100763,谷婧妈,1,0.0473
100782,100782,下婧妈,1,0.0689
100798,100798,雷人,1,0.0663
100815,100815,大婧妈,1,0.0473
100839,100839,差人少,1,0.0935
100955,100955,研学小编,1,0.0266
101129,101129,忍受着,1,0.0956
101201,101201,主炮,1,0.0942
101222,101222,贫困落后,1,0.0217
101242,101242,侮辱,1,0.0182
101299,101299,贪腐,1,0.0338
101328,101328,伪君子,1,0.0545
101333,101333,敢管,1,0.0429
101355,101355,气抖,1,0.0205
101486,101486,反应迟钝,1,0.0293
101607,101607,民事行为,1,0.0719
101633,101633,眼瞎,1,0.0375
101705,101705,死硬,1,0.0286
101723,101723,更颠,1,0.0643
101861,101861,斑差角,1,0.0576
101870,101870,退步,1,0.0898
101914,101914,粘糊糊,1,0.0421
101933,101933,词吐槽,1,0.0491
102031,102031,略降,1,0.0621
102044,102044,嫌水脏,1,0.0665
102053,102053,有多烂,1,0.0392
102424,102424,莫不是,1,0.0285
102452,102452,很糟,1,0.0636
102485,102485,刨坑,1,0.0611
102498,102498,太闷,1,0.0453
102506,102506,不大上,1,0.0705
102623,102623,土仅伐岭,1,0.0462
102638,102638,水沉,1,0.0716
102675,102675,时拜,1,0.0984
102685,102685,客死,1,0.0967
102734,102734,设备简陋,1,0.0442
102765,102765,不轨,1,0.0957
102799,102799,难畏,1,0.059
102804,102804,狗血喷头,1,0.0637
102821,102821,相距甚远,1,0.0505
102826,102826,狠宰,1,0.0385
102893,102893,稍大些,1,0.0991
102909,102909,糟蹋,1,0.021
102912,102912,不要命,1,0.0641
102924,102924,税倒,1,0.0773
102929,102929,后劲不足,1,0.0392
102971,102971,挂不上,1,0.0928
102977,102977,信查,1,0.0715
103043,103043,吹嘘,1,0.0917
103050,103050,带屁,1,0.0108
103134,103134,散烂,1,0.0106
103138,103138,太水,1,0.0998
103229,103229,扔钱,1,0.0548
103233,103233,痒查,1,0.0871
103251,103251,检查费,1,0.0635
103355,103355,搞坏,1,0.0631
103371,103371,没异响,1,0.0833
103375,103375,挺抖,1,0.0779
103422,103422,扯住,1,0.0658
103734,103734,伎俩,1,0.0804
103756,103756,爆裂声,1,0.0616
103765,103765,枯燥无味,1,0.0138
103785,103785,真废,1,0.0218
103823,103823,收不起,1,0.0944
103839,103839,更不缺,1,0.0419
103852,103852,客难,1,0.075
103938,103938,可悲,1,0.0128
103954,103954,贵坑,1,0.0492
104070,104070,这鸡贼,1,0.0918
104125,104125,差太远,1,0.0389
104132,104132,茶坑,1,0.0836
104291,104291,局促不安,1,0.0683
104401,104401,冷开水,1,0.0917
104406,104406,水滚,1,0.0316
104448,104448,空掉,1,0.0812
104562,104562,这一仗,1,0.0501
104740,104740,贪嘴,1,0.0669
104829,104829,起霉,1,0.0986
104920,104920,企三圣,1,0.0978
104964,104964,脸往,1,0.0959
104972,104972,不吹毛,1,0.0658
105072,105072,生砍,1,0.087
105077,105077,冲昏,1,0.0846
105163,105163,难凑,1,0.0977
105205,105205,偏弱,1,0.0534
105246,105246,磕坏,1,0.0576
105251,105251,不嗦,1,0.0597
105265,105265,费电,1,0.0458
105344,105344,链断裂,1,0.0868
105347,105347,越滚,1,0.0501
105468,105468,远弃,1,0.0228
105477,105477,原地踏步,1,0.0986
105484,105484,太穷,1,0.055
105563,105563,升级换代,1,0.0767
105625,105625,慎拍,1,0.0764
105704,105704,完假,1,0.0279
105792,105792,掉电,1,0.0529
105819,105819,越慢,1,0.0585
105833,105833,资金不足,1,0.052
105840,105840,别来,1,0.0638
105939,105939,慎玩,1,0.0608
105956,105956,多尿,1,0.0845
106012,106012,成狗,1,0.0515
106071,106071,感觉不好,1,0.0525
106137,106137,太脏,1,0.0196
106150,106150,差鱼,1,0.0564
106168,106168,差远,1,0.0514
106215,106215,死机,1,0.0366
106219,106219,绳编,1,0.0368
106259,106259,一仗,1,0.0754
106382,106382,不畅,1,0.0992
106421,106421,阴惨,1,0.051
106425,106425,手不释,1,0.0912
106494,106494,最不佳,1,0.0182
106513,106513,巨疼,1,0.0633
106582,106582,遭大,1,0.0922
106604,106604,退太多,1,0.0891
106637,106637,更差,1,0.0341
106749,106749,假累,1,0.0398
106779,106779,坑和雷,1,0.0121
106784,106784,慢船,1,0.0871
106809,106809,黑线,1,0.0823
106892,106892,时间差,1,0.0639
106909,106909,后叶似,1,0.0854
107083,107083,赚了钱,1,0.0899
107140,107140,停机,1,0.0827
107178,107178,病苦,1,0.0824
107213,107213,不认账,1,0.0816
107302,107302,缺瓣,1,0.0637
107314,107314,老龟,1,0.0344
107350,107350,如绸似,1,0.0746
107377,107377,缠死,1,0.0793
107424,107424,累不累,1,0.0918
107429,107429,压皱,1,0.0464
107473,107473,太假,1,0.0096
107476,107476,气炸,1,0.0981
107525,107525,归鸟,1,0.0867
107609,107609,蒸华不注,1,0.0927
107610,107610,声震,1,0.0871
107769,107769,难露,1,0.0798
107892,107892,机人醉,1,0.0363
107957,107957,巨巨贵,1,0.0928
107961,107961,股没脱,1,0.0821
108015,108015,破罐子破摔,1,0.0692
108025,108025,坑仅,1,0.0525
108106,108106,差不太多,1,0.0628
108122,108122,卵圆形,1,0.0582
108137,108137,川普,1,0.0377
108144,108144,不锁,1,0.0874
108148,108148,赔不赔,1,0.0979
108181,108181,不悲,1,0.0446
108284,108284,稍短,1,0.0458
108339,108339,吃屎,1,0.0384
108360,108360,妈网,1,0.0499
108394,108394,何在,1,0.0452
108398,108398,我吐槽,1,0.0328
108401,108401,之翼妈,1,0.042
108471,108471,真沉,1,0.0742
108571,108571,续费,1,0.0839
108674,108674,摊黑,1,0.069
108793,108793,死龟,1,0.0197
108833,108833,泄水,1,0.0685
108899,108899,真受不了,1,0.0478
108961,108961,外星人,1,0.0859
109018,109018,造假,1,0.0401
109019,109019,啥病,1,0.0996
109049,109049,冰黑,1,0.0975
109189,109189,远差,1,0.0689
109193,109193,我娘,1,0.0504
109212,109212,懒死,1,0.0528
109424,109424,扣费嗦,1,0.0351
109501,109501,声不绝,1,0.0859
109505,109505,擦黑,1,0.0363
109524,109524,人狗,1,0.098
109644,109644,瘫才,1,0.0508
109685,109685,病态,1,0.05
109782,109782,三思而行,1,0.0767
109788,109788,关张,1,0.0725
109857,109857,举报,1,0.019
109896,109896,别国,1,0.0698
110036,110036,圈钱,1,0.0381
110139,110139,更应,1,0.0804
110143,110143,拿太差,1,0.0265
110178,110178,度差,1,0.0443
110183,110183,枯暗,1,0.0516
110185,110185,欠明,1,0.0655
110189,110189,假茶,1,0.0737
110240,110240,费降,1,0.0549
110274,110274,略涩,1,0.0384
110351,110351,拉不来,1,0.0897
110354,110354,两宝妈,1,0.0666
110376,110376,碗响,1,0.0575
110503,110503,SB,1,0.0201
110615,110615,不良影响,1,0.0968
110693,110693,粗毛,1,0.0546
110743,110743,病无药,1,0.0765
110777,110777,偏慢,1,0.0581
110778,110778,怎么弄,1,0.0954
110834,110834,散不去,1,0.0647
110907,110907,失望透顶,1,0.0039
110940,110940,半醉,1,0.0726
110966,110966,民愤,1,0.0925
111050,111050,油黑,1,0.0617
111063,111063,不困,1,0.084
111075,111075,傻狗,1,0.0087
111095,111095,承包经营,1,0.0669
111246,111246,告吹,1,0.0383
111259,111259,粗口,1,0.0297
111260,111260,成脏,1,0.0475
111274,111274,太松,1,0.0955
111296,111296,杂音,1,0.0974
111306,111306,用慢,1,0.0669
