,Unnamed: 0,word,count,情感分值
34797,34797,天之红凤牌,2,0.9954
34807,34807,授课,2,0.9418
34819,34819,平实,2,0.9533
34820,34820,表演艺术,2,0.9413
34828,34828,含香,2,0.9878
34835,34835,惹眼,2,0.9098
34837,34837,遥想,2,0.9142
34854,34854,咱家,2,0.9275
34862,34862,设备齐全,2,0.963
34900,34900,逛景,2,0.94
34902,34902,带上去,2,0.9074
34917,34917,出自于,2,0.9713
34936,34936,娓娓动听,2,0.9975
34945,34945,诗中,2,0.9786
34956,34956,两色,2,0.902
34985,34985,爱豆,2,0.9563
34986,34986,烙印,2,0.9062
35008,35008,内部空间,2,0.9691
35050,35050,有三潭,2,0.9174
35052,35052,而致,2,0.901
35074,35074,新党,2,0.9667
35101,35101,壮本朝,2,0.9686
35164,35164,近两年来,2,0.9024
35173,35173,精彩内容,2,0.9486
35191,35191,话费,2,0.9381
35210,35210,音乐舞蹈,2,0.9956
35219,35219,不散,2,0.982
35248,35248,心想事成,2,0.9751
35252,35252,喝凉性,2,0.9615
35255,35255,生长发育,2,0.9691
35257,35257,下周,2,0.9247
35259,35259,送上门,2,0.9879
35277,35277,夸过,2,0.9453
35301,35301,朝圣,2,0.91
35308,35308,美丽富饶,2,0.9986
35310,35310,停稳,2,0.9964
35315,35315,寿眉之分,2,0.9555
35331,35331,清周亮,2,0.9021
35350,35350,形和色,2,0.9693
35353,35353,形与色,2,0.9647
35371,35371,缘垂卷,2,0.9916
35394,35394,生津止渴,2,0.9444
35397,35397,大茶类,2,0.9249
35416,35416,可定,2,0.939
35439,35439,先观,2,0.9279
35470,35470,各岛,2,0.9389
35490,35490,移驾,2,0.9175
35542,35542,山所产,2,0.9925
35554,35554,热情高涨,2,0.9805
35575,35575,人口稠密,2,0.96
35586,35586,减压,2,0.9713
35605,35605,宝剑,2,0.934
35611,35611,亦非台,2,0.9182
35617,35617,逛岛,2,0.9085
35630,35630,画满,2,0.9437
35635,35635,心儿,2,0.9041
35643,35643,妩媚动人,2,0.9989
35668,35668,由来,2,0.9061
35696,35696,完好无损,2,0.965
35717,35717,好几百年,2,0.9803
35737,35737,香鲜,2,0.9946
35746,35746,史诗,2,0.9641
35762,35762,撑好,2,0.9951
35783,35783,城市道路,2,0.952
35794,35794,响应速度,2,0.9147
35798,35798,强项,2,0.9179
35805,35805,美好幸福,2,0.9994
35813,35813,有福,2,0.9658
35816,35816,宠粉,2,0.9958
35845,35845,气质佳,2,0.9972
35867,35867,对胃口,2,0.9242
35878,35878,至爱,2,0.9794
35882,35882,perfect,2,0.9545
35884,35884,好几张,2,0.9899
35885,35885,疲惫感,2,0.9004
35892,35892,萌力,2,0.9981
35897,35897,稀里哗啦,2,0.9276
35912,35912,生日会,2,0.9271
35928,35928,失而复得,2,0.9197
35939,35939,国子监,2,0.9226
35955,35955,所书,2,0.9426
35959,35959,而入,2,0.9621
35987,35987,可送,2,0.9715
35992,35992,换算,2,0.9541
35998,35998,1680,2,0.9064
36072,36072,竞速赛,2,0.9256
36088,36088,老好,2,0.9657
36135,36135,赠香处,2,0.9689
36138,36138,强台风,2,0.9497
36151,36151,之战,2,0.9034
36163,36163,三十多年,2,0.9079
36189,36189,受宠若惊,2,0.9789
36196,36196,抗龋,2,0.9266
36215,36215,吃零食,2,0.9692
36219,36219,嫩鲜,2,0.9813
36220,36220,全芽,2,0.9307
36257,36257,轻嚼,2,0.9663
36272,36272,比中免,2,0.9219
36313,36313,代谢作用,2,0.95
36327,36327,榜样,2,0.9788
36330,36330,栋梁,2,0.9346
36334,36334,升旗仪式,2,0.9967
36339,36339,性格开朗,2,0.9933
36362,36362,看展,2,0.95
36372,36372,和平相处,2,0.994
36383,36383,心细,2,0.9211
36392,36392,越来越快,2,0.9785
36408,36408,带褐较,2,0.959
36459,36459,持久力,2,0.9926
36460,36460,聚聚,2,0.9165
36473,36473,身体疲劳,2,0.9644
36483,36483,英国女王,2,0.9847
36507,36507,红唇,2,0.9
36508,36508,马力,2,0.9228
36540,36540,happyhour,2,0.9184
36545,36545,桥有,2,0.9616
36548,36548,古都,2,0.9476
36549,36549,供水系统,2,0.9163
36562,36562,团宠,2,0.9062
36572,36572,嘿嘿嘿,2,0.9932
36582,36582,硝烟弥漫,2,0.9556
36593,36593,十星,2,0.9609
36602,36602,比拟,2,0.9201
36603,36603,人情味,2,0.925
36620,36620,控瑶城,2,0.9609
36629,36629,迎新年,2,0.9604
36657,36657,香后,2,0.9541
36675,36675,游天涯,2,0.9498
36677,36677,可操作性,2,0.9802
36692,36692,高二至,2,0.9546
36715,36715,香火不断,2,0.9766
36723,36723,本尊,2,0.9216
36724,36724,豆科植物,2,0.9697
36766,36766,互结,2,0.9225
36784,36784,赏醉美,2,0.9884
36787,36787,聪明智慧,2,0.9994
36789,36789,革命战争,2,0.9945
36830,36830,经风雨,2,0.9601
36835,36835,苦辣酸甜,2,0.9567
36853,36853,吼吼,2,0.9752
36887,36887,古典建筑,2,0.9851
36891,36891,心向往之,2,0.9996
36971,36971,春意盎然,2,0.9799
36974,36974,入店,2,0.936
37014,37014,舒服些,2,0.9248
37028,37028,曲风,2,0.924
37035,37035,美好事物,2,0.993
37038,37038,集福,2,0.9906
37047,37047,爱死,2,0.964
37050,37050,钢铁长城,2,0.9698
37058,37058,外观设计,2,0.9744
37059,37059,不忘,2,0.908
37064,37064,金融服务,2,0.9162
37070,37070,曾一度,2,0.9234
37074,37074,自由发挥,2,0.9875
37087,37087,新年快乐,2,0.996
37094,37094,万种风情,2,0.9439
37105,37105,早中班,2,0.919
37142,37142,爽而,2,0.9938
37199,37199,海瑞罢官,2,0.946
37217,37217,购娱,2,0.971
37245,37245,经典电影,2,0.9982
37252,37252,开省,2,0.9342
37257,37257,疼痛感,2,0.9049
37270,37270,历史背景,2,0.9123
37295,37295,刺激作用,2,0.9936
37322,37322,飞常准,2,0.9975
37333,37333,走得快,2,0.9645
37337,37337,帅小伙,2,0.9984
37340,37340,手笔,2,0.9036
37362,37362,走向世界,2,0.9046
37397,37397,好酷,2,0.9977
37438,37438,经济圈,2,0.9123
37453,37453,表演队,2,0.9221
37458,37458,引领到,2,0.9623
37486,37486,春节前夕,2,0.9563
37494,37494,好动,2,0.9517
37498,37498,一生一世,2,0.9649
37528,37528,線輻射,2,0.9427
37533,37533,好門票,2,0.9796
37546,37546,幾家,2,0.9028
37559,37559,情鹿,2,0.9853
37572,37572,愜意,2,0.9009
37593,37593,港門粉,2,0.9088
37635,37635,从博主,2,0.9861
37639,37639,有多强,2,0.9882
37671,37671,凄神寒骨,2,0.948
37692,37692,词来,2,0.9063
37693,37693,古人类,2,0.9127
37696,37696,从岛,2,0.9349
37710,37710,不俗,2,0.972
37745,37745,专科学校,2,0.9118
37749,37749,屈服于,2,0.9534
37768,37768,学中,2,0.9145
37770,37770,AA制,2,0.9824
37777,37777,天好,2,0.9618
37778,37778,敬佩,2,0.9672
37795,37795,Top6,2,0.9202
37812,37812,合作项目,2,0.9581
37829,37829,眼镜店,2,0.9078
37854,37854,趣味盎然,2,0.9096
37873,37873,家居用品,2,0.9861
37886,37886,全熟,2,0.911
37899,37899,五省,2,0.9347
37918,37918,AR,2,0.9242
37930,37930,搜码,2,0.946
37986,37986,稳后,2,0.9898
38006,38006,他常,2,0.9759
38016,38016,现捞活,2,0.9054
38030,38030,Apple,2,0.9008
38035,38035,纵横有序,2,0.9392
38085,38085,雨中,2,0.9411
38145,38145,作美,2,0.9889
38170,38170,专业培训,2,0.9514
38214,38214,心梦,2,0.9978
38215,38215,喜茶,2,0.9217
38257,38257,后宫,2,0.9026
38282,38282,cool,2,0.9705
38302,38302,紫中,2,0.9169
38332,38332,再接再厉,2,0.9611
38333,38333,高二是,2,0.9103
38338,38338,我意,2,0.9055
38352,38352,姐清,2,0.9693
38369,38369,选带,2,0.923
38373,38373,环保车,2,0.9831
38387,38387,茶迷,2,0.9476
38407,38407,离家近,2,0.9518
38414,38414,很乖,2,0.9156
38442,38442,一萌,2,0.9829
38445,38445,甜萌,2,0.9674
38446,38446,塘兴,2,0.9781
38480,38480,生活必需品,2,0.9739
38524,38524,码带星,2,0.9672
38528,38528,取票机,2,0.9115
38543,38543,坚定信念,2,0.9942
38556,38556,之好,2,0.9647
38558,38558,闺蜜情,2,0.9788
38562,38562,焕然一新,2,0.9779
38587,38587,奔回,2,0.9446
38599,38599,树底下,2,0.9375
38624,38624,各取,2,0.9501
38644,38644,继续前进,2,0.9849
38689,38689,带甜,2,0.9267
38698,38698,父爱,2,0.9238
38702,38702,研一,2,0.9722
38714,38714,南大门,2,0.9407
38726,38726,繁荣富强,2,0.9859
38744,38744,指路牌,2,0.978
38751,38751,他爸,2,0.9521
38764,38764,购海控,2,0.992
38807,38807,首尝,2,0.9862
38828,38828,搜遍,2,0.9973
38840,38840,领先地位,2,0.9436
38875,38875,挺好用,2,0.9914
38885,38885,明孝陵,2,0.9583
38886,38886,音乐台,2,0.9803
38887,38887,雨花台,2,0.9301
38909,38909,阿凡达,2,0.9322
38923,38923,积分换,2,0.9186
38941,38941,即港,2,0.9585
38945,38945,好片,2,0.965
38964,38964,静而思动,2,0.9981
38967,38967,峰回路转,2,0.9356
38981,38981,嗷嗷,2,0.901
38982,38982,从家,2,0.9076
38985,38985,微微一笑,2,0.9026
38991,38991,聊胜于无,2,0.9166
38996,38996,粉来,2,0.9647
38999,38999,yu,2,0.9548
39006,39006,岛行,2,0.9135
39012,39012,基本一致,2,0.949
39039,39039,无花果,2,0.9024
39059,39059,芽长,2,0.9023
39067,39067,静下心,2,0.9408
39069,39069,论中,2,0.9524
39093,39093,桥原,2,0.9637
39099,39099,古代文明,2,0.9683
39111,39111,猜猜看,2,0.9853
39154,39154,可包,2,0.9179
39173,39173,山不高,2,0.944
39178,39178,受理,2,0.9084
39188,39188,保持一致,2,0.9965
39197,39197,桥崖,2,0.9703
39211,39211,帮人,2,0.9409
39212,39212,挺毒,2,0.9138
39228,39228,拥美到,2,0.9986
39242,39242,很暖心,2,0.9997
39244,39244,羊城,2,0.9273
39249,39249,战略意义,2,0.9106
39276,39276,真棒,2,0.9865
39277,39277,交通违章,2,0.9633
39278,39278,心有,2,0.9681
39348,39348,世界闻名,2,0.9628
39361,39361,农夫山泉,2,0.9116
39381,39381,骑下来,2,0.9072
39387,39387,试了试,2,0.9829
39407,39407,南至,2,0.9753
39418,39418,烟雨任,2,0.9945
39436,39436,正哥,2,0.9952
39458,39458,绝活,2,0.9158
39475,39475,巨著,2,0.9288
39476,39476,儒家思想,2,0.9352
39482,39482,随喜,2,0.9571
39489,39489,溢美之词,2,0.9996
39495,39495,悠闲自得,2,0.9966
39499,39499,比美,2,0.9755
39521,39521,蛮快,2,0.984
39536,39536,来订,2,0.9151
39571,39571,转好,2,0.9751
39576,39576,美来,2,0.997
39602,39602,异国情调,2,0.9756
39605,39605,料足,2,0.9371
39606,39606,抗疫,2,0.9408
39608,39608,而兴,2,0.9296
39627,39627,旅海控,2,0.926
39631,39631,夸深免,2,0.9865
39643,39643,即海,2,0.9808
39677,39677,赞皇,2,0.9993
39684,39684,培养人才,2,0.932
39704,39704,英语课,2,0.963
39729,39729,平顺,2,0.9767
39731,39731,天快,2,0.9637
39740,39740,一合,2,0.9265
39747,39747,正想,2,0.9768
39753,39753,健康长寿,2,0.9706
39757,39757,带起,2,0.9322
39767,39767,心事重重,2,0.9247
39769,39769,伯爵,2,0.9115
39775,39775,绘画室,2,0.9635
39780,39780,无数遍,2,0.954
39811,39811,正以,2,0.9472
39839,39839,园林艺术,2,0.9852
39850,39850,新颖别致,2,0.9989
39876,39876,面面俱到,2,0.9612
39930,39930,静一动,2,0.9867
39953,39953,爱逛,2,0.995
39980,39980,余韵,2,0.9219
39984,39984,忘情,2,0.9362
39991,39991,可直,2,0.9176
39995,39995,出乎意外,2,0.9915
39999,39999,长期有效,2,0.9931
40031,40031,灵敏,2,0.9337
40044,40044,金镶玉,2,0.9074
40126,40126,拾海,2,0.9712
40134,40134,云里,2,0.9529
40135,40135,MUJI,2,0.9146
40147,40147,直直的,2,0.9322
40148,40148,宽容,2,0.9141
40166,40166,可烤,2,0.9488
40185,40185,专研于,2,0.9939
40194,40194,单位地址,2,0.923
40216,40216,刘老师,2,0.9057
40230,40230,风雨同路,2,0.9098
40239,40239,轻揉,2,0.917
40241,40241,粉去,2,0.9585
40242,40242,蓝毒,2,0.9645
40254,40254,必胜,2,0.9497
40257,40257,优良传统,2,0.9969
40279,40279,喜提,2,0.9579
40290,40290,爽过,2,0.9948
40303,40303,信奉,2,0.9372
40336,40336,奖惩制度,2,0.9105
40346,40346,IMAX,2,0.9876
40348,40348,爱尔兰,2,0.9034
40354,40354,正有,2,0.9737
40371,40371,王国里,2,0.927
40376,40376,所喜,2,0.9548
40395,40395,首字,2,0.9845
40417,40417,符合国际,2,0.9863
40436,40436,带包,2,0.9056
40440,40440,云南昆明,2,0.9485
40450,40450,砖木结构,2,0.9691
40507,40507,二号楼,2,0.9023
40513,40513,解放战争,2,0.9804
40536,40536,一枝春,2,0.9873
40572,40572,Good,1,0.9316
40576,40576,推看,1,0.9114
40586,40586,品哈,1,0.9445
40600,40600,停想,1,0.9292
40624,40624,整齐有序,1,0.9962
40630,40630,人念海,1,0.95
40641,40641,楼拿停,1,0.9422
40647,40647,心说,1,0.9495
40653,40653,餐必,1,0.9883
40672,40672,快过,1,0.9539
40689,40689,免费电影,1,0.9743
40704,40704,安安稳稳,1,0.9998
40705,40705,从那之后,1,0.9027
40708,40708,风耶,1,0.9467
40712,40712,超帅,1,0.9987
40719,40719,指路明灯,1,0.9443
40720,40720,美奈去,1,0.9149
40727,40727,而山,1,0.9643
40738,40738,水嫩,1,0.938
40742,40742,忘多备,1,0.9418
40751,40751,很不舍,1,0.996
40752,40752,美下,1,0.9886
40753,40753,大水缸,1,0.9049
40754,40754,售票厅,1,0.9187
40764,40764,道路交通,1,0.9052
40766,40766,快下市,1,0.9735
40786,40786,弹嚼劲,1,0.9964
40798,40798,长痘,1,0.9115
40804,40804,现吃,1,0.945
40806,40806,盆去,1,0.9244
40811,40811,最爱带,1,0.9985
40814,40814,敷到,1,0.9371
40816,40816,真实有效,1,0.9883
40827,40827,合蒸,1,0.986
40829,40829,很静,1,0.9968
40833,40833,很水润,1,0.9942
40835,40835,水水润润,1,0.9413
40836,40836,好梦后,1,0.9993
40848,40848,ThisisamodalwindowBeginningofdialogwindowEscapewillcancelandclosethewindowEndofdialogwindowD1,1,0.9967
40849,40849,博主用,1,0.9844
40895,40895,即融,1,0.9486
40908,40908,五陵年少,1,0.9684
40924,40924,加足,1,0.9324
40929,40929,多不少,1,0.9282
40935,40935,有大美,1,0.938
40942,40942,双闪下,1,0.9046
40976,40976,背山面水,1,0.9653
41019,41019,摇曳多姿,1,0.9925
41037,41037,三丫三丫即,1,0.968
41045,41045,清清的,1,0.9755
41048,41048,有玲琅满,1,0.9851
41056,41056,闻名全国,1,0.9711
41101,41101,文思敏捷,1,0.9956
41136,41136,占有优势,1,0.9866
41146,41146,背山,1,0.95
41181,41181,一步之遥,1,0.9954
41225,41225,菜之首,1,0.9571
41234,41234,淘货宝,1,0.9181
41243,41243,多爽,1,0.9901
41247,41247,晚可住,1,0.9962
41311,41311,互拍,1,0.9575
41316,41316,甜鲜口,1,0.9362
41325,41325,爽嫩,1,0.9963
41329,41329,可食,1,0.9306
41340,41340,好几米,1,0.9817
41347,41347,嫁出去,1,0.9202
41352,41352,拂遍,1,0.9913
41353,41353,迁飞,1,0.9281
41364,41364,飞行高度,1,0.965
41365,41365,很轻,1,0.9736
41373,41373,特宽,1,0.9527
41377,41377,有首,1,0.9677
41383,41383,看美,1,0.9938
41395,41395,好几十个,1,0.9837
41396,41396,双楼,1,0.9459
41412,41412,想省,1,0.9457
41426,41426,浮潜后,1,0.9412
41440,41440,正忙,1,0.9753
41450,41450,大不贵,1,0.934
41459,41459,区和观,1,0.9703
41501,41501,长可,1,0.9231
41516,41516,各有所长,1,0.9831
41538,41538,从酒,1,0.9357
41543,41543,行贴士,1,0.9564
41547,41547,每鲜,1,0.9857
41548,41548,字鲜来,1,0.997
41573,41573,补凉必,1,0.9585
41578,41578,小方桌,1,0.9509
41587,41587,粒萌,1,0.9885
41599,41599,百看不厌,1,0.9842
41602,41602,阁里,1,0.9347
41614,41614,心飞,1,0.9813
41616,41616,有景交车,1,0.9957
41618,41618,一塔为,1,0.933
41622,41622,考考你,1,0.9129
41629,41629,年入,1,0.9853
41645,41645,牛上,1,0.9139
41648,41648,烤香,1,0.9882
41713,41713,硬朗,1,0.9179
41727,41727,好爱自,1,0.9996
41749,41749,软体动物,1,0.963
41758,41758,很素,1,0.9351
41765,41765,香外,1,0.9837
41770,41770,前淋入,1,0.9832
41793,41793,多心,1,0.9328
41807,41807,必园,1,0.9868
41834,41834,来林姐,1,0.9148
41835,41835,顺道来,1,0.9196
41846,41846,先吃口,1,0.9387
41863,41863,还会来,1,0.992
41874,41874,心之旅,1,0.9968
41887,41887,很烈,1,0.985
41890,41890,萌宝们,1,0.9978
41891,41891,岛大花角,1,0.9551
41898,41898,菜萌,1,0.9694
41927,41927,流下来,1,0.9831
41930,41930,边吃边,1,0.9534
41955,41955,现实生活,1,0.9168
41984,41984,超香,1,0.9936
41993,41993,LoeweMaxMaraPradaMiumiu,1,0.9963
41996,41996,节日期间,1,0.9732
41999,41999,宝可,1,0.9813
42001,42001,没爽够,1,0.9914
42022,42022,粽从,1,0.9382
42025,42025,镇中,1,0.9466
42028,42028,歪打正着,1,0.9981
42030,42030,好仙,1,0.9859
42045,42045,新几内,1,0.909
42083,42083,JWMarriottJW,1,0.9924
42093,42093,WyndhamGrandPlaza,1,0.9987
42123,42123,408,1,0.9447
42125,42125,之音心,1,0.9603
42129,42129,之美以,1,0.9968
42137,42137,倚海,1,0.9703
42139,42139,开心起来,1,0.9958
42144,42144,PrivateDinnerSiteJW,1,0.9345
42146,42146,万丈光芒,1,0.9988
42151,42151,感超,1,0.9781
42158,42158,BSKBreadStreetkitchenBar,1,0.9722
42159,42159,人必,1,0.9624
42168,42168,感蛮,1,0.9321
42170,42170,肉铺,1,0.9218
42175,42175,浮潜要,1,0.9029
42184,42184,好泳镜,1,0.9842
42186,42186,超多选,1,0.9552
42199,42199,达到最佳,1,0.9118
42206,42206,周道,1,0.9017
42209,42209,即景,1,0.9877
42211,42211,想互,1,0.926
42214,42214,中华美食,1,0.9492
42215,42215,垂下来,1,0.9133
42221,42221,建洲常,1,0.9468
42238,42238,粽和无骨,1,0.9766
42239,42239,小梦是,1,0.9457
42242,42242,糯而,1,0.9815
42244,42244,日剧,1,0.9089
42260,42260,令人满意,1,0.9334
42274,42274,口好味,1,0.9232
42280,42280,可店,1,0.9191
42289,42289,那香,1,0.9389
42305,42305,全智能,1,0.9734
42319,42319,美衣靓,1,0.9943
42325,42325,越辣越,1,0.9398
42333,42333,香酥可口,1,0.9926
42335,42335,粉细滑,1,0.9036
42342,42342,小梦去,1,0.9832
42362,42362,形和金,1,0.9652
42365,42365,坚固耐用,1,0.9985
42372,42372,对歌,1,0.9094
42389,42389,必点生,1,0.9963
42445,42445,药用植物,1,0.9672
42452,42452,树吊瓜树,1,0.9981
42476,42476,微风吹拂,1,0.9731
42490,42490,战死沙场,1,0.9786
42494,42494,亮红酿,1,0.9697
42500,42500,指吃,1,0.9313
42505,42505,多公斤,1,0.9366
42523,42523,齐唱,1,0.9213
42524,42524,佛赞,1,0.9856
42529,42529,僧迎,1,0.9209
42537,42537,趁热打铁,1,0.9077
42540,42540,懵里懵懂,1,0.9055
42553,42553,视频会议,1,0.941
42554,42554,博主去,1,0.992
42557,42557,第一首歌,1,0.9592
42583,42583,轻言细语,1,0.9359
42585,42585,厚片,1,0.9285
42599,42599,现煎,1,0.9329
42630,42630,很红,1,0.9667
42636,42636,说够,1,0.958
42646,42646,刚停,1,0.9121
42649,42649,好几分钟,1,0.9366
42668,42668,片好,1,0.9097
42670,42670,技术含量,1,0.9047
42678,42678,免费入场,1,0.9715
42681,42681,拍来拍去,1,0.9529
42689,42689,超多大,1,0.9045
42692,42692,线性,1,0.9123
42713,42713,焦灼,1,0.9185
42716,42716,很够,1,0.9903
42731,42731,NICE1,1,0.9898
42759,42759,半推半就,1,0.9192
42771,42771,一快,1,0.9369
42774,42774,粉王,1,0.9645
42777,42777,淋入,1,0.9814
42780,42780,旅吃过,1,0.9308
42782,42782,不假思索,1,0.9642
42789,42789,满辣汁,1,0.9893
42798,42798,眼泪汪汪,1,0.9963
42820,42820,终极目标,1,0.9928
42842,42842,鲜盐,1,0.9105
42867,42867,还合祀,1,0.976
42898,42898,似曾相识,1,0.9299
42913,42913,圆满成功,1,0.999
42960,42960,唱和,1,0.9238
42969,42969,赞哟,1,0.9993
42971,42971,爱美丽,1,0.9996
42977,42977,控车,1,0.9624
43009,43009,双阳台,1,0.9918
43014,43014,大显身手,1,0.9305
43039,43039,椰香怡口,1,0.9308
43051,43051,糯米纸,1,0.9178
43057,43057,全息,1,0.9149
43060,43060,糯好,1,0.9929
43061,43061,有辣有,1,0.9731
43065,43065,点林姐,1,0.9148
43084,43084,行遍,1,0.9908
43086,43086,不断丰富,1,0.9571
43089,43089,每一阶,1,0.967
43090,43090,博览群书,1,0.9601
43103,43103,弹大口,1,0.9737
43124,43124,黛瓦青墙,1,0.9959
43127,43127,梦之归处,1,0.9979
43136,43136,准新娘,1,0.9755
43138,43138,名扬四海,1,0.9868
43150,43150,来去自如,1,0.9962
43156,43156,带香,1,0.9942
43157,43157,爽字来,1,0.9995
43158,43158,顶选菜,1,0.9951
43161,43161,即购,1,0.9885
43170,43170,秘制鲜,1,0.9909
43181,43181,中淋上,1,0.9928
43188,43188,情林姐,1,0.9148
43199,43199,细致入微,1,0.9982
43212,43212,心海棠,1,0.9931
43219,43219,运动神经,1,0.9087
43223,43223,爱到,1,0.9926
43225,43225,爽哇,1,0.9973
43229,43229,1Mark,1,0.9292
43253,43253,蓝人,1,0.9661
43255,43255,弹颜值,1,0.9967
43257,43257,鲜辣量,1,0.9159
43261,43261,糯中,1,0.9887
43303,43303,带籽,1,0.978
43305,43305,膏多,1,0.9119
43314,43314,吃辣口,1,0.9696
43324,43324,变幻无常,1,0.9965
43330,43330,优酸乳,1,0.9934
43347,43347,巩固国防,1,0.9778
43376,43376,可选辣锅,1,0.9977
43382,43382,满满登登,1,0.9476
43388,43388,看着办,1,0.9309
43394,43394,深得人心,1,0.9388
43401,43401,鹿往,1,0.9572
43411,43411,办票,1,0.9041
43414,43414,1499,1,0.921
43420,43420,稳当,1,0.9641
43434,43434,爱水爱,1,0.9995
43440,43440,必是,1,0.9911
43443,43443,顶个,1,0.9307
43447,43447,每道,1,0.9254
43456,43456,很稳,1,0.998
43458,43458,宿亦如书,1,0.9926
43460,43460,颐和园,1,0.9336
43465,43465,英国伦敦,1,0.9482
43470,43470,每字,1,0.9627
43473,43473,找上门来,1,0.9683
43495,43495,安迪,1,0.9099
43499,43499,线爱,1,0.9036
43505,43505,买之余,1,0.9808
43511,43511,必买必,1,0.9958
43512,43512,完和乐蟹,1,0.9554
43514,43514,上必,1,0.9511
43540,43540,过川渝红锅,1,0.9619
43544,43544,孩纸,1,0.9319
43549,43549,庆典活动,1,0.9914
43573,43573,现捉现,1,0.995
43578,43578,艺术美,1,0.9886
43613,43613,校服,1,0.901
43615,43615,远而观,1,0.9776
43633,43633,英俊潇洒,1,0.9984
43638,43638,举止端庄,1,0.9115
43690,43690,回头率,1,0.9828
43708,43708,下林姐,1,0.9148
43721,43721,驻唱伴,1,0.9809
43731,43731,明确指出,1,0.951
43779,43779,体力活,1,0.988
43794,43794,啤来,1,0.9769
43805,43805,椰青中,1,0.9707
43808,43808,酒饱饭,1,0.9914
43809,43809,桥建,1,0.955
43813,43813,幅员辽阔,1,0.9642
43820,43820,桥转,1,0.9739
43827,43827,密密层层,1,0.9465
43838,43838,中翻,1,0.9061
43843,43843,会萌,1,0.9696
43852,43852,互诉,1,0.9879
43853,43853,越燃,1,0.9894
43854,43854,越旺,1,0.9209
43857,43857,星辉伴,1,0.9785
43858,43858,轻声,1,0.9304
43870,43870,香内,1,0.9766
43874,43874,法国巴黎,1,0.9827
43877,43877,中文翻译,1,0.9875
43901,43901,隐醉于,1,0.9388
43913,43913,最酸爽,1,0.9315
43918,43918,柔顺,1,0.9137
43965,43965,耐得,1,0.9407
43971,43971,晚有,1,0.9129
43999,43999,高尔夫球赛,1,0.9746
44020,44020,心去,1,0.9753
44021,44021,广阔天地,1,0.9752
44028,44028,转粉,1,0.9486
44031,44031,行之来,1,0.9768
44038,44038,鹿鹿,1,0.9995
44058,44058,本鹿来,1,0.9821
44064,44064,很勤,1,0.9606
44065,44065,超紧致,1,0.9889
44072,44072,拿稳,1,0.9449
44087,44087,很嫩且,1,0.9941
44101,44101,石破天惊,1,0.9792
44115,44115,特辣,1,0.9033
44117,44117,多海中,1,0.9618
44126,44126,可像,1,0.9175
44132,44132,之正,1,0.9772
44140,44140,紧紧张张,1,0.9199
44149,44149,爆红于,1,0.9967
44175,44175,真帅,1,0.9722
44180,44180,完美无缺,1,0.9717
44197,44197,眼眶里,1,0.9898
44215,44215,辣爽,1,0.9937
44221,44221,养颜靓,1,0.9732
44255,44255,入微,1,0.9471
44257,44257,in,1,0.9057
44258,44258,窗即,1,0.9068
44279,44279,点睛,1,0.9054
44296,44296,手速,1,0.9134
44297,44297,之快,1,0.9658
44359,44359,塔大,1,0.9164
44362,44362,尽情玩乐,1,0.9662
44363,44363,劲歌热舞,1,0.9257
44375,44375,仙家,1,0.9081
44387,44387,很美滴,1,0.9996
44411,44411,单单在,1,0.9129
44416,44416,百喝,1,0.9737
44428,44428,赞到,1,0.9981
44434,44434,初闻,1,0.9035
44448,44448,银雪鱼,1,0.9026
44451,44451,烤布蕾,1,0.9345
44456,44456,糯吸满,1,0.9967
44460,44460,糯鲜香,1,0.9906
44464,44464,蓝字,1,0.9827
44465,44465,优先选择,1,0.9056
44471,44471,重生,1,0.918
44492,44492,恍如隔世,1,0.9501
44503,44503,感选好,1,0.9643
44507,44507,树腰,1,0.9628
44516,44516,哈哈笑,1,0.9969
44519,44519,组合而成,1,0.925
44543,44543,东对,1,0.9135
44544,44544,首班,1,0.9582
44549,44549,豪华车,1,0.965
44550,44550,心用,1,0.9504
44573,44573,枣卷,1,0.9678
44584,44584,够本,1,0.9473
44588,44588,现捞区,1,0.9164
44594,44594,新鲜味,1,0.9498
44598,44598,很火且,1,0.9521
44607,44607,排长龙,1,0.9391
44613,44613,里静静,1,0.9702
44650,44650,福至心灵,1,0.9719
44654,44654,集山,1,0.9783
44656,44656,往东行,1,0.929
44677,44677,最绝,1,0.9705
44678,44678,驻唱边,1,0.9313
44681,44681,对观,1,0.9407
44709,44709,轻灵,1,0.9553
44733,44733,意味深长,1,0.9022
44772,44772,小学老师,1,0.9933
44780,44780,博主多,1,0.9878
44794,44794,耐着,1,0.93
44796,44796,捕捞到,1,0.9542
44800,44800,店磨萌,1,0.9675
44812,44812,桥取,1,0.9764
44814,44814,桥名,1,0.9273
44817,44817,桥来,1,0.9797
44819,44819,多桥,1,0.9675
44820,44820,亮桥,1,0.9143
44838,44838,带伞,1,0.9293
44840,44840,暖阳照,1,0.9934
44843,44843,从外,1,0.9077
44844,44844,真心实意,1,0.9258
44845,44845,推荐人,1,0.9776
44850,44850,很来,1,0.9689
44851,44851,追梦之人,1,0.9966
44855,44855,可品,1,0.9069
44867,44867,去秀,1,0.9228
44876,44876,鹿初,1,0.9949
44877,44877,心和鹿,1,0.9991
44881,44881,含着泪,1,0.942
44896,44896,现吃现,1,0.9054
44913,44913,可大,1,0.9234
44916,44916,超仙,1,0.9767
44930,44930,看海去,1,0.9264
