评论内容,评论时间,评论人等级,评论类型
不管 狍子也是鹿,2021-03-08 21:22:13,5,评论
会议记鹿,2021-03-08 21:15:21,5,评论
估计着民族服饰,2021-03-08 21:10:09,5,评论
我想要假皮的 好可爱 真眼睛有点害怕 求同款,2021-03-08 21:05:24,4,评论
举报:这人恶意卖萌，可爱到犯规！,2021-03-08 21:00:24,4,评论
那么，在那里可以买到呢 ？[doge],2021-03-08 20:58:34,4,评论
好可爱！！！！！！,2021-03-08 20:51:48,5,评论
德鲁伊？,2021-03-08 20:47:10,5,评论
民族文化真的超有趣，建议其他民族的代表都能穿上自己的文化来开会，又有民族特色，又能让我们学到很多知识。,2021-03-08 20:34:14,6,评论
像是德鲁伊,2021-03-08 19:35:57,6,评论
内蒙古鄂伦春自治旗吉文镇，我的老家[笑]。,2021-03-08 19:30:45,5,评论
爆款预定,2021-03-08 19:26:19,5,评论
求同款！跪求！,2021-03-08 19:27:08,6,评论
哈哈哈哈哈哈哈哈哈狍子，真可爱[给心心],2021-03-08 19:22:58,5,评论
哈哈哈好可爱[OK],2021-03-08 19:21:47,5,评论
淘宝竟然没找着,2021-03-08 19:15:39,5,评论
好想要,2021-03-08 19:12:16,6,评论
哈哈哈哈哈哈哈哈哈哈哈哈哈,2021-03-08 19:11:50,5,评论
淘宝同款走起!,2021-03-08 19:10:23,6,评论
赶紧去淘宝搜一下,2021-03-08 18:58:22,5,评论
挺可爱，给我我整一个,2021-03-08 18:44:15,6,评论
好想买啊！！！！！！！！,2021-03-08 18:42:09,6,评论
老德鲁伊了,2021-03-08 18:35:44,6,评论
那他是不是物质,2021-03-08 18:24:54,5,评论
pa,2021-03-08 18:21:26,4,评论
好可爱啊！想要[羞羞],2021-03-08 18:17:47,5,评论
等等！狍子居然有角！学到了不得了的知识,2021-03-08 18:11:13,6,评论
是真的可爱啊  想要啊 这帽子,2021-03-08 18:05:31,6,评论
三十多年总算在新闻里见着小学课本里的鄂伦春族人了[热词系列_知识增加],2021-03-08 18:04:56,6,评论
原来是狍子，怪不得有点可爱,2021-03-08 18:01:04,5,评论
急需同款[打call][脱单doge],2021-03-08 17:59:02,6,评论
配的这bgm真恶心,2021-03-08 17:57:57,6,评论
好可爱[给心心],2021-03-08 17:50:47,5,评论
封面的狍子好像有对巨大的门牙,2021-03-08 17:41:29,5,评论
狍子不是保护动物吗？普通人能带吗？？,2021-03-08 17:38:55,5,评论
淘宝也吗？我想整一个了。[热词系列_知识增加],2021-03-08 17:37:55,6,评论
中国德鲁伊,2021-03-08 17:35:08,6,评论
想要个同款，太可爱了[笑哭],2021-03-08 17:33:29,6,评论
真的巨喜欢这些具有民族特色的东西[打call],2021-03-08 17:31:26,5,评论
是傻狍子吗？就是那么又胆小又好奇的小可爱不[滑稽],2021-03-08 17:26:01,6,评论
挺可爱的，淘宝有吗？,2021-03-08 17:25:37,6,评论
好家伙，莉利娅是吧[脱单doge],2021-03-08 17:23:12,6,评论
阿瑶为你痛哭,2021-03-08 17:21:30,5,评论
想买[吃瓜],2021-03-08 17:19:15,6,评论
啊啊啊啊啊啊啊啊啊我也想要一个！！！！,2021-03-08 17:19:47,6,评论
又一次在国博看展览，发现两位穿蒙古族盛装的参观者，民族服装真好漂亮,2021-03-08 17:15:19,5,评论
赶紧申遗,2021-03-08 17:14:26,4,评论
室内开空调不热么…,2021-03-08 17:13:42,5,评论
小时候唱鄂伦春族的歌，现在都记得那个调调,2021-03-08 17:07:20,5,评论
想买,2021-03-08 17:04:12,5,评论
可爱,2021-03-08 17:02:40,5,评论
太可爱了！[给心心],2021-03-08 16:56:55,5,评论
傻狍子的那个狍子么？,2021-03-08 16:51:15,6,评论
我莉莉娅这么有排面的吗？,2021-03-08 15:54:45,5,评论
德鲁伊[doge][doge][doge],2021-03-08 15:54:28,5,评论
我同桌鄂伦春以前高考加30分呢，听说啊就是听说还能持枪打猎呢（不知道现在还允许不）我在呼伦贝尔生活三十几年都没见过这帽子啊，也是第一次见。,2021-03-08 15:27:17,5,评论
好好看的帽子啊,2021-03-08 15:16:59,6,评论
网友的关注点总是奇奇怪怪的,2021-03-08 15:20:47,5,评论
想买同款,2021-03-08 15:15:12,6,评论
有链接吗？,2021-03-08 15:15:36,4,评论
某宝同款马上就安排。[doge],2021-03-08 14:51:26,2,评论
好可爱啊这个帽子,2021-03-08 14:51:08,5,评论
傻狍子的头做的帽子,2021-03-08 14:50:54,6,评论
傻狍子那么可爱[doge],2021-03-08 14:49:24,6,评论
低情商:狍子帽高情商：鹿晗帽,2021-03-08 14:49:46,5,评论
哪儿有卖？可爱，想买,2021-03-08 14:50:06,5,评论
好萌，有售卖吗，出周边吗，不考虑开网店吗,2021-03-08 14:45:42,5,评论
好可爱,2021-03-08 14:45:00,6,评论
看见这个帽子我想起了魔角侦探里的小鱼帽，小狗帽[doge],2021-03-08 14:41:59,4,评论
莉莉娅！,2021-03-08 14:43:19,5,评论
这帽子我也想要，但是淘宝没有，请问哪里有卖？,2021-03-08 14:27:55,5,评论
那么在哪里能够买到这种帽子呢？,2021-03-08 14:26:05,6,评论
淘宝同款该有了吧,2021-03-08 14:26:01,5,评论
人代：脖子坐的有点酸，甩甩头旁边的人代：你干莫子扎我[疑惑],2021-03-08 14:08:19,5,评论
据说孩子戴的没有角，我要去买一个。[OK],2021-03-08 14:08:08,6,评论
[doge]能买到吗？,2021-03-08 14:07:46,4,评论
老鹿人了,2021-03-08 14:06:28,6,评论
看的我也想买一个，但是据说不便宜[蛆音娘_扶额],2021-03-08 14:06:22,6,评论
你才知道啊,2021-03-08 14:06:06,4,评论
希望评论区给个链接，真的想要[笑哭],2021-03-08 14:05:11,5,评论
傻狍子是保护动物,2021-03-08 14:04:48,6,评论
好可爱…甚至想要,2021-03-08 14:03:27,6,评论
别装了，我知道你是德鲁伊[doge],2021-03-08 14:02:38,6,评论
大德鲁伊,2021-03-08 14:03:50,5,评论
预感假狍子做的狍子帽要火，反正我心动了[羞羞],2021-03-08 14:03:05,6,评论
《真•怪物猎人》[喜极而泣],2021-03-08 14:03:03,5,评论
想买一个，哪里有卖求一个链接,2021-03-08 14:00:31,6,评论
所以哪里买呢,2021-03-08 13:59:16,5,评论
可能他的职业是德鲁伊[doge],2021-03-08 13:58:02,6,评论
草原最美的花，火红的萨日拉,2021-03-08 13:59:59,5,评论
我也想要[喜欢][喜欢][喜欢][喜欢][喜欢],2021-03-08 13:58:15,5,评论
傻狍子[doge],2021-03-08 13:56:54,5,评论
想要,2021-03-08 13:56:50,6,评论
传统手艺  甚至还有鱼皮衣服呢,2021-03-08 13:56:43,5,评论
好的鹿盔，知道了鹿盔,2021-03-08 13:55:59,6,评论
这个帽子确实很好看，不知非鄂伦春族人可不可以买个差不多的来戴,2021-03-08 13:55:53,5,评论
太可爱了哈哈哈哈哈哈求推广[脱单doge],2021-03-08 13:53:33,5,评论
这就是……傻狍子的真相？,2021-03-08 13:53:20,5,评论
大碴子味,2021-03-08 13:56:52,5,评论
是傻狍子那种狍子吗？[doge],2021-03-08 13:56:16,6,评论
[笑哭]这算萌还是帅呢,2021-03-08 13:49:20,2,评论
傻狍子,2021-03-08 13:49:00,5,评论
有人工材料周边吗,2021-03-08 13:52:07,5,评论
虽然可能不是很尊敬那边风俗……这傻狍子帽子看着有点喜感（）,2021-03-08 13:52:04,6,评论
盲猜 淘宝马上出同款[doge],2021-03-08 13:51:48,6,评论
看过了，下一个[脱单doge],2021-03-08 13:51:10,5,评论
那还能弄一顶吗？[星星眼],2021-03-08 13:51:07,5,评论
求淘宝同款链接,2021-03-08 13:50:05,5,评论
还以为是卖萌[doge],2021-03-08 13:47:41,5,评论
不会是我知道的那个“傻狍子”吧[doge][doge][doge]可可爱爱没有脑袋,2021-03-08 13:49:45,5,评论
傻孢子[doge],2021-03-08 13:48:12,5,评论
哈哈哈哈狍子原来是有角的吗好可爱,2021-03-08 13:47:20,5,评论
这帽子，哪有卖的[嗑瓜子],2021-03-08 13:47:11,5,评论
"别抢去买啊,都不是真的[doge]",2021-03-08 13:47:08,6,评论
东北话[doge],2021-03-08 13:47:04,5,评论
德鲁伊！,2021-03-08 13:47:02,6,评论
还就那个可爱[傲娇],2021-03-08 13:46:38,4,评论
这也太可爱了,2021-03-08 13:46:26,5,评论
可可爱爱的开两会[星星眼],2021-03-08 13:46:00,5,评论
俺也想带,2021-03-08 13:47:56,6,评论
我想说不热吗？,2021-03-08 13:47:31,5,评论
就没有链接吗？,2021-03-08 13:47:24,5,评论
莉莉娅打野,2021-03-08 13:45:34,6,评论
太可爱了吧！,2021-03-08 13:45:05,5,评论
那么，哪里可以买得到呢？,2021-03-08 13:44:48,5,评论
动作就是快，趁小偷没来得及反应，保护好自家财产[支持][支持],2021-03-08 13:44:03,5,评论
好……好吃吗？,2021-03-08 13:47:16,6,评论
可可爱爱,2021-03-08 13:46:00,5,评论
好！！！,2021-03-08 13:45:40,5,评论
还有鱼皮衣，纪录片里讲过。,2021-03-08 13:45:18,6,评论
你无法抵挡大自然的力量,2021-03-08 13:42:28,5,评论
哈哈哈，鹿鹿跟傻狍子都会掉角,2021-03-08 13:42:27,6,评论
看着就很严肃,2021-03-08 13:42:15,5,评论
一样，狍子也是鹿[吃瓜],2021-03-08 13:41:38,6,评论
勇敢的鄂伦春,2021-03-08 13:41:16,6,评论
人家就是心态好，谁还不是个小小鹿了,2021-03-08 13:41:06,5,评论
好可爱啊,2021-03-08 13:40:59,5,评论
可可爱爱,2021-03-08 13:43:21,5,评论
淘宝此刻还没有同款吗？[微笑],2021-03-08 13:43:00,5,评论
可爱,2021-03-08 13:42:59,5,评论
傻狍子,2021-03-08 13:41:57,6,评论
傻。。。傻狍子[思考][思考][思考],2021-03-08 13:41:54,5,评论
嗯，淘宝同款啥时候上线？[doge],2021-03-08 13:41:39,5,评论
鹿角大王,2021-03-08 13:41:18,5,评论
啊好可爱！！！,2021-03-08 13:40:53,3,评论
好可爱啊，想要一顶是怎么回事[星星眼],2021-03-08 13:40:41,5,评论
23333秀,2021-03-08 13:40:40,6,评论
没有普普的官网如此的冷清[吃瓜],2021-03-08 13:39:23,5,评论
哈哈可爱,2021-03-08 13:39:16,5,评论
美国的牛头帽在游行呢[doge],2021-03-08 13:42:39,5,评论
鹿顶记,2021-03-08 13:42:29,4,评论
莉！莉！娅！,2021-03-08 13:41:41,6,评论
[脱单doge]总之，全场最靓的仔,2021-03-08 13:38:57,5,评论
还挺萌[doge][doge],2021-03-08 13:38:56,6,评论
哈哈哈哈，好可爱！,2021-03-08 13:38:39,5,评论
想要一顶[笑哭],2021-03-08 13:38:38,6,评论
针不戳[OK],2021-03-08 13:38:37,5,评论
来早了？,2021-03-08 13:38:35,5,评论
建议普及[doge],2021-03-08 13:38:31,6,评论
这个帽子冬天带出去绝对拉风,2021-03-08 13:40:35,5,评论
好可爱的帽子,2021-03-08 13:40:28,5,评论
我也想要一个……,2021-03-08 13:40:04,5,评论
真的好可爱呀，大冬天的可以买一顶带着，我就是这条街最靓的仔。,2021-03-08 13:39:53,6,评论
太可爱了，想要，淘宝有卖的吗[星星眼][星星眼][星星眼],2021-03-08 13:39:49,5,评论
狍子 跟我念 pao～ zi～[妙啊],2021-03-08 13:38:55,4,评论
小鹿斑比[doge],2021-03-08 13:38:46,5,评论
有点可爱[热词系列_知识增加],2021-03-08 13:38:42,5,评论
居然是神兽傻狍子[笑哭]我还以为是鹿呢！[doge],2021-03-08 13:38:38,6,评论
可爱,2021-03-08 13:38:33,6,评论
咦？,2021-03-08 13:38:29,5,评论
哈哈，傻狍子,2021-03-08 13:38:22,5,评论
东北口音有点重啊[热词系列_知识增加],2021-03-08 13:38:13,4,评论
我之前是不是看过了[热词系列_知识增加],2021-03-08 13:37:52,5,评论
哦吼 是狍子,2021-03-08 13:37:37,5,评论
有、、可爱[妙啊],2021-03-08 13:37:35,5,评论
这个回应用心啦，可可爱爱[给心心][脱单doge],2021-03-08 13:37:28,5,评论
hhh这个东北口音带一丝俏皮,2021-03-08 13:37:24,6,评论
好可爱喔 猛男可爱,2021-03-08 13:37:09,5,评论
这口音我怎么听出一股家乡味[doge]，我东北的啊,2021-03-08 13:36:55,6,评论
我就想知道可以买吗？[doge],2021-03-08 13:36:54,5,评论
可可爱爱[给心心],2021-03-08 13:36:44,6,评论
狍狍子这么可爱，当然要多看几眼[给心心][喜欢][OK],2021-03-08 13:36:35,5,评论
狍子追猎者,2021-03-08 13:39:06,5,评论
这么可爱可以摸摸吗？[脱单doge][脱单doge],2021-03-08 13:39:02,5,评论
那么问题么来了，在哪里买呢？,2021-03-08 13:38:53,5,评论
韩国人眼前一亮。,2021-03-08 13:38:46,6,评论
可可爱爱，狍子脑袋[OK],2021-03-08 13:38:38,5,评论
不得不说，挺可爱[害羞],2021-03-08 13:38:09,5,评论
那请问不是重大节日也可以带吗？我要去肯德基。,2021-03-08 13:37:58,2,评论
东北口音的内蒙代表[doge],2021-03-08 13:37:49,5,评论
[大笑][大笑][大笑]来个链接,2021-03-08 13:37:41,5,评论
可可爱爱只有脑袋,2021-03-08 13:37:35,6,评论
[热词系列_好家伙]帽子也能入遗,2021-03-08 13:36:37,5,评论
很可爱的帽子,2021-03-08 13:36:28,5,评论
可可爱爱[给心心][给心心],2021-03-08 13:36:24,6,评论
傻狍子[doge],2021-03-08 13:36:19,6,评论
太可爱了吧！[牛年],2021-03-08 13:36:04,5,评论
第一,2021-03-08 13:35:57,6,评论
观察动……噢，原来是顶萌萌哒帽子[呲牙],2021-03-08 13:35:44,5,评论
头顶傻狍子真心挺酷的[OK],2021-03-08 13:35:42,5,评论
哈哈哈想要同款！网上有没有链接,2021-03-08 13:35:32,5,评论
懂了,2021-03-08 13:35:31,5,评论
棒打狍子瓢舀鱼,2021-03-08 13:35:10,5,评论
评论呢,2021-03-08 13:35:09,5,评论
有同款吗？[doge],2021-03-08 13:35:07,5,评论
可 可 爱 爱 没 有 脑 袋[傲娇][傲娇],2021-03-08 13:35:05,5,评论
给我也整一个！,2021-03-08 13:34:58,6,评论
傻狍帽子真的可爱呜呜呜呜,2021-03-08 13:34:52,6,评论
可爱,2021-03-08 13:38:26,5,评论
等着出周边,2021-03-08 13:38:24,5,评论
头顶傻狍子,2021-03-08 13:38:18,6,评论
来个淘宝链接[吃瓜],2021-03-08 13:38:11,4,评论
想买,2021-03-08 13:38:05,5,评论
第一？可爱,2021-03-08 13:37:44,5,评论
莉莉娅[笑哭],2021-03-08 13:37:43,6,评论
帽子可爱😊,2021-03-08 13:35:50,5,评论
袍子也。。。,2021-03-08 13:35:46,6,评论
可爱 想要,2021-03-08 13:35:42,6,评论
der  der der  der  der,2021-03-08 13:35:31,5,评论
[脱单doge]非鄂伦春人想买,2021-03-08 13:35:31,5,评论
莉莉安专精,2021-03-08 13:35:29,5,评论
太可爱了，这非遗[OK],2021-03-08 13:35:26,5,评论
狍子[热词系列_知识增加],2021-03-08 13:35:17,6,评论
还挺可爱的,2021-03-08 13:35:16,6,评论
沙发,2021-03-08 13:35:08,5,评论
挺好看,2021-03-08 13:35:04,6,评论
可爱ớ ₃ờ[脱单doge],2021-03-08 13:34:50,5,评论
可可爱爱,2021-03-08 13:34:40,6,评论
可爱！[doge],2021-03-08 13:34:28,6,评论
好耶！,2021-03-08 13:34:20,6,评论
[灵魂出窍] 这BGM,2021-03-08 13:34:14,4,评论
真狍子做的吗,2021-03-08 13:36:32,5,评论
涨知识了[热词系列_知识增加],2021-03-08 13:36:25,6,评论
可可爱爱，没有脑袋[脱单doge],2021-03-08 13:36:24,5,评论
第一？,2021-03-08 13:36:23,5,评论
这个角可以摸吗,2021-03-08 13:36:23,6,评论
这也太可爱了吧，请问在哪可以买到[doge],2021-03-08 13:36:15,6,评论
懂了，那鄂伦春啥时候开B站账号，给我们抽几个[doge],2021-03-08 13:36:14,6,评论
淘宝见[再见],2021-03-08 13:36:11,5,评论
虽然知道这是我们国家的非物质文化遗产，但是看起来真的好违和哈哈哈哈[笑哭],2021-03-08 13:36:09,5,评论
重点：已经被列为非物质文化遗产,2021-03-08 13:36:06,5,评论
莉莉娅,2021-03-08 13:36:01,6,评论
[支持],2021-03-08 13:35:02,6,评论
可爱,2021-03-08 13:35:01,5,评论
好可爱！！！！,2021-03-08 13:34:54,6,评论
某宝同款,2021-03-08 13:34:50,5,评论
可爱可敬的人[OK],2021-03-08 13:34:50,5,评论
可爱子,2021-03-08 13:34:42,5,评论
[热词系列_知识增加],2021-03-08 13:34:40,6,评论
这个帽太顶了[doge],2021-03-08 13:34:35,5,评论
可爱ouo,2021-03-08 13:34:01,5,评论
[给心心]好可爱,2021-03-08 13:33:31,5,评论
可爱[脱单doge],2021-03-08 13:33:31,6,评论
傻狍子,2021-03-08 13:33:54,6,评论
可可爱爱[给心心],2021-03-08 13:33:49,6,评论
傻狍子,2021-03-08 13:33:34,6,评论
萌萌的,2021-03-08 13:33:33,5,评论
可以,2021-03-08 13:33:24,6,评论
好耶,2021-03-08 13:32:58,5,评论
这是真的狍子头剥下来做的吗,2022-02-12 10:09:42,5,评论
不是,2022-02-25 01:07:31,5,回复
