评论内容,评论时间,评论人等级,评论类型
牛逼,2022-03-02 08:03:32,3,评论
轻功水上漂是真的！,2022-03-02 07:10:32,5,评论
姐妹会发光的，但要记得身体，回去喝姜汤驱寒呀，[锦鲤],2022-03-02 05:40:07,3,评论
我这辈子可能都漂不起来[辣眼睛],2022-03-02 04:04:42,5,评论
厉害呀,2022-03-02 02:56:28,6,评论
好大的雨！加大难度了,2022-03-02 01:22:32,3,评论
厉害👍,2022-03-02 01:03:53,5,评论
越来越难给外国人解释中国不是人人都会功夫了[doge],2022-03-02 01:02:24,5,评论
加油！一定要安全第一,2022-03-02 00:31:42,5,评论
@薛定谔的Gel 天呐,2022-03-02 00:08:12,4,评论
加油,2022-03-02 00:07:23,3,评论
注意防寒(韩)，注意身体,2022-03-01 23:56:11,4,评论
加油啊！梦想会因为你的坚持不懈而实现的,2022-03-01 23:46:44,2,评论
加油！,2022-03-01 23:45:25,2,评论
一定打水印啊[给心心][给心心][给心心][给心心][给心心],2022-03-01 23:45:36,5,评论
为啥那么重的人站在竹子上不会沉啊,2022-03-01 23:38:08,4,评论
兄弟一发言就直接文化沙漠了奥,2022-03-01 23:38:38,5,回复
好羡慕，我这体重估计上去就沉了。,2022-03-01 23:36:59,4,评论
一苇渡江！牛逼,2022-03-01 23:36:01,3,评论
千万别让韩国人看见,2022-03-01 23:30:46,5,评论
还是在天晴的时候练习吧，生病了不好。,2022-03-01 23:27:02,4,评论
天啊,2022-03-01 23:13:30,6,评论
为什么她的竹子不会打滚呢？,2022-03-01 23:08:06,4,评论
有挂！太强了,2022-03-01 23:05:02,5,评论
想看你穿那种武打酷酷的衣服,2022-03-01 22:59:22,3,评论
容易风湿 。希望这个文化能一直传扬下去吧，别断绝了 。中国有太多武术之类的都失传很久了 都成为传说了 [笑哭][笑哭],2022-03-01 22:57:39,3,评论
[doge],2022-03-01 22:53:31,5,评论
小姑娘吃口饭不容易，各位大爷大嫂不关注关注[doge],2022-03-01 22:42:32,5,评论
喜欢还有成功的信念,2022-03-01 22:38:37,4,评论
请画出此时受力分析图,2022-03-01 22:30:02,4,评论
u1s1，从竹子上掉下来就挺出戏[藏狐],2022-03-01 22:27:33,4,评论
确实漂亮,2022-03-01 20:31:09,2,评论
真的好美,2022-03-01 20:17:56,4,评论
打一个中国字样的水印免得被棒子给定了,2022-03-01 20:17:34,4,评论
woc，一苇渡江是吧,2022-03-01 19:56:38,6,评论
加油,2022-03-01 19:54:55,5,评论
up别感冒啊,2022-03-01 19:45:12,4,评论
我小学隔壁班的[doge],2022-03-01 19:08:10,4,评论
姐姐好牛！！加油加油！一定会的！还要记得注意安全！,2022-03-01 18:55:12,4,评论
加油,2022-03-01 18:15:31,6,评论
up好棒[星星眼]注意安全[给心心],2022-03-01 18:12:06,3,评论
好棒！喜欢,2022-03-01 18:05:41,4,评论
助力每一个梦想,2022-03-01 17:57:55,5,评论
下雨平衡点在变化，不好掌握,2022-03-01 17:56:26,5,评论
青山柔，绿水柔，闲驾竹排绕江游，一汪春意流。歌悠悠，曲悠悠，还唱渔樵醉兴留，人生何俱愁？传承女强人👍🏻👍🏻👍🏻,2022-03-01 17:31:47,2,评论
韩国来偷[脸红],2022-02-27 21:53:54,2,评论
换首歌吧 虽然歌很好  但是现在听到真的莫名烦躁,2022-02-26 22:46:07,4,评论
同感,2022-02-26 23:23:48,5,回复
她们坐在竹竿上就是飘着了[tv_惊吓],2022-02-26 20:02:43,5,评论
姐姐，你们那里冷不冷啊？天气冷，还是少在河里练习一点吧，看看能不能找到室内的练习代替方式。咱女人本来就体寒，感觉这样好伤身体呀[拥抱],2022-02-26 17:44:32,5,评论
偷国来偷啊,2022-02-26 16:10:46,5,评论
铁掌水上飘？[喜欢],2022-03-02 15:43:02,5,评论
在申了，在申了，思密达[吃瓜],2022-03-02 03:47:53,5,评论
前排[热词系列_好耶],2022-02-24 16:03:11,5,评论
[吃瓜]给韩国人看见估计又被拿去申请了,2022-03-01 22:11:57,5,评论
这是怎么飘起来的？一根竹子浮力这么大吗？,2022-02-26 15:52:10,5,评论
韩国: 啊哈哈哈哈哈，非遗来喽！哎这非遗都来了，大家怎么都不申呐？,2022-03-01 22:13:13,3,评论
女鬼水上漂,2022-03-07 15:36:30,2,评论
不敢说话,2022-03-01 11:32:02,4,评论
达摩祖师一苇渡江,2022-03-01 11:17:27,5,评论
本是后山人，偶做前堂客。醉舞经阁半卷书，坐井说天阔！我没见识，但不妨碍我给你点赞,2022-03-01 14:31:43,3,评论
这视频搁热榜上几天了，我实在看不下去了，充了5块的电[脱单doge],2022-03-02 12:44:06,5,评论
在申了思密达[给心心],2022-02-28 23:23:57,4,评论
棒子:这个人是韩国血统！,2022-02-28 13:42:55,4,评论
小西八学不会，就审不了，放心,2022-02-27 23:52:25,5,评论
姐姐别感冒了！看起来好冷>_<,2022-02-27 23:54:03,5,回复
姐姐你终于回来了[委屈][委屈][委屈],2022-03-01 00:42:47,5,评论
弹幕说小西八学不会来偷的，提醒你们一句话，不要低估你的对手，虽然很难但并不是0概率事件，赶紧发扬光大让世界都知道是我们的才最重要,2022-02-28 15:42:57,6,评论
注意点身体,2022-03-02 11:57:35,3,评论
加油加油！,2022-03-01 15:36:33,3,评论
加油[打call],2022-03-01 12:24:39,5,评论
一苇渡江[星星眼],2022-03-01 11:56:06,5,评论
助力每一个梦想成真,2022-03-01 11:30:45,2,评论
一苇渡江[星星眼],2022-03-01 11:56:06,5,评论
助力每一个梦想成真,2022-03-01 11:30:45,2,评论
这是怎么站住的啊，好神奇,2022-02-28 21:28:54,5,评论
助力每一个梦想,2022-03-01 11:35:52,3,评论
现在不止别的国偷，很多中国人也把自己的文化拱手送人[嗑瓜子],2022-02-28 10:56:25,3,评论
这个……真惊到我了[热词系列_知识增加][热词系列_吹爆][热词系列_你币有了],2022-02-27 23:50:13,3,评论
怎么做到的啊[哦呼],2022-02-27 23:48:40,6,评论
神明不曾来过，雨滴是你的点缀，加油，注意安全,2022-02-27 23:44:39,3,评论
真的很厉害，也许我不懂但还是希望姐妹首先要照顾好自己，下雨天太危险了，一定要注意安全（感谢每个为传承中国传统文化不断努力的中国人）,2022-02-27 23:26:38,4,评论
我去，我知道这个妹妹，我做英语卷子的时候有一个阅读理解，就是关于独木飘的[星星眼][星星眼],2022-02-27 22:03:17,2,评论
我去，背影像极了楚人美,2022-02-27 18:53:37,4,评论
但是小姐姐好努力，加油💪,2022-02-27 18:55:11,4,回复
个人觉得只是一种杂耍技艺而已，上升不到非物质文化遗产的地步。古风古装最近几年有点被滥用的感觉。,2022-02-27 18:00:09,4,评论
地儿不错啊😄,2022-02-28 18:45:05,3,评论
我觉得小姐姐换个头饰可能比较好,2022-02-28 17:34:20,4,评论
v5,2022-02-28 12:40:19,4,评论
刷什么评论啊 看我干什么啊？我又不会整花活[doge]不过 提醒你一声 别光记得点赞 把投币和收藏也点点[脱单doge],2022-02-28 00:29:57,4,评论
达摩祖师，一苇渡江？,2022-02-27 18:32:27,5,评论
助力每一个美丽的梦想[给心心],2022-02-27 18:02:09,5,评论
真的棒！[打call][打call]（题外话，最后一句字幕变成了“总有一天，全城都要高考”[笑哭][笑哭]）,2022-02-27 17:11:15,5,评论
姐姐你被写进我们的报纸里了！！,2022-02-27 16:41:15,4,评论
@，韩国,2022-02-27 16:18:34,2,评论
一苇过江,2022-02-27 15:59:53,5,评论
小西八：明白了,2022-02-27 15:24:17,6,评论
这个不用担心被偷，因为小西八连模仿都不敢[脱单doge],2022-02-27 14:42:57,4,评论
先别急着穿衣服，等练好了再甩袖子吧！,2022-02-27 14:05:57,5,评论
卧槽，姐姐你上过我英语阅读理解[热词系列_知识增加],2022-02-27 14:05:43,5,评论
治好了我对山村老尸的阴影[冰墩墩],2022-02-27 14:04:00,3,评论
天啊，姐姐还是要注意安全,2022-02-27 13:52:15,4,评论
我们家乡那边有超多老年人都在滑,2022-02-27 13:46:49,2,评论
好厉害！！！,2022-02-27 13:43:22,5,评论
我喜欢这雨,2022-02-27 13:43:01,4,评论
24岁贵州女孩独竹漂已经上了我们的英语时文练习册上,2022-02-27 13:07:24,2,评论
加油啊，加油啊，加油啊！,2022-02-27 12:47:22,3,评论
加油,2022-02-27 12:36:19,6,评论
小心啊,2022-02-27 12:27:37,2,评论
加油,2022-02-27 12:23:08,3,评论
摄影师怎么拍的？[难过],2022-02-27 11:57:12,2,评论
一苇渡江[支持],2022-02-27 11:53:05,4,评论
牛批,2022-02-27 11:47:24,5,评论
太厉害了,2022-02-27 11:40:59,4,评论
我天 这个平衡,2022-02-27 11:32:37,5,评论
[委屈],2022-02-27 11:27:49,4,评论
厉害！[支持][支持][支持][支持],2022-02-27 11:22:25,6,评论
好美呀！加油！,2022-02-27 11:19:59,4,评论
加油,2022-02-27 10:55:14,5,评论
加油！,2022-02-27 10:37:07,5,评论
奢侈啊,2022-02-27 10:20:41,2,评论
之前英语作业做到了你的阅读理解[吃瓜],2022-02-27 09:54:49,5,评论
有梦想 且为之付诸行动 从不放弃的人  值得所有人的尊重和掌声,2022-02-27 08:44:45,4,评论
6,2022-02-27 08:13:50,5,评论
太强了,2022-02-27 08:02:26,4,评论
我相信人类有无限可能，尤其是中国人,2022-02-27 04:31:55,5,评论
我相信人类有无限可能，尤其是中国人,2022-02-27 04:31:55,5,评论
注意不要着凉啦，赶紧进来擦擦头发。吹一下衣服。不要着凉了。,2022-02-27 03:53:45,5,评论
雨天太难了,2022-02-27 02:57:47,5,评论
加油，很美。别受伤了,2022-02-27 02:14:43,3,评论
加油。[打call],2022-02-26 22:30:10,5,评论
京剧猫诚不欺我[doge][doge],2022-02-28 14:13:02,5,评论
回去喝红糖姜汤，别感冒,2022-02-28 11:47:27,5,评论
记得加水印,2022-02-28 09:41:00,4,评论
粉色战狼[星星眼],2022-02-27 11:43:01,4,评论
小姐姐好厉害！加油！注意安全啊,2022-02-27 09:58:25,4,评论
好绝啊！！！,2022-02-27 04:02:03,5,评论
练这个很容易摔的，摔水里是好的，摔在竹子上真的很痛，想象一下自己的脚踢到木柜子或者床脚就知道了,2022-03-01 10:59:26,5,评论
我也好想去传承这个非遗，但是我180斤的体重不答应,2022-02-28 15:53:52,4,评论
已经在申了，思密达,2022-02-27 11:22:53,5,评论
时代在进步，总要抛弃一些东西。有些东西没了欣赏者也就是无用物了。,2022-03-10 01:23:11,3,评论
然后突然想起了苏老先生写的：纵一苇之所如，凌万顷之茫然。浩浩乎如冯虚御风，而不知其所止；飘飘乎如遗世独立，羽化而登仙。,2022-02-27 15:29:27,5,评论
55 好美 但是好危险哎[给心心][给心心]注意安全啦,2022-02-24 21:11:09,5,评论
好厉害[星星眼][星星眼][星星眼],2022-02-24 16:04:02,6,评论
终于看到掉水里了,2022-02-24 16:05:20,5,评论
心目中的英雄齐天大圣，当年也是这样吗？,2022-02-27 00:22:13,2,评论
弹幕有人说小心棒子偷走，笑死，棒子根本学不会，而且，全世界都知道会轻功的是因为有中国功夫[狗子],2022-02-26 21:17:44,5,评论
注意防棒子！[响指][OK],2022-02-27 02:54:02,5,评论
姐姐注意身体,2022-03-02 21:50:50,4,评论
终于看见落水，加油,2022-02-24 16:10:41,5,评论
喷子：害 这东西有啥用我：你活着也着实没用啊,2022-02-26 16:17:27,5,评论
换个专业的摄像和剪辑能够更美,2022-02-26 21:21:36,4,评论
做作,2022-03-06 14:33:12,5,评论
@白若漓漓漓漓_ 卧槽，在学校看的那篇英语文章,2022-02-26 14:21:58,3,评论
卧槽,2022-02-27 10:17:24,5,回复
韩国🇰🇷：先申个遗，世界马上是我的了思密达[doge],2022-02-26 22:17:30,4,评论
美人：注意身体,2022-02-26 20:47:01,3,评论
我觉得这项技术就算小西八申遗了也学不会,2022-02-26 20:36:33,2,评论
太难了学不来思密达,2022-02-26 21:05:04,5,评论
打水印，防偷国,2022-02-26 21:06:18,5,评论
靠，好厉害[跪了],2022-02-26 22:08:46,5,评论
加油啊小姐姐很厉害，记得打码哦,2022-02-26 19:57:46,5,评论
有一说一这个我觉得我都站不稳[跪了],2022-02-26 07:59:14,5,评论
会着凉的，雨天 又赤脚泡冷水,2022-02-25 01:00:37,5,评论
心疼我柳儿落水了，快来我怀里烘干。。。,2022-02-24 21:38:27,4,评论
别让韩国人知道就行,2022-02-26 17:02:29,5,评论
在申了，思密达,2022-02-26 17:07:10,4,回复
已经在偷了思密达[doge],2022-02-27 14:36:42,2,评论
我超，太帅了,2022-02-26 17:11:26,6,评论
真正高手在民间,2022-02-26 17:20:01,4,评论
很好，不过现在它是我们的了，思密达[墨镜],2022-02-26 17:37:08,5,评论
我看到她从竹子上跌下来的那一幕时，非常非常的感动，我明白，那就是她的台下十年功。  失败有的时候比成功还值得歌颂，因为失败是成功的黎明前。,2022-02-26 18:17:57,4,评论
申遗了吗？,2022-02-26 16:15:58,5,评论
这种画面真的太美了，我理解古人追求的天人合一的感觉了。感谢小姐姐，但也要注意身体[爱心],2022-02-26 18:44:33,5,评论
偷国:很好，我们申遗了,2022-02-26 16:32:46,5,评论
偷国也得学得会才行,2022-02-26 16:36:34,6,回复
谁谓河广，一苇杭之。姐姐把这句诗诠释到了极致,2022-02-26 16:25:18,3,评论
[支持][爱心]好冷，注意安全,2022-02-26 16:16:56,3,评论
要高考哦(´-ω-`),2022-02-26 16:36:34,5,评论
保持微笑(*^ω^*)继续前进,2022-02-24 16:12:26,5,评论
韩国：正在申遗了思密达,2022-02-26 16:20:12,5,评论
辛苦啦！！！！,2022-02-26 16:18:24,4,评论
小西八：启动血轮眼[阴险],2022-02-26 16:10:18,5,评论
嘿嘿,2022-02-26 15:45:35,4,评论
在申了思密达,2022-02-26 16:50:38,4,评论
在申了思密达[妙啊]失败了阿西吧[tv_大哭],2022-02-26 16:12:39,4,评论
加油,2022-02-26 16:02:48,4,评论
已经申遗了思密达,2022-02-26 15:56:04,5,评论
说实话，舞不好看，不过精神可嘉，加油,2022-02-26 15:02:03,4,评论
申遗思密达,2022-02-26 15:13:10,4,评论
传承！,2022-02-25 10:33:49,5,评论
女孩子站在这么冷的江水里面 为up点赞 祝身体健康 开开心心,2022-02-24 22:05:42,5,评论
@我是画画大王,2022-02-26 09:52:24,4,评论
好有意境，令人联想翩翩,2022-02-26 13:54:43,3,回复
三连支持，有梦的人生才完整,2022-02-24 16:16:16,4,评论
她们坐在竹竿上就是飘着了[tv_惊吓],2022-02-26 20:02:43,5,评论
太厉害太厉[热词系列_害],2022-02-26 11:34:28,4,评论
哇，这个是怎么站稳地？看起来好厉害,2022-02-26 14:34:09,5,评论
独竹水上漂不止一次出现在卷子上！讲的就是up,2022-02-26 14:34:46,4,评论
这是怎么飘起来的？一根竹子浮力这么大吗？,2022-02-26 15:52:10,5,评论
一次次从水里到站上竹子真是太了不起了,2022-02-26 09:47:28,5,评论
同胞们，请注意现在韩国，日本，甚至越南，印度，都在有组织的偷窃中国文化，在油管上面混淆视听，大放厥词，也希望看到这条的同胞们，站起来！一起抵抗！举报，澄清，据理力争，与贼人斗争到底！打赢这场文化战！微博，小红书，快看漫画，抖音等等已经被贼人资本注入资金，而且买了大量水军，进入中国混淆视听，而且伺机借着交流的幌子偷取中国文化，中医药，汉服，传统节日，美食，技艺，甚至历史都在被大量偷取！！大家去油管看看，能被气死，同胞们，我们要守卫我们的文化！！这也是一场战争！星星之火可以燎原，现在该我们守护我们的后人了！！看到偷取中国文化的视频请举报，评论澄清！不要做沉默的大多数！三人成虎，人言可畏！一旦贼人成功，一代一代洗脑，未来将没有人知道真相！我们要团结起来，共抗外敌！,2022-02-27 13:05:36,4,评论
这位姐姐很努力的在拍视频，但是视频剪辑一直很平淡，镜头也少，希望能进修一下，谢谢你的对非遗传承的努力，这是我作为观众的建议,2022-02-26 03:53:19,3,评论
小西八学不会，就审不了，放心,2022-02-27 23:52:25,5,评论
姐姐别感冒了！看起来好冷>_<,2022-02-27 23:54:03,5,回复
加油,2022-02-25 23:58:20,5,评论
加油,2022-02-26 01:04:40,4,评论
up很厉害，但我好奇古代人民是为啥创造出这种艺术[tv_思考],2022-02-26 01:38:49,4,评论
首先排除没钱坐船[doge],2022-02-26 10:35:21,5,回复
非常酷,2022-02-25 20:27:52,5,评论
[支持],2022-02-25 20:38:38,3,评论
姐姐加油[给心心][给心心][给心心],2022-02-25 20:38:07,5,评论
雨天湿滑，当心,2022-02-25 19:38:59,4,评论
小姐姐加油！,2022-02-24 16:18:07,5,评论
热搜，流水的第一，铁打的乌克兰,2022-02-26 14:56:50,5,评论
台下十年功,2022-02-25 01:05:10,5,评论
姐姐终于更新了,2022-02-24 16:05:25,5,评论
一定可以的！,2022-02-24 16:04:15,5,评论
下雨呀！天哪！,2022-02-24 16:23:25,5,评论
加油,2022-02-24 16:22:46,4,评论
大雨？,2022-02-24 16:13:16,5,评论
注意安全,2022-02-24 16:12:37,6,评论
韩国：我觉得我又有了[doge],2022-02-24 17:40:31,5,评论
加油！！！[热词系列_吹爆],2022-02-24 16:19:40,5,评论
水印!!!,2022-02-24 16:16:39,5,评论
姐姐真的很棒！加油！[羞羞][羞羞][亲亲],2022-02-24 16:16:01,5,评论
难道这就是传说中的轻功？,2022-03-07 12:22:21,2,评论
@抱竹音,2022-03-11 17:46:44,5,评论
加油,2022-03-11 17:30:20,3,评论
解释不清楚中国人人均会武功的事了[脸红][脸红][脸红],2022-03-04 14:16:40,5,评论
中国的端午节没了，但是我们不会放弃，中国非遗由中国十四亿的我们来守护,2022-03-05 21:48:15,2,评论
这是什么绝世武功,2022-03-04 16:56:11,3,评论
"小西八偷了我们不少东西1、拔河（起源中国但被偷国申遗）2、暖炕（起源中国流传千年，各地都有，在偷国叫做暖炕，被偷国申遗）3端午祭（节）（就是端午节！！偷语发音Da—端，no—午，je—节。偷国申遗全称Gangneung Danoje Festival，这使咱们申请端午节只能用龙舟节代替，在国际上咱们说端午节，外国人首先会想到的是端午节是偷国节日！！！）4、丹青（没错就是你想到的那个丹青，人家六七十年代就申遗了）5、板索里（咱们的快板、评书、京韵大鼓、相声、京剧和天桥把式被偷国叫了一个这么土的名称申遗了，而且咱们在申遗快板、评书、京韵大鼓时几乎不能通过了）6、木结构建筑（咱们国家华美的建筑结构被偷国申遗了）7、活字印刷术（就是咱们的四大发明之一啊）8、宫廷礼乐（咱们国家的音乐啊，它们演奏的乐器都是咱们国家的）9、灵山斋（咱们国家佛教文化仪式，偷国没有的！！！）10、韩国传统武术（对标中国传统武术，而且咱们申遗武术时无法用传统武术申遗）11、麻织（起源于中国千年前，却被偷国申遗，而且如果再申遗这个确不能用这个名字）12、猎鹰（起源于千年前的中国，那时候偷国人可能还是野“人”）13、海女（起源于咱们国家和日本沿海地区，偷国到了近代才有的）14、摔跤（起源千年前咱们国家的）15、针灸（目前有疑问，但被成功申遗的几率很大，因为目前针灸标准99％来自偷国）16、海印寺（这个文化包含了中国和日本的寺庙文化，佛家文化，还有经卷和雕刻等。估计还有很多人不知道这个吧，但是已经被偷了）17、泡菜（四川泡菜一个小小分只，但是很恶心的是它们把百度百科中泡菜起源中国的词条举报删除了，转身就向世界宣称泡菜起源偷国，但是泡菜制作标准是中国定的）18、儒学书院（近乎是把孔子申遗了）19、东医宝鉴（对标的就是中医！！！）偷国申遗的几乎都是中国文化，以上是我从知乎网友那里整理过来的，但这只是九牛一毛，韩国财团再用金钱控制各国的博物馆，尤其是泛亚地区，它们把东北，辽东地区划到了偷国故土，其中最为典型的就是乌兹别克斯坦，每个儿童都会去他们那里的一个博物馆参观，但是那个博物馆是偷国财团资助的，他们会从幼年就被灌输咱们的东北，辽东地区是偷国的！！这些是我复制的就想让大家知道事情的严重性",2022-02-28 19:22:49,3,评论
同胞们，请注意现在韩国，日本，甚至越南，印度，都在有组织的偷窃中国文化，在油管上面混淆视听，大放厥词，也希望看到这条的同胞们，站起来！一起抵抗！举报，澄清，据理力争，与贼人斗争到底！打赢这场文化战！微博，小红书，快看漫画，抖音等等已经被贼人资本注入资金，而且买了大量水军，进入中国混淆视听，而且伺机借着交流的幌子偷取中国文化，中医药，汉服，传统节日，美食，技艺，甚至历史都在被大量偷取！！大家去油管看看，能被气死，同胞们，我们要守卫我们的文化！！这也是一场战争！星星之火可以燎原，现在该我们守护我们的后人了！！看到偷取中国文化的视频请举报，评论澄清！不要做沉默的大多数！三人成虎，人言可畏！一旦贼人成功，一代一代洗脑，未来将没有人知道真相！我们要团结起来，共抗外敌！,2022-02-27 13:05:36,4,评论
斯密达：这个我承认是中国的（我们想偷但学不会）,2022-03-11 16:23:23,5,评论
真漂亮,2022-03-11 11:09:08,4,评论
注意安全,2022-03-11 10:57:55,4,评论
非物质文化    遗产！！！！！！！,2022-03-11 03:22:13,5,评论
😂😂不知道为什么感觉如果是晚上穿个红色的在湖中间。,2022-03-11 02:20:50,5,评论
大家真的需要去多多了解一下我们的非物质文化遗产 就是因为我们大多数年轻人对那些没有兴趣 那一个又一个的文化遗产面临失传可以关注中国非物质文化遗产网站，在当中可以查到当地任何的非遗,2022-03-04 18:37:40,5,评论
虽然我觉得这种事情肯定会遭受非议，但对于整个国家来说，需要个别人的独行来丰富文化精神，来创造内涵,2022-03-04 06:08:55,5,评论
独竹漂为什么有两个竹子啊,2022-03-11 16:27:54,4,评论
另一个做桨,2022-03-11 17:59:13,6,回复
我们要申遗了思密达[doge],2022-03-11 13:55:10,6,评论
会玩悠悠球嘛，来一个,2022-03-11 12:49:58,4,评论
淋雨容易生病啊小姐姐,2022-03-11 10:29:00,5,评论
吃得太饱了。日子过得太好了。我发现近几年网络上各种非遗。就离谱,2022-03-06 07:00:36,5,评论
没有不尊重的意思，我看着有点瘆得慌[脸红],2022-02-26 07:59:24,4,评论
牛掰,2022-03-10 22:24:30,3,评论
一个公园管理正在赶来的路上，禁止下河游泳[doge],2022-03-10 02:13:52,3,评论
非遗现在是研究课题这个可以搞,2022-03-08 01:59:32,4,评论
意义呢？知道了能咋的，弄什么噱头，自己干好自己的活得了。啥都要上升到世界。,2022-03-06 04:38:06,5,评论
中国🇨🇳,2022-03-02 10:53:49,2,评论
这个是真厉害,2022-03-01 15:32:29,2,评论
论如何把一个音乐弄得令人讨厌那就是干啥都给他配这个音乐[汤圆],2022-02-24 21:42:53,5,评论
吓人，跟个唱戏的女鬼从水里爬出来一样,2022-02-27 12:08:54,5,评论
跑起来，滚竹筒，想试试[墨镜],2022-03-11 14:21:55,2,评论
UP注意防寒和防韩啊[doge],2022-03-11 14:13:29,5,评论
心之所愿，无所不成。,2022-03-11 12:52:07,5,评论
加油,2022-03-11 12:20:14,5,评论
致敬致敬[支持],2022-03-11 11:47:05,4,评论
我也想学，姐姐能带我一个吗。。。,2022-03-10 23:03:08,4,评论
中国的脊梁！,2022-03-10 02:17:16,4,评论
呜呜up加油,2022-03-10 01:20:09,5,评论
这不是韩国的文化吗，中国就知道偷[doge],2022-03-01 03:47:13,5,评论
注意安全切记,2022-03-11 14:49:10,5,评论
支持高中英语报纸上报道过，特别棒！,2022-03-11 12:39:23,4,评论
姐姐加油！,2022-03-10 22:10:22,3,评论
加油！,2022-03-10 21:50:00,3,评论
看多了成品精良的成片，觉得这种也很打动人心也有一种美,2022-03-10 21:12:29,5,评论
@澜攺,2022-03-10 03:23:34,2,评论
恐怖片,2022-03-10 03:02:28,4,评论
加油,2022-03-10 02:23:29,3,评论
助力每一个梦想！,2022-03-09 18:10:40,3,评论
上大学时候，我也看见有同学在湖里yl用一根竹子飘,2022-03-09 16:11:30,5,评论
怎么拍摄的,2022-03-08 23:56:42,4,评论
加油,2022-03-08 02:08:14,5,评论
我们大学开了独竹漂的课程，民族体育项目呀,2022-02-28 00:40:51,5,评论
为什么配这么诡异的音乐？ 闹鬼了？,2022-03-06 09:40:20,5,评论
就这技术，你找遍所有小西八和所有小八嘎你也找不出个能做到的[Hiiro二周年_好耶][Hiiro二周年_好耶],2022-03-11 15:00:16,5,评论
风雨彩虹，铿锵玫瑰；平凡者，皆不平凡；未来可期！,2022-03-11 12:39:06,5,评论
好棒！,2022-03-10 23:27:58,3,评论
不懂就问，一根竹子怎么在水里撑起一个人,2022-03-10 22:59:11,5,评论
[辣眼睛]所以说厉害啊 外国人又要疑惑🤔中国的轻功了,2022-03-11 10:25:26,5,回复
回复 @初としお :浮力跟排水量挂钩，一根竹子的排水量才多少，我不理解,2022-03-11 10:30:39,5,回复
我两百斤能玩这个项目吗[doge],2022-03-10 16:46:31,5,评论
咱偷偷先申遗了在晒出来好么,2022-03-10 13:16:05,4,评论
加油,2022-03-10 03:11:41,3,评论
是不是这衣服不好平衡的问题？,2022-03-10 00:24:06,2,评论
注意身体,2022-03-10 00:13:56,3,评论
支持！但是也要注意自身安全[大哭],2022-03-09 20:18:55,5,评论
加油,2022-03-09 20:14:38,3,评论
赶紧回家换衣服吧，别感冒了。小可爱。,2022-03-09 20:03:09,4,评论
助力每一个梦想,2022-03-09 19:27:49,4,评论
我去，原来真的可以做到这样，武侠没有骗人,2022-03-09 19:20:35,6,评论
加油,2022-03-09 19:18:10,3,评论
有没有考虑弄个亚克力透明的管子试试，这样更能吸引目光,2022-03-09 17:33:05,4,评论
水袖再长点，我直接跪地上看[藏狐],2022-03-09 17:13:47,4,评论
加油😊,2022-03-09 16:42:15,3,评论
加油,2022-03-08 21:16:38,5,评论
加油😊,2022-03-08 00:58:21,3,评论
加油姑娘,2022-03-05 18:28:45,3,评论
有些东西该失传还是让它失传吧，这种东西没有意义了,2022-02-27 22:49:15,5,评论
担心韩国人来偷的朋友们不用担心了，韩国屁大点国家根本弄不出这个[狗子],2022-02-27 20:11:14,5,评论
刷楚人美的是脑子不好使吗？[给心心],2022-02-27 00:13:33,5,评论
下雨了，衣服沾水变重，竹竿也更滑了,2022-03-11 12:12:06,4,评论
三连,2022-03-10 20:25:32,2,评论
不要感冒了(›´ω`‹),2022-03-10 20:14:51,2,评论
摄像大哥，你也是，保重身体。,2022-03-10 13:01:25,3,评论
吓我一跳，我以为是楚人美[doge],2022-03-10 12:31:33,5,评论
[doge][脱单doge][妙啊],2022-03-10 11:16:22,5,评论
没有美的感觉   下雨跟美不配    对于努力肯定但是美否定   来自一个普通人的评论      增加一个评论,2022-03-10 05:30:07,4,评论
@小阁楼老猫,2022-03-09 22:51:10,2,评论
助力每一个梦想,2022-03-09 22:01:47,2,评论
明明是韩国的[傲娇],2022-03-09 18:31:38,4,评论
好神奇啊！,2022-03-09 18:25:04,5,评论
好浪漫呀,2022-03-09 10:47:10,3,评论
一定要注意身体！,2022-03-09 00:20:36,6,评论
加油！,2022-03-08 04:18:18,4,评论
助力每一个梦想,2022-03-05 17:06:15,3,评论
一苇渡江,2022-03-05 16:58:51,5,评论
有点吓人是怎么回事……[无语],2022-03-05 16:53:07,5,评论
[拥抱][拥抱][拥抱],2022-03-05 16:45:53,5,评论
[支持][支持][支持],2022-03-05 16:42:11,3,评论
就是…偷国有海？？,2022-02-28 13:44:53,5,评论
“白露横江，水光接天。纵一苇之所如，凌万顷之茫然。浩浩乎如冯虚御风，而不知其所止；飘飘乎如遗世独立，羽化而登仙。”苏轼《前赤壁赋》,2022-02-27 20:28:59,5,评论
我是文化遗产专业的，中国世界级非遗数量第一（42），其余不同级别的非遗数不胜数，在城市化进程加快的21世纪，非遗已经是人们口中的没有意义，非遗的保护与传承更是困难，没有多少年轻人愿意学这些不赚钱的非遗技艺，文化遗产这门专业也鲜有人知……,2022-02-27 14:03:42,3,评论
配乐挺拉胯,2022-02-27 11:26:53,5,评论
[大哭]看到哭，真的太坚强了！传承精神的伟大！,2022-03-11 00:02:39,3,评论
小时候在电视上看过比赛，经常是还没开始就有运动员掉下水,2022-03-10 09:26:52,5,评论
竹子难找啊！,2022-03-09 21:50:14,5,评论
但是......能不能不穿戏服,2022-03-09 16:14:34,5,评论
