评论内容,评论时间,评论人等级,评论类型
我觉得随便一个唱歌不错的都能达到这个网红唱的水平，但真正唱黄梅戏的戏曲演员哪个不是台下十年功，步态，眼神，唱功都要花好多年，好多汗水去练习，唱成这样能得到200万的赞还宣称自己是黄梅戏简直是对数百年来到我所有戏曲从业者的一种侮辱,2021-09-17 18:34:57,5,评论
救命我看完做噩梦了[难过],2021-09-17 12:53:04,5,评论
改编不是乱编，这话还真没错[doge],2021-09-17 12:54:22,6,评论
“为救李郎离家园，谁料皇榜中状元。”多么凡尔赛的发言。,2021-09-17 12:52:21,5,评论
只有一种声音的世界出现了！,2021-09-17 12:38:32,4,评论
李袁杰这b在这种视频底下都评论。好的事，不少人喷他裁缝[doge][支持],2021-09-17 12:25:41,5,评论
真想一棒子砸她头上,2021-09-17 12:10:13,5,评论
随便吧，反正正统的黄梅戏，也没人宣传，这个至少我是知道，还有个黄梅戏,2021-09-17 12:04:23,4,评论
可以去听慕容晓晓版的，那个多多少少还能正经些，慕容晓晓至少学过黄梅戏，只不过她自己表示功夫还是不那么到家,2021-09-17 11:58:54,5,评论
这个黄梅戏让这个网红唱的，像是气上不来一样要死了一样,2021-09-17 11:55:54,5,评论
还好我把抖音卸载了[滑稽],2021-09-17 11:54:27,5,评论
图个嗨图个新鲜的垃圾观众而已，审丑时代越怪W赚的越快，有些人不想作怪，偏偏观众要看奇怪。,2021-09-17 11:30:14,4,评论
论知识产权的重要性，除非原创说允许改编，否则其就是非法并不允许传播,2021-09-17 11:12:32,5,评论
别说lsp都喜欢，我是lsp，我看了感觉有点想yue[辣眼睛],2021-09-17 10:54:33,5,评论
我没下抖音，但是我在看点看到这个事的时候。还有忒嘛的傻狗说啥，经典就是要与时俱进，说黄梅戏改了让更多人知道了，会有人去搜原曲的，呵呵，是搜抖音版吧，经典永远是经典，可以创新，但不是你们一群网红搁这恶心[藏狐],2021-09-17 10:49:59,5,评论
妖风  我更坚定当初卸掉抖音是多么正确的决定,2021-09-17 10:41:42,5,评论
室友放抖音的时候无意间听到了，nmd真的令人感到不适,2021-09-17 10:31:14,5,评论
造作扭曲的表情，恶心要吐了！,2021-09-17 10:28:47,5,评论
这些网红唱成了勾栏风[tv_鬼脸],2021-09-17 10:00:48,4,评论
黄梅戏，只剩黄了，没戏[灵魂出窍],2021-09-17 09:49:07,5,评论
@CCTV6放映室,2021-09-17 09:30:40,5,评论
六公主YYDS,2021-09-17 09:09:09,4,评论
小时候奶奶就喜欢听黄梅戏，买了一大堆录像带，我也被逼着看，久而久之就喜欢了，现在都是满满的回忆，现在手机普及了，奶奶也不爱看黄梅戏了，天天跳广场舞刷抖音，也许这就是古典消失的原因吧，现在又被网红拿来消费，哎,2021-09-17 08:02:15,5,评论
黄梅戏的事另说，这些脸是第几批生产线的？[辣眼睛],2021-09-17 06:57:42,6,评论
给安徽孩子气疯了，这TM都有人爱看,2021-09-17 06:20:49,4,评论
这个不是声卡战士吗,2021-09-17 04:14:39,6,评论
说实话，开头能引起生理不适[嫌弃],2021-09-17 03:01:15,5,评论
下饭音乐视频没少看吧,2021-09-17 02:37:04,5,评论
改编不是乱编（没有cue章金莱老师的意思，纯粹字面意思）,2021-09-17 02:35:15,6,评论
[OK]女驸马这段那么经典妇孺皆知啊 被这些人蹭流量 需要他们这么“创新”传扬吗,2021-09-17 02:13:00,5,评论
真就不管是长虫还是豆虫或者泥鳅王八啥的只要是身子长住水里带鳞片儿的都敢自称龙了？,2021-09-17 02:13:42,5,评论
油腻 嘴歪……[冷],2021-09-17 01:42:45,5,评论
昨天去抖音上看了，确实有网友用合拍功能和那个小潘潘二重唱黄梅戏，但是大部分并不是在蹭热度或者效仿，她们都是用正常的唱法来和小潘潘形成鲜明对比,2021-09-17 01:00:22,6,评论
作为一个音乐生，我只想说，可以用自己的风格去唱歌，但是唱不出歌曲应该有的感觉，那就是在放屁[无语],2021-09-17 00:39:33,5,评论
她连张飞窦尔敦都这调调，膈应的不行,2021-09-17 00:32:21,5,评论
可不可以理解，这就是女性的油腻版本,2021-09-16 23:47:23,5,评论
魔改就算了，喊麦也就算了，最大的问题就是为什么喊麦一定要喊那么中二没文化的词呢,2021-09-16 23:19:36,6,评论
骚不好吗 我喜欢,2021-09-16 22:46:39,5,评论
绝对不能魔改啊！你们年轻觉得魔改的好听，等你们年纪大了就还是会回归经典的，不信20年后试试….你不可能一直喜欢你十多岁的时候喜欢的东西，但是魔改多了后经典的份额会被挤压…等你老了，想听就听不到了！为了以后的自己，坚决抵制这种没有审美的魔改！,2021-09-16 22:38:45,6,评论
喊麦是不是源自叫花子的顺口溜[doge],2021-09-16 22:04:09,4,评论
她们不是创新 是为了红,2021-09-16 21:53:53,5,评论
"就把""黄""看透了！",2021-09-16 21:49:01,5,评论
黄梅戏只看了第一个字就开始卖弄了??可能这种形象正中某些人下怀吧，yue[吐],2021-09-16 21:09:10,5,评论
看见她就恶心,2021-09-16 20:40:51,6,评论
冷知识：马化腾喜欢听樱花泪的喊麦[微笑]别问我怎么知道,2021-09-16 20:41:55,5,评论
丐编不是乱编，这些乱改编的是要向全国人民谢罪的，战术后仰。,2021-09-16 20:29:35,5,评论
实话说我不爱听黄梅戏，但是我知道有些艺术传承只有他特定的文化。你可以改，但是希望是往好的方向，而不是发骚,2021-09-16 20:28:25,5,评论
能不能把封面这货封了！,2021-09-16 20:17:03,4,评论
封面女的唱的黄梅戏，一股子风尘女的味道儿，哪像个学富五车的富家小姐？,2021-09-16 19:36:39,5,评论
能创新 但是有也是得专业过硬意识水平够档次才行,2021-09-16 19:01:24,5,评论
让我想起黄飞鸿里青楼女子改编唱将军令,2021-09-16 18:55:50,6,评论
我感觉挺好听的，反正不太懂这些,2021-09-16 18:32:40,3,评论
这不是创新，这是瞎唱,2021-09-16 18:32:24,0,评论
便秘的感觉,2021-09-16 18:23:27,5,评论
其实也不算大事，只要不带侮辱性质就行,2021-09-16 18:14:02,5,评论
这一段唱转音你特么还停顿着转？,2021-09-16 17:45:08,5,评论
听她这么糟蹋黄梅戏，真想一巴掌扇死她,2021-09-16 17:30:09,5,评论
你也可以看看某音某手里某些女大学生穿的跟坐台小姐似的，又扭又跳的,2021-09-16 17:26:54,4,评论
小潘潘伞兵,2021-09-16 17:24:47,3,评论
跟我的感觉一样，没有了原戏曲人物的端庄，有了轻佻之风。,2021-09-16 17:01:12,4,评论
求求国家，把抖音管管[吃瓜],2021-09-16 16:32:19,5,评论
你现在的想法就跟老六一个德行,2021-09-16 16:21:26,5,评论
田一鸣他之前是有实力的，他正经唱歌没人看，扮丑作怪就这么多人喜欢看，毕竟要生存，但是人家唱的也没啥毛病。但是那些牛马网红开和滤镜美白瘦脸张嘴就来国粹，还受到这么多人的追捧，老子第一个不服，这对那些台上一分钟台下十年功的专业演员简直是侮辱！,2021-09-16 15:32:07,5,评论
一开始我不懂，后来知道她就是那个学猫叫的原唱，于是我懂了…,2021-09-16 15:11:35,4,评论
免费流量啊，先忍一下，大不了删除或是私密，风头过了再发,2021-09-16 14:52:49,5,评论
怎么乱改歌的都是这个娘们[笑],2021-09-16 14:42:21,4,评论
改不是不可以，只是这改得太俗了,2021-09-16 13:38:47,6,评论
百万修音,2021-09-16 13:37:40,6,评论
正经唱歌就可以，不要妖魔，鬼怪，搞得神经兮兮,2021-09-16 12:58:50,4,评论
就因为这几个女人，我在饭馆被人打了[doge],2021-09-16 12:14:20,6,评论
还可以吧，可能我就是个俗人,2021-09-16 12:07:22,5,评论
你美颜再开高点 脸都看不见了可以,2021-09-16 11:59:19,6,评论
这蛇精脸真是受不了，啃不下，原谅我审美不一样,2021-09-16 11:47:41,4,评论
有这声线好好唱歌不好吗！非要搞这些博眼球,2021-09-16 11:40:16,6,评论
没有抖音扭不了腰的音乐,2021-09-16 11:33:34,5,评论
最后砸唱片的电影叫什么名字？,2021-09-16 11:33:30,5,评论
咋们的乐坛就只有以前后面根本没有 再看看国外不比我们好 国内都是被饭圈抖音毁的稀巴烂 就等国家彻底改革这一乱像,2021-09-16 11:28:22,6,评论
黄梅戏只剩下了黄……,2021-09-16 11:27:43,4,评论
建议真别发这些东西了，看起来人不难看，一开嗓子我真的想吐，想看完这条视频都看不下去直接回首页了，我是认真的,2021-09-16 11:11:31,5,评论
啥都管[妙啊],2021-09-16 11:02:33,5,评论
主要是感觉声音太作了，故意不好好发声的感觉,2021-09-16 10:57:39,6,评论
古董之所以贵就是因为老物品原装，但凡加点东西，好得就成了赝品，糟粕加多了就成了废品，,2021-09-16 10:38:28,5,评论
只要让人听了后觉得好和舒服的歌和音乐就是好的艺术，什么高尚和低俗都是那些自以为是的人所分，一开始的摇滚和Rap不是也被不认同！中文也是从古文到现在的白话文，繁体字到现在的简体字。只要不是违背我中华文明自古到今的道德的文化艺术都不应被批评，各有所爱现今已是思想解放的年代了！,2021-09-16 10:26:33,3,评论
这种改编  你听了会舒服吗？[藏狐],2021-09-16 11:33:25,4,回复
抵制像小潘潘这样魔改的人就行了，为啥评论说什么抖音全网都很恶心？不至于吧？抖音里只要是正经人都挺恶心那个魔改的那女的的，并不是所有人都素质低下。而且网上还是有很多人是在认真唱歌的。。。。[藏狐][藏狐][无语],2021-09-16 10:26:23,3,评论
将来我的孩子如果将这种低劣审美视为主流，我就给他送进少管所，祖国日渐繁荣，娱乐活动比之过去丰富了不知几十倍，如果优越的生活条件培养出的孩子们只会跟着网红们学这些东西，而且还对优秀的传统文化弃如敝履，那绝对是最悲哀的事,2021-09-16 10:21:13,4,评论
吐了，好好的戏曲被搞了,2021-09-16 10:08:40,5,评论
化的妆都像鬼了，全网就是这么会恶心人,2021-09-16 10:03:12,3,评论
改编本来就不是一件容易的事儿，更何况改编的还是经典。。。[呆],2021-09-16 09:59:18,5,评论
改好歹要把艺术改成艺术吧，她这把厨房改成厕所了也叫创新？,2021-09-17 00:48:51,5,回复
非要玩什么反差梗，去你大爷的,2021-09-16 09:55:54,5,评论
这都有罪[笑哭],2021-09-16 09:54:16,5,评论
还没Otto唱得好[疑惑],2021-09-16 09:51:58,6,评论
抖音上DJ版的歌都可难听，还有人喜欢[辣眼睛],2021-09-16 09:45:15,3,评论
幸好不看抖音,2021-09-16 09:37:08,4,评论
这也是娱乐业很多人反感原因.烂鱼烂虾太多.😮‍💨,2021-09-16 09:33:10,6,评论
物竞天择，适者生存[doge],2021-09-16 09:19:19,6,评论
封殺网红，,2021-09-16 09:19:38,4,评论
网红连什么是黄梅戏的历史渊源都不知道，瞎搞,2021-09-16 09:06:04,4,评论
？我寻思着那大庆油田也没改过歌啊就改过那啥油版[疑惑],2021-09-16 09:02:33,5,评论
我河南的，小时候最常看见的就是俺们河南梨园春和安徽黄梅戏，这么多年坚持的挺好……但是看见这……,2021-09-16 08:56:58,5,评论
那种时不时插几句京剧腔的不也一样吗，咋没人说,2021-09-16 08:45:04,6,评论
随便曲儿节奏 改一改就成了新的,2021-09-16 08:32:12,4,评论
葬礼 音乐能DJ，还有什么不能做的,2021-09-16 08:31:42,4,评论
开头什么玩意，长得跟方正似的[藏狐],2021-09-16 08:00:13,6,评论
😄希望各种传统曲艺永远保持她们最传统的样子，永远不改变,2021-09-16 07:38:26,5,评论
像极了古时“妓院”出来的,2021-09-16 06:28:06,6,评论
开头那个能不能去了？我要看正常人类[吐][吐],2021-09-16 06:08:24,6,评论
妖，真的是非常得妖[喜欢]俺老孙确实下不得手,2021-09-16 05:54:12,5,评论
怎么文案都一样？你俩up谁超谁的文案呀！,2021-09-16 05:48:19,5,评论
链接发我啊,2021-09-16 12:14:51,6,回复
老版本的也太恶心了吧，那颤音是在哭丧吗[嫌弃],2021-09-16 05:32:43,6,评论
回复 @寒水一笑 :(。-ω-)这样并不好笑哦，如果这一代的人真的这么觉得，并不是什么好事,2021-09-17 14:17:48,5,回复
回复 @BUG改完了吗 :瑰宝个屁，都没人听了h h h,2021-09-17 07:59:39,6,回复
(。-ω-)你可以不欣赏，但是至少要尊重，这是中华瑰宝，不是粗糙胡乱拼凑的谱子。,2021-09-17 03:36:15,5,回复
我不介意改编，但你得有真材实料才行呀？,2021-09-16 04:57:27,6,评论
怎么火起来的？rz这么多吗？,2021-09-16 04:16:54,3,评论
这种垃圾网红自己没本事搞创作，毁经典那是一绝！呸！辣鸡！,2021-09-16 03:08:04,5,评论
黄梅戏慕容晓晓都比较好,2021-09-16 02:55:45,4,评论
这两百万点赞哪是听歌啊，是看美女呢,2021-09-16 02:30:11,6,评论
回去听爷的老歌去咯[呲牙],2021-09-16 02:08:17,5,评论
制定规则和打破规则的矛盾吧！当你说什么都可以是对的那个时候你就是对的，反之你就是错的[吃瓜],2021-09-16 01:54:41,5,评论
本安徽人觉得晦气,2021-09-16 01:15:57,5,评论
不用抖音的我，我都不知道这些,2021-09-16 01:14:50,5,评论
应该直接收版权费，流量，不存在的,2021-09-16 01:09:32,5,评论
最后改编我知道  叫樱花树下的狗叫,2021-09-16 01:01:56,5,评论
这件事抖音才是始作俑者，不推荐哪来的流量,2021-09-16 00:58:32,5,评论
一出来的丑东西吓到我了，直接举报,2021-09-16 00:57:49,5,评论
现在那些歌不是蹦蹦蹦蹦就是噔噔噔噔噔，很烦啊[无语],2021-09-16 00:56:45,4,评论
他不是挨封了吗？还整天放,2021-09-16 00:43:19,5,评论
回复 @宇思韩 :对这种无感，没必要特地去搜索来看[吃瓜],2021-09-16 21:46:28,5,回复
回复 @怒马凌关 :你在B站搜索一下徐晴根和田一名就知道了 这俩不是一路货色 田一名在抖音粉丝量还不小呢,2021-09-16 16:10:21,5,回复
回复 @宇思韩 :不懂，这种妖魔我从来不追，在破站首页好像见过，以为挨封的是他,2021-09-16 13:16:17,5,回复
可网红为啥可以凭借这些得到高度关注呢？是哪里出了问题呢,2021-09-16 00:21:25,4,评论
群众审美底下呗……现在很多广告都是尬的不行的短视频[tv_冷漠]这就是最普遍的大众审美，还有很多女网红纯卖肉，肉卖的好唱的什么样不重要，好看就行了呗,2021-09-16 02:32:35,6,回复
天工讯音还是天空讯音了吗？这家伙改的有点难受。[捂脸],2021-09-16 00:20:10,3,评论
华语乐坛没救了，全是些垃圾,2021-09-16 00:12:47,5,评论
对于那些魔改的人来说丧乐都能卖弄风骚,2021-09-16 00:13:35,4,评论
突然想到了赵丽蓉老师的《如此包装》，满满的讽刺[无语],2021-09-16 00:09:16,6,评论
戏曲已经没有市场了，让那些正经唱戏的、甚至唱戏的老艺术家去开个抖音号，我觉得也没什么流量。有几个人能叫上来唱戏的名角的名字,2021-09-16 00:08:38,5,评论
好听,2021-09-15 23:46:41,5,评论
我看过一模一样的文案………,2021-09-15 23:43:34,5,评论
回复 @双紫大天尊李清歌 :好像是,2021-09-17 22:25:57,5,回复
下饭音乐？,2021-09-15 23:50:24,6,回复
国家什么时候才整治这些随意诋毁文化、乱改乱唱戏曲歌曲、低俗土味博眼球审丑负能量等等负面影响的网红，以快抖为主的短视频软件平台和各种直播软件平台也须大力整治、严惩不贷！！,2021-09-15 23:26:02,4,评论
为什么开头我想打他？[tv_发怒][思考],2021-09-15 23:25:59,5,评论
安庆人想给她一巴掌[捂眼],2021-09-15 23:17:27,6,评论
黄梅戏，花街版？,2021-09-15 23:10:10,5,评论
大半夜的开头差点把我送走,2021-09-15 23:09:46,5,评论
喊麦的不知道毁了多少歌,2021-09-15 22:46:40,6,评论
为救李郎离离离家园～诶诶诶[笑哭][笑哭][笑哭],2021-09-15 22:37:35,5,评论
万恶的DJ改风格,2021-09-15 22:23:19,4,评论
开头这个不封么,2021-09-15 22:22:48,4,评论
没节操,2021-09-15 22:19:38,6,评论
李袁杰也不是什么好人,2021-09-15 22:03:19,5,评论
看不下去了，我先撤了，太恶心了。,2021-09-15 21:59:47,5,评论
哎呀，真的被这个开头被恶心到了，你是怎么想的呀？UP主。,2021-09-15 21:58:19,5,评论
这个不好评论，创新是个过程，有好有坏,2021-09-15 20:58:39,5,评论
