评论内容,评论时间,评论人等级,评论类型
河短短河短短河短短[大哭]今天你就是河短短！我要看嫦娥姐姐我要看嫦娥姐姐我要看嫦娥姐姐[大哭]你让嫦娥姐姐多唱两句求求你啦,2021-09-20 12:27:02,5,评论
看奇妙游投币，这是规矩[doge][OK][OK][OK][嗑瓜子][嗑瓜子][嗑瓜子],2021-09-20 07:24:21,5,评论
运镜巧、妙、绝，导演太厉害了[支持]这是前期拍摄实验了多少次，后期出来的效果才会这么流畅，太棒了！,2021-09-20 05:50:37,2,评论
运镜太有感觉了,2021-09-19 22:38:52,5,评论
这个节目的质感好好，展现出戏剧独特的美了！从后台开始拍的角度很新奇，原来一场演出的背后有这么多人的付出。唯一不足就是太短了（bushi）希望演员可以多唱两句[给心心],2021-09-19 22:01:56,6,评论
河大卫！我这次真的get到好听好看！京剧我以前偶尔也有听有看，知道好但不会有特别想看的冲动；但这个节目看得我想再多去了解，会感慨“啊真好看这妆这扮相，京剧太好听我怎么以前没觉出来我现在就要去多听听！”还有嗷！我觉得中秋奇妙游比前几次奇妙游都好看，是每一个节目都好的那种优秀！很棒！夸你！,2021-09-19 21:48:38,5,评论
啊是象啊不是河大卫……反正都是一家，你们一起发我就没反应过来hhh,2021-09-19 21:49:46,5,回复
河南卫视绝绝子,2021-09-19 21:11:23,5,评论
传承不会因时间而改变，希望这些非物质文化遗产都有人传承下去,2021-09-19 20:08:06,4,评论
突然想起一段顺口溜，三天不吃馍要听刘忠河，三天不喝汤要看李天方，听了马金凤一辈子不害病。哈哈哈哈哈,2021-09-20 14:55:48,5,评论
多少是有点文化牛逼症了[惊喜][惊喜],2021-09-20 12:24:11,5,评论
意犹未尽感觉还没完的感觉,2021-09-19 23:33:46,6,评论
最爱这个，看得我头皮发麻、浑身颤抖,2021-09-19 22:49:27,6,评论
这个好看！为传统戏剧加一把力。这服饰很华美，扮相也好看,2021-09-19 22:49:12,4,评论
这个绝对是我心中这场晚会的第一,2021-09-19 22:42:30,5,评论
这才是年轻人想看的戏剧啊！看春晚一到这个环节我直接换台,2021-09-19 22:42:23,4,评论
你动作太快了吧，电视上才播完你就发了,2021-09-19 20:05:10,4,评论
直播七点半就开始了好像，你看直播进度比节目快,2021-09-19 20:07:40,5,回复
在哪里可以看完整版呐[捂眼][捂眼][捂眼],2021-09-19 19:56:52,4,评论
完整版优酷，现在在直播，这几天河南广电所有频道都会重播，河南卫视会连放两遍,2021-09-19 20:08:50,5,回复
回复 @季夏幺唔 :好嘞[脱单doge],2021-09-19 20:06:15,4,回复
回复 @拓跋飞雪 :这就去看[爱心],2021-09-19 20:06:27,4,回复
为什么这个节目的播放量一直是固定的，从来没变化过,2021-10-31 15:34:02,5,评论
我都看了好多遍了，每一次来看都是十几万的播放量没变过,2021-11-04 17:25:42,5,回复
我给河南卫视的节目点赞都被取消了,2021-12-24 18:00:29,6,回复
后台这段运镜和质感堪比电影，而且里面的传承人眼神、仪态、精气神都非常板正，又想到隔壁古丑，真的气人！,2021-10-03 15:45:27,5,评论
是啊，用心可见一斑，只可惜节目没火起来[喜极而泣][喜极而泣],2021-10-05 19:38:05,5,回复
之前这个节目上了热门 然后突然没了以前看别的几个相关视频下一个链接就是戏韵现在靠相关视频已经找不到了应该是和B站自己搞的那几个晚会类型撞车了所以就,2021-09-26 00:56:56,6,评论
个人最喜欢的，怎么没上热搜啊，年轻人不喜欢吗？,2021-09-24 22:09:31,5,评论
阿b热度肯定压了的，去看看投硬币和播放量比就知道了，这数据上不去就有问题[阴险],2021-09-24 23:39:46,6,回复
这个播放量本身就不正常，热搜进进出出好几次，还能这样……,2021-09-25 01:31:40,6,回复
年轻人很喜欢！东都行者、戏韵、中秋帖我感觉都超级棒！！！最起码200W播放量的水平，但是现实的播放量确实有点低[喜极而泣][喜极而泣][喜极而泣],2021-09-25 18:49:28,5,回复
河南卫视的独具匠心终于一次次出圈了，立意，运镜，格局，细节我都夸累了，不是年轻人不爱传统，而是你得有人讲给我们懂啊…河大卫每次的选题角度都这么奇特又夺目！,2021-09-22 02:48:58,3,评论
我会告诉你们我是一边百度一边看晚会的么？现在没点历史文化连晚会都看不明白了[笑哭],2021-09-21 23:33:13,5,评论
去看@飞鸟引擎 这个up主的解读~,2021-09-22 15:39:41,4,回复
从小就跟着去看戏，第一次知道原来后台是这样的，知道他们是这样装扮的[热词系列_三连],2021-09-21 12:50:31,6,评论
怎么没了？怎么没了？怎么没了？正上头呢，怎么忽然就停了，讲不讲道理？,2021-09-21 10:57:53,6,评论
讲幕后嘛，抛砖引玉，不过瘾的就去找京剧或其他剧种听吧，b站上戏曲视频很多的,2021-09-22 14:44:23,6,回复
现在的戏曲，台下“规矩”太多，台上太不“规矩”了,2021-09-20 13:21:22,5,评论
等你流了五船三车的汗，你才知道什么是角儿！好像是霸王别姬里这么说的吧！,2021-09-20 05:48:04,5,评论
等我老了，我要在夏天的傍晚时分，在老家的门口大杨树下，摆张小桌子，泡着柳叶儿茶，弄个收音机，躺在摇椅上，巴适得很[嗑瓜子],2021-09-20 00:59:03,5,评论
这怕不是是托了梨园春才能请这么多大佬,2021-09-19 23:47:15,5,评论
科普一下：豫剧起源地是河南省开封市,2021-09-19 22:19:18,4,评论
开封牛掰克拉斯[打call],2021-09-19 22:21:12,5,回复
《戏韵》《若思念便思念》这两个节目是这次中秋节观感最好的，干净漂亮！,2021-09-19 21:46:19,6,评论
霸王别姬  小赖子：这得挨多少打，才能成角儿啊,2021-09-19 21:15:20,5,评论
要是能多唱几句就好了，来个半小时都不过分，爱听！[给心心],2021-09-19 21:13:38,6,评论
我就知道你在投稿[热词系列_花好月圆],2021-09-19 19:55:44,5,评论
感动😭！！,2021-09-19 19:55:37,4,评论
我一个从来不看戏曲的，看了戏韵以后，我真真太喜欢戏韵了，好像是DNA突然觉醒了，太喜欢了，感受到了意境之美，就是那种你根据古文想象到突然出现在眼前那种,2021-10-29 08:41:38,5,评论
这个后劲真大，天天看几遍,2021-09-24 14:31:39,5,评论
让这个宝藏节目也上热门吧,2021-09-22 18:48:08,6,评论
最喜欢这个节目,2021-09-22 17:25:06,6,评论
让你整个小节目，你整个电影大片出来收割我的膝盖[doge],2021-09-21 09:04:04,5,评论
真的很棒！！！超级超级超级棒 ！就是有个 （可是可是他们刺绣真的好美）这句台词 我看了三四遍也没想通说过去未来的时候 这句台词有啥用 后面跟个刺绣好美是为啥[笑哭][笑哭][笑哭] 这个台词真的好生硬[笑哭][笑哭][笑哭][笑哭] 总之满分一百分！这次99.9999999分 我超爱[给心心],2021-09-20 23:35:30,4,评论
你在这看节目纯享版肯定看不明白，优酷还有大象新闻客户端有完整版中间是有剧情串联的[羞羞],2021-09-21 00:15:29,4,回复
回复 @懒懒真不懒 :说多了感觉也超时长了，而且容易被人诟病说教了，这样点出来有兴趣自己查也好,2021-09-21 02:18:56,4,回复
回复 @紫夜未殇 :我知道有剧情！没有说剧情不好意思！！！只是单单那一句台词 我感觉很怪[给心心]有点点连不上的感觉[委屈],2021-09-21 01:21:24,4,回复
本土包子表示，太好看惹，没见过这么好的东西，下次还有看的吗？,2021-09-20 18:12:33,5,评论
啊这个还挺有意思的  走场很多但也真的是平时不会留意的后台细节  感觉可以出个系列多做做这种,2021-09-20 05:52:33,6,评论
好看的，嫦娥姐姐好美，就是我有点晕。,2021-09-19 23:38:34,6,评论
我觉得这次画面的色调完全让我觉得是视觉上的享受，而且这种色调在拍戏曲时让我觉得戏曲也变得有魅力了,2021-09-19 22:24:36,5,评论
这个节目真的好喜欢好喜欢好喜欢好喜欢！我一个平时没有get到京剧的人，真的好喜欢，我哭了,2021-09-19 21:20:56,5,评论
戏曲有自己的特征，正是这些特色使之与其他歌曲之类的表达形式相区别。在传承过程中如果去掉这些特征（比如最近的《女驸马》的乱改），那么它就不是戏曲，更谈不上这种改编是传承，你只是偷了人家的简单的曲和词。,2021-09-19 20:43:16,5,评论
厉害，这不比某些自吹文化输出的游戏强多了？,2021-09-19 20:06:59,3,评论
还有某些游戏，自吹文化输出却故意弄成刻板印象，还割让文化，至于是谁？大家心里都有数。,2021-09-19 20:26:35,3,回复
回复 @bili_1095658901 :我试试我是不是被一个人给拉黑了，不好意思了,2021-09-20 00:44:51,5,回复
晚晚，提一个小小的建议，我是在电视上看的，当时二郎神演员那个转圈的运镜实在是有点晕[尴尬]……,2021-09-19 22:20:51,5,评论
你是眼球同视功能调节差,2021-09-21 13:48:37,4,回复
你这是晕3D,2021-09-21 01:36:46,6,回复
是吗？[笑哭][笑哭][笑哭],2021-10-04 10:57:36,5,回复
嫦娥好漂亮，唱的好好听，不够啊！太短了,2021-09-23 12:43:15,4,评论
我不爱听戏，但是奇妙游系列的戏曲节目每次都能刷好几遍,2021-09-22 12:12:15,5,评论
为什么每次进来我都要重新点一遍评论的赞[呆]为什么一直取消我的赞！[嫌弃],2021-09-22 03:22:27,5,评论
这些戏曲演员的眼睛真的又美又亮，顾盼生辉,2021-09-20 22:57:29,5,评论
突然想起来，晚晚，剪纸怎么没了呀？[大哭]感觉这次剪了好多[大哭]宇航员的设计也好可惜呜呜呜,2021-09-20 03:33:40,5,评论
素材都有，期待后续放出(不至于招人话柄),2021-09-21 23:26:08,5,回复
太厉害了，爱死大河卫了，视觉盛宴还能了解知识,2021-09-19 23:42:33,5,评论
还没听够就没了，不愧是你河短短[doge],2021-09-19 23:16:46,4,评论
这个冲热门好吗,2021-09-19 23:14:46,4,评论
第一次知道鞋底是纸做的,2021-09-19 23:00:27,5,评论
是纸，真正的千层底，导演亲口说的，官方认证,2021-09-20 01:58:32,4,回复
纸靴,2021-09-20 23:59:38,5,回复
是布吧？,2021-09-19 23:54:42,4,回复
正如戏着，突然没了,2021-09-19 22:29:19,5,评论
这就是河南的文化NB症嘛！请继续保持！做为一个河南人！我很骄傲[热词系列_花好月圆][热词系列_中秋快乐],2021-09-19 21:36:20,4,评论
大卫，你过来挨打!就给我听这两句哪够，我要听俩小时，不，两天!安排下!要快!,2021-09-19 21:22:08,4,评论
这就结束啦，刚刚才开始呀。不过瘾。,2021-09-19 21:17:51,5,评论
从小就看着我奶纳鞋底，晚晚也用到这个元素了,2021-09-19 20:56:49,3,评论
这个节目太棒了，色彩灯光镜头转场都好精妙啊赞赞赞,2021-09-19 20:55:59,4,评论
心目中的今晚最佳节目[热词系列_吹爆],2021-09-19 20:52:05,5,评论
驾彩銮，越高山，云似琉璃,2021-09-19 20:29:46,5,评论
不懂就问，为啥用纸做靴底[思考],2021-09-19 20:03:11,3,评论
是布，纳鞋底一般都说千层底，指的就是层数很多,2021-09-19 20:43:33,5,回复
戏曲的厚底靴就是用纸做的,2021-09-19 23:52:59,5,回复
戏曲的厚底靴是用纸做的,2021-09-19 23:04:36,5,回复
我愿称此节目为最强！,2021-10-01 18:36:40,3,评论
只是太可惜了，并没有火起来，宣传出去[喜极而泣][喜极而泣],2021-10-05 19:37:44,5,回复
这是这次最让我感触的节目。因为想起了小时候，想起了从前。小时候经常看到很多戏台子。周围的老人们都是人手一个收音机放着戏曲。每周必定是定点的收看梨园春。,2021-10-01 13:04:05,4,评论
好棒，感觉是在看电影,2021-09-27 11:09:14,5,评论
救命救命这么好的节目就这点播放？？,2021-09-26 18:14:15,6,评论
这么好的节目，没人看,2021-09-25 20:18:31,5,评论
我还没看够啊，你怎么这么短啊[委屈],2021-09-24 23:34:27,5,评论
二郎神一个亮相，这票钱就值了[大笑],2021-09-24 22:17:18,6,评论
这个是跟电影《1917》一样的特效处理的伪一镜到底。很棒！！！,2021-09-23 17:53:17,5,评论
八戒竟是我自己！做猪也挺值！[喜欢],2021-09-22 00:22:39,5,评论
特别适合带着孩子一块看！一边看，一边学习[笑哭],2021-09-21 23:50:42,5,评论
这个是我最喜欢的节目了，嫦娥姐姐真的太太太漂亮了，那水汪汪的眼睛，我心都化了[给心心][给心心][给心心],2021-09-21 20:10:30,5,评论
运镜真的很强！有个小建议  太长有点晕[笑哭]一直绕圈圈  [笑哭],2021-09-21 17:28:50,5,评论
这个当时看直播太震撼了，感觉就被带入后台的戏曲文化氛围里，见证了那么多传承手艺。这是最喜欢的节目之一，[打call],2021-09-21 00:48:17,5,评论
驾彩鸾，越高山，云似琉璃枫林圣果压枝低蝶飞凤舞莺鸣啼月影随行上阶梯琼浆玉饮贺佳期中秋节一定要快乐吖！[脱单doge][脱单doge],2021-09-21 00:21:42,4,评论
真美,2021-09-21 12:10:45,5,回复
你说春晚哪年没有戏曲？可是为什么年轻人不看？那是年轻人不爱看吗？你要是像中秋奇妙夜这样的，我们能不看吗？,2021-09-20 23:59:09,5,评论
回复 @一坨大丙 :[热词系列_秀]我就是调侃下，你还真给删了[热词系列_好家伙],2021-09-21 02:16:38,4,回复
回复 @紫夜未殇 :删了删了,2021-09-21 01:07:30,5,回复
回复 @一坨大丙 :就你懂是吧，小心点号一会没了,2021-09-21 00:13:01,4,回复
最喜欢这个节目，很有感觉！小时候爸爸喜欢听戏，我听着听着也喜欢上了，每次村里有唱大戏的，都会跟着爸爸去听，好怀念那时候,2021-09-20 20:46:46,4,评论
那个嫦娥的扮相真的 微微动唇就感觉好美,2021-09-20 18:41:28,6,评论
《又是河南》[滑稽],2021-09-20 17:59:24,4,评论
真的好看，可是我看到最后有点晕......,2021-09-20 14:25:54,4,评论
泪满盈眶,2021-09-20 13:35:11,5,评论
这个安排两个小时我都可以！！！,2021-09-20 12:30:54,5,评论
完美的阐释了传承（各派继承人）与创新（视觉表现）[支持],2021-09-20 12:20:43,5,评论
看到这个节目没币可投了[大哭]可这个节目是我最喜欢的[大哭],2021-09-20 11:11:27,4,评论
节目里提到的游龙戏凤，又名《梅龙镇》，是梅派、马派的传统曲目，还曾拍成电影。很好听，给大家疯狂安利！顺便安利小言唱的，嘿嘿[蛆音娘_滑稽]小言风流倜傥，帅炸了[么么哒][么么哒][么么哒]【电声京剧《梅龙镇》选段 -- 言兴朋、刘长瑜（1988）-哔哩哔哩】https://b23.tv/Qdgka0【【京剧】游龙戏凤-童芷苓 言兴朋-哔哩哔哩】https://b23.tv/JZmD7J【电影《梅兰芳》游龙戏凤cut-哔哩哔哩】https://b23.tv/JABZkT,2021-09-20 07:15:21,6,评论
这个节目真的太有戏剧感，太对味了！最爱这个节目,2021-09-20 02:18:58,6,评论
梨园春：舞蹈不带我自己玩歌曲不带我自己玩视频不带我自己玩现在连戏曲也不带我了？,2021-09-20 01:41:03,5,评论
不，如果不是梨园春，估计请不来这么多大佬,2021-09-22 00:33:37,4,回复
你们去创造更多的“明星”吧，我们继续来传递中国文化[打call][打call],2021-09-20 00:55:42,5,评论
河南卫视我的骄傲[打call][打call],2021-09-20 00:56:17,5,回复
感觉整个视频的色调和光影真的就像是梦境一样，像台词里说的“这到底是过去？还是未来。。”,2021-09-20 00:18:21,5,评论
真的好喜欢这个节目！戏迷一枚，感谢晚晚安排了好听的戏曲，同时满足了我对戏班后台的好奇心，沉浸式观看后台准备。,2021-09-19 23:44:27,5,评论
这个就是我童年的回忆啊！！！[打call][打call]我小时候好奇去过后台！！就是这样子的！后台一位叔叔告诉我，箱子里面是戏服和道具都很贵重，所以不能碰也不能坐在箱子上会坐坏，还说坐坏了我妈把我卖了也赔不起[笑哭][笑哭]第二天我大早上去戏台院子玩，那几位正在练功的叔叔阿姨，看见我还逗我说，让我跟着他们去学唱戏！然后我就看见一位正在练功的小哥哥被打了[灵魂出窍],2021-09-20 08:29:13,5,回复
回复 @似水岚冰 :我就很希望去学唱戏，但我唱歌都跑调😂,2021-09-20 20:17:16,5,回复
我最喜欢这个！,2021-09-19 23:39:41,5,评论
啊啊啊啊啊没看过瘾啊 想听他们唱呀[笑哭],2021-09-19 23:39:52,6,评论
哇，嫦娥的眼神，我死了！[doge],2021-09-19 23:27:05,6,评论
这转场绝了,2021-09-19 23:23:04,6,评论
太短了，不过瘾啊，我想听戏,2021-09-19 23:23:17,4,评论
很喜欢这种一镜到底的拍摄手法，非常棒👍🏻,2021-09-19 23:16:49,5,评论
好不夸张得说，这个节目看哭了，被传统文化的美感动了,2021-09-19 23:13:21,5,评论
河南卫视这次中秋奇妙游又双叒鲨疯了[doge]这个一镜到底和转场[打call][打call]，我要去看完整的节目！！！,2021-09-19 23:12:17,3,评论
这个节目有点让我想了解戏曲[脱单doge],2021-09-19 22:46:31,5,评论
最佳最佳[打call][打call][打call],2021-09-19 22:45:57,4,评论
太绝了，啥时候能拍个弘扬戏曲文化题材的电影啊，我好想看,2021-09-19 22:40:50,5,评论
不够不够！能不能再长点[大笑],2021-09-19 22:31:18,6,评论
猪八戒竟是我自己[脱单doge],2021-09-19 22:23:04,3,评论
这个节目太好看了。有内涵有深度有热爱有传承,2021-09-19 22:07:37,5,评论
这个节目最好，其次是鹤！武僧那块画面渲染比较好，色调我喜欢,2021-09-19 21:59:16,5,评论
个人最喜欢，好像是在看电影,2021-09-19 21:49:47,5,评论
这个节目惊艳到流泪的感觉，美到爆炸。,2021-09-19 21:21:04,3,评论
储兰兰   有人听过寒江雪没   一首好听的老歌，情歌小王子郑源和储兰兰,2021-09-19 21:10:30,5,评论
回复 @白水白糖白芝麻 :这虽然算不上鼻祖  但也算是戏腔歌曲老前辈了，而且也很有味道不生硬（更何况戏腔是专业人士唱的）,2021-09-19 21:44:21,5,回复
没有，我这就去听[热词系列_知识增加],2021-09-19 21:40:55,5,回复
这个节目的运镜，不是一般的好,2021-09-19 20:58:55,5,评论
哦吼~京剧也跑来了[奸笑][奸笑][奸笑][奸笑],2021-09-19 20:38:46,5,评论
每一帧都是传统文化,2021-09-19 20:38:50,4,评论
来啦来啦，最喜欢的节目！！[打call][打call],2021-09-19 20:03:29,3,评论
帅,2021-12-30 10:28:27,5,评论
真正的戏曲在这里一直不火，以洋代华的洛丽塔“戏”倒是天天热搜，到底谁才是文化输出呢？,2021-12-01 16:10:11,5,评论
希望之后会有介绍豫剧的节目，我从小就跟着长辈一起看呢[爱心],2021-11-05 01:50:23,4,评论
梨园春不是一直介绍戏曲吗,2021-12-08 17:17:53,5,回复
有没有人知道最后嫦娥唱的是什么选段呀 [抱拳],2021-10-17 00:34:18,4,评论
群仙贺中秋吧,2021-11-17 20:06:52,4,回复
最後扮玉兔那個真的是絕了👍,2021-10-07 22:17:37,3,评论
嫦娥广寒宫高处不胜寒，怎么这么喜庆了[笑哭],2021-09-22 10:04:03,4,评论
颠覆传统印象，也许嫦娥月宫一个人玩得很嗨呢。就像现在很多小姐姐不愿意结婚，自己过不要太爽。,2021-09-22 15:00:32,3,回复
看了这么多，我最喜欢这个节目！然后是王献之的墨魂那个，质量普遍好高啊我好开心，好多年没看到这样好的作品了[热词系列_中秋快乐],2021-09-22 09:31:59,5,评论
回复 @pecialll :看了看了，哈哈哈很喜欢，（圣僧什么的，再多来一点（￣▽￣））,2021-09-26 19:38:37,5,回复
这边还推荐东都行者，意蕴无穷。,2021-09-25 18:53:00,5,回复
上热门！最喜欢这个！[藏狐],2021-09-22 02:16:55,5,评论
[热词系列_吹爆][热词系列_吹爆][热词系列_吹爆],2021-09-21 20:26:36,4,评论
河南不愧是文化大省,2021-09-21 16:58:41,4,评论
厉害了,2021-09-21 16:28:35,4,评论
感觉这播放量怎么越放越少啊，昨天看的时候18万，今天14万？？,2021-09-21 13:48:25,3,评论
我看到他们说“后台的衣箱不能坐，这是规矩”的时候就哭了，我没有多主动去搜索过戏曲知识，知道词的也就只有开封有个包青天、刘大哥讲话理太偏之类，但是我怎么能不爱它呢，我真的好爱豫团的头像啊[大哭],2021-09-21 13:38:22,5,评论
规矩这是对内的，严于律己，宽以待人，对各个戏曲演员要求严格，对观众还是很包容的,2021-09-22 14:43:18,6,回复
我以前对戏曲真的不感兴趣，这个节目颠覆了我对戏曲的固有映像,2021-09-21 13:25:52,4,评论
这这…也太棒了，如果保持这种质感镜头和特效，我敢说这个世界上会多出很多很多戏迷[星星眼][星星眼][星星眼][星星眼],2021-09-21 10:40:03,4,评论
这种是迎合年轻人的创新,2021-09-22 14:45:25,6,回复
还是个抛砖引玉的作用，吸引大家自己去搜索看戏,2021-09-22 14:44:54,6,回复
还没反应过来已经没了[tv_大哭]再长一点嘛,2021-09-21 09:56:36,5,评论
感觉这个是最妙的,2021-09-21 09:06:14,5,评论
兔儿爷好可爱啊,2021-09-21 01:09:56,5,评论
质量太高了！结束时，我一声感叹：哇，这就结束了？天呐，河大卫，你每次都能让我文化自信到爆棚！河大卫继续加油。希望这个节目有续集。对每一个出现的传承人、每一项传承都进行深入的挖掘，不能仅仅是露一面这样。,2021-09-21 00:07:41,5,评论
好短呀，应该长一点,2021-09-20 23:34:32,5,评论
拍得好好,2021-09-20 23:14:31,5,评论
河南卫视，对于戏曲有些特别的执着，不论节目长短，几乎都要整一个戏曲节目！,2021-09-20 21:58:13,5,评论
毕竟中国最长寿的戏剧节目是我大河南的梨园春啊,2021-09-21 10:57:48,3,回复
毕竟梨园春[doge]94年办的,2021-09-21 00:40:20,4,回复
太短了！！,2021-09-20 21:36:37,5,评论
明年还会继续么。。。。。,2021-09-20 20:10:57,4,评论
太短了，没看够啊啊啊[大哭],2021-09-20 19:37:37,5,评论
结束的猝不及防，没看够[大哭],2021-09-20 19:25:00,6,评论
这个剧情挺有意思的，但是感觉有点太晃了，看的有点难受,2021-09-20 17:18:16,5,评论
这就是手持摄影，模拟人运动时的视角,2021-09-20 20:13:53,6,回复
运镜太晃了,2021-09-20 17:18:34,5,回复
6分钟看了个寂寞，能不能再长一点,2021-09-20 16:56:53,6,评论
这个太高级了,2021-09-20 16:29:24,6,评论
救命啊！！！！！！！！这个拍得真好！！！！！！！,2021-09-20 16:23:52,6,评论
戏腔一出来，鸡皮疙瘩都起来了！河南卫视YYDS,2021-09-20 15:18:00,5,评论
您真的不考虑拍个剧吗？短剧也行,2021-09-20 15:00:36,4,评论
二郎神帅爆了[点赞],2021-09-20 14:51:24,4,评论
二郎神真的好帅,2021-09-20 13:21:04,6,评论
突然结束，感觉最后要耍牙了,2021-09-20 13:20:56,6,评论
绝了,2021-09-20 12:47:11,5,评论
规矩不是陈旧也不是糟粕！有些规矩是时间和空间的沉淀，是传承！,2021-09-20 12:05:26,2,评论
视频里的跷功，指路晚晚之前发的节目https://b23.tv/BV1if4y137na 绝美！,2021-09-20 11:23:38,5,评论
二胡一拉，我就想哭，怎么回事？你们一样吗？,2021-09-20 11:24:18,5,评论
像是一部纪录片，尤其是“这是规矩”，太有带入感了！！！,2021-09-20 10:02:42,5,评论
这二郎神，我师哥能不能打过我不知道，我就知道这么多年过去了，嫦娥还是那么好看，嘿嘿,2021-09-20 10:00:29,5,评论
音舞诗画，流金岁月，如梦似幻！,2021-09-20 09:48:12,5,评论
我们的@梨园春官方 呢？戏曲节目竟然不叫我们的@梨园春官方 来，这可是最长寿的电视戏曲节目，戏迷遍布海内外，为国家的戏曲培养了太多太多人才,2021-09-20 09:44:49,6,评论
这个好，让我不爱看戏的人竟然看的津津有味,2021-09-20 09:29:08,5,评论
我喜欢这个长镜头！我觉得在后台穿梭的感觉好棒有点玩游戏自己操纵角色的感觉！,2021-09-20 09:29:04,5,评论
我哭了,2021-09-20 09:27:25,5,评论
啊啊啊,2021-09-20 09:26:14,4,评论
小姐姐唱的是什么啊,2021-09-20 08:59:35,3,评论
回复 @_百变小樱__ :河南春晚～元宵～清明～端午奇妙游～七一 恰是百年风华～七夕奇妙游～神马奇妙夜～中秋奇妙游 无限循环播放！建议你搜搜,2021-09-20 23:51:46,3,回复
回复 @_百变小樱__ :额，节目中有报名的，我也不知的说,2021-09-20 23:51:31,3,回复
回复 @水煮今世 :在哪可以听啊,2021-09-20 13:10:15,3,回复
我最最喜欢这个，好棒,2021-09-20 08:38:51,5,评论
太快了 镜头快有点不适  而且好短 看不够！,2021-09-20 08:38:30,5,评论
真的 现在年轻人越来越多喜欢传统文化,2021-09-20 07:21:31,6,评论
超爱这一段，特别有代入感，拍的很棒[打call]我可以品味无数遍[OK],2021-09-20 03:31:47,5,评论
超级爱这个节目！！！！！,2021-09-20 01:56:13,5,评论
太短了，可以长点啊，我不怕长[给心心][给心心][大笑],2021-09-20 01:30:10,6,评论
看得入戏，怎么突然没了[傲娇],2021-09-20 01:26:50,5,评论
小时候喜欢去看戏，当然不是真看戏，而是去玩，因为那几天家长会给很多钱，可以买吃的、玩的，觉的戏叽叽喳喳的，很难听，不懂为啥老人们都喜欢。年初的时候，村里唱大戏，唱的七奶奶，我坐在台前静静听了会儿，感觉很不错，华丽的戏服，生动的表演，扎实的唱功，突然觉得挺有意思的，不知道为啥之前没感觉到，可能是没认真听过吧！也或许是审美需要培养，老人家小时候娱乐活动少经常听戏吧！,2021-09-20 01:02:15,5,评论
一举手一投足一抬眼一低眉……真是韵味十足，值得反复观看回味,2021-09-20 00:49:14,5,评论
所有节目看完了，最喜欢戏韵的一镜到底，服装打光和剧情都很好，有戏剧性，第二是丹顶鹤的舞蹈，第三是吴彤和太极，其他几个节目太散了，看着看着就走神，东都行者和广寒宫还用了七夕奇妙游的片段，虽然节目看起来精彩，视觉效果达到了，但是相对于前面几期的奇妙游，差劲太多，还是希望节目组能更看重质而不是量。能明白节目组想要在很短的时间尽量多的展示文化，但是文化要素过多串不起来，又没有足够的时间和阵容去把故事讲清楚，还不如把主题定小一点，十个平庸的节目不如一个印象深刻的节目啊，河南卫视能够出圈也不是靠的那些落于俗套的东西，而是你们不同于其他卫视甚至央视对文化的高度专注和深入浅出的演绎。说真的，如果只是单纯的歌舞表演和祖国大好河山的风光展，我们去看纪录片和演唱会就好了，大家对祈和龙门石窟以及唐小妹念念不忘不是只看个热闹的，大家都能感觉你们在节目中的用心和对文化的独特理解，以及把历史文化和艺术结合起来。实话实说，祈和龙门石窟的节目我看了不下十遍，这次中秋的节目让我想看第二遍的只有戏韵，但是也比不上前面两个。,2021-09-20 00:41:01,5,评论
一辈子听豫剧，一辈子，听豫剧！,2021-09-20 00:25:08,4,评论
这个肯定有完整版吧，快点把完整版放出来 ！,2021-09-20 00:16:58,5,评论
完整版在优酷,2021-09-20 00:18:46,4,回复
咋回事儿，还没看够，没了,2021-09-19 23:45:36,5,评论
没看够啊[打call][打call],2021-09-19 23:45:23,4,评论
太喜欢这个节目了！,2021-09-19 23:30:55,5,评论
这个画外音还有那个少林师傅，声音都不行,2021-09-19 23:30:40,5,评论
真的感受到戏曲之美了[OK],2021-09-19 23:29:20,5,评论
运镜这么厉害的么？怎么拍出来的,2021-09-19 23:28:10,5,评论
感觉结束的有点仓促,2021-09-19 23:23:27,4,评论
河南卫视还就有那个文化牛逼症！自豪！,2021-09-19 23:22:48,5,评论
“传承不会因为时间而改变”[哭泣],2021-09-19 23:22:30,4,评论
[崩坏3_特效][崩坏3_唢呐][崩坏3_琵琶][崩坏3_二胡][崩坏3_笛子][崩坏3_镲],2021-09-19 23:17:02,6,评论
哭了，我的币保不住了[喜极而泣]太好看了！！！,2021-09-19 23:16:30,5,评论
有没有科普啊～不能乱动东西倒是很好理解，但是，为什么不能坐箱子呀？,2021-09-19 23:14:27,5,评论
除唱丑者外，演员忌坐大衣箱，坐大衣箱者罚。（戏曲艺人属“梨园弟子”，祖师爷乃是唐玄宗李隆基，他的“神像”放在大衣箱内，坐上去则意味着玷辱祖师爷）百度查的不知道是真是假,2021-09-20 02:29:10,5,回复
好像是因为只有丑角才能坐箱子，丑角一般都是传统剧团的团长,2021-09-19 23:17:49,6,回复
绝了！,2021-09-19 23:14:46,5,评论
好好看啊！！有没有课代表科普的啊！！,2021-09-19 23:10:06,4,评论
小时候哪起戏了会有人把小孩画个花脸报上台亮相，说是压灾，小时候就喜欢那些亮晶晶的头饰，觉得好好看，有一年村里起戏，我家管的饭，兴奋的跟见明星似的哈哈哈,2021-09-19 23:08:35,4,评论
