评论内容,评论时间,评论人等级,评论类型
这玩意不挣钱失传很正常，这玩意要是很挣钱你再试试？,2021-07-09 13:30:37,5,评论
这个不咋好吃 满嘴粉,2021-07-09 11:40:25,6,评论
我只是没钱,2021-07-09 10:16:14,2,评论
这个视频下面就有中式糕点视频，人家是手把手教做，这才是想要传承传统的态度。,2021-07-09 08:18:11,5,评论
……笑死，淘宝上搜中式糕点一搜一大堆，什么桃酥、桂花糕、绿豆糕这种大众化的就没断过，地方特产什么条头糕黄金糕鲜花饼卖得有声有色，你说丢失就丢失？,2021-07-09 08:16:54,5,评论
稻香村yyds,2021-07-09 01:13:55,4,评论
。。个人感觉有点干，不过我本人也不喜欢国外甜点 不过评论区没让我看明白，怎么大家不喜欢还有错了吗，怎么都在说不喜欢国内的喜欢国外甜点也是错...[微笑],2021-07-09 01:04:16,4,评论
！！这个我两年前还见得到有再买，这两年就没看到了，以前好喜欢吃,2021-07-09 00:35:05,5,评论
为啥旅游区都有的卖,2021-07-09 00:05:02,3,评论
或许是我无知哈，但我感觉所谓失传，不过是淘汰罢了。。。,2021-07-08 22:49:46,5,评论
这玩意儿是配茶吃的好像。一会儿可以吃两个时辰。贼好吃呢。[打call][给心心],2021-07-08 21:57:31,3,评论
像吃的东西，如果它消失了，绝对只有一个原因,2021-07-08 21:49:33,4,评论
小的时候就喜欢吃这个，现在还是喜欢，但感觉卖的人好少了，对了，我妈上次给我买了一袋，结果被她吃完了[大哭][大哭][大哭],2021-07-08 18:14:15,4,评论
以前我们家过年还做,2021-07-08 17:56:16,3,评论
……觉得你早博人眼球引战，你真不想失传就好好推广，好好拍个视频让大家学习学习，如果是独门秘方不外传，还老贵只在当地卖，那你不要起这早引战的题目了，我干嘛要去买呢？而且我觉得你这个有点像那种风景区买的粉类的糕点，是不是同一种东西？,2021-07-08 15:44:43,5,评论
这个很好吃啊,2021-07-08 13:45:07,4,评论
很好吃啊，但是我不知道在哪里买＼(◎o◎)／！,2021-07-08 09:36:03,2,评论
当年吃了一口，喝干了洞庭湖,2021-07-08 09:26:09,4,评论
我挺喜欢吃这个，但是太甜了，吃的牙疼，后悔没把牙齿给弄好。,2021-07-08 08:55:04,4,评论
也就我们闽南才保持着 传统糕点的做法,2021-07-07 23:49:06,4,评论
这个好吃，我家那边也有,2021-07-07 22:21:27,4,评论
正在申了思密达,2021-07-07 19:13:21,5,评论
我都爱吃,2021-07-07 18:46:50,6,评论
火锅其实就在 毁掉我们的传统美食,2021-07-07 18:39:51,5,评论
我现在是一位中式面点学徒 我会努力学习！,2021-07-07 16:10:10,4,评论
中式糕点失传 是因为他不是为了中式糕点的传承而去收徒弟，而只是为了教给自己家里的孩子，自己家的孩子不愿意学，或者不喜欢学这个，慢慢就失传了，很多都是宁愿失传 也不教外人。任何一些东西慢慢消失了，甚至于没有了，都是有原因的。,2021-07-07 15:12:28,4,评论
米饼,2021-07-07 10:26:03,5,评论
既然评论区厌气都这么大，那为什么中国还天天说什么中华文化创新性创造性？直接让中国文化绝迹了，不就得了吗？中国文化有什么好的？这几百年基本上已经没得差不多了，该失传的也都失传了，不该失传的也都失传的差不多了，你们还谈什么中国文化？全盘西化得了,2021-07-07 01:50:57,5,评论
中国这么长历史失传的东西多了。但是对于食物来说。除了不好吃，应该没有其他原因吧,2021-07-18 02:50:52,5,回复
味道不好大家不喜欢当然就失传了呗。,2021-07-18 02:49:36,5,回复
和绿豆糕差不多的那种吗？,2021-07-07 00:17:45,6,评论
笑死，这个我都会做，小时候跟大人经常做，我现在才25岁，你跟我说我要消失了？,2021-07-06 23:37:20,5,评论
有价值的东西自然会留下,2021-07-06 23:29:56,5,评论
不要觉得它贵。时代发展起来，机器做的食物已经不值钱了，手工艺品才值钱。就像你买的工艺品，机器做的没有多少钱，反而是手工的才钱多。而且除非是家族为单位的，祖上就是做糕点的人家才能吃到真正的中国传统糕点。但是，能真正吃到的人又有多少呢,2021-07-06 22:46:05,2,评论
中国传统糕点是糖分不高的，因为在古代白糖都是非常珍贵的，民间普通家庭是无法接受白糖的价格，所以传统糕点都是把原料弄成粉在弄成模型。或者是利用花瓣蒸糕，而现在白糖不够还要用糖精。只要你换个时间想一想，上个世纪20年代，有谁能吃的起白糖？？？,2021-07-06 22:39:58,2,评论
感觉像茶点一样,2021-07-06 21:46:44,5,评论
[doge]韩式印糕！ok！申遗申遗。,2021-07-06 21:14:49,6,评论
怎么说呢，我想吃的时候买不到，买到了了又突然不想吃了[笑哭]就很气,2021-07-06 21:08:42,5,评论
小时候一直想吃，但就是找不着。,2021-07-06 20:59:26,4,评论
传统点心以前吃都是配茶一起吃的，一口点心一口茶搭配起来吃[支持],2021-07-06 20:26:23,5,评论
不是不买了，是价钱高得已经买不起了感觉,2021-07-06 20:12:45,3,评论
泸溪河[藏狐],2021-07-06 14:17:09,5,评论
不好吃[滑稽]绝大部分糕点都是三高好伴侣,2021-07-06 10:44:48,5,评论
我小时候吃过，但是长大了就不喜欢吃了，我这种纯咸口党对于甜食真的一点都受不了，不分什么国内国外，就单纯觉得不好吃不喜欢,2021-07-06 09:43:27,5,评论
就离谱,2021-07-06 09:33:55,4,评论
这是啥,2021-07-06 02:04:35,4,评论
我真的超喜欢吃糕点，等减肥成功我要吃5斤,2021-07-06 00:42:56,6,评论
也许可以改进一下，少点糖，粉再细一点。,2021-07-06 00:09:16,5,评论
有的想吃买不到了，唉，自己有好东西，非要吃别人的，崇洋媚外深入骨髓，贱。,2021-07-06 00:07:19,5,评论
卧槽，听到这歌，心突然刺痛了一下,2021-07-05 23:54:01,5,评论
我吃过！超级好吃！现在都吃不到了！,2021-07-05 23:53:47,4,评论
这种糕点有很多地方卖啊，我儿子很喜欢吃的,2021-07-05 22:43:16,3,评论
我只是觉得太干。。。,2021-07-05 20:05:17,6,评论
最爱吃绿豆糕！,2021-07-05 18:49:39,4,评论
这是芝麻糕吧，以前不太喜欢，现在想吃已经不是以前那个味了,2021-07-05 16:10:23,5,评论
我平时也喜欢吃这种糕点鸭,2021-07-05 15:19:54,5,评论
就一句话，想吃,2021-07-05 12:55:59,5,评论
标题党+非主流bgm你能不能赶紧入土阿,2021-07-05 06:31:41,6,评论
我从小就喜欢旁边一个城中村里面的糕点店卖的东西，况且论吃的这方面，中国的食品真的世界无敌,2021-07-05 02:07:53,6,评论
小的时候吃的一种糕，不知道叫啥，不是特别的甜，但是我喜欢，好久没见了,2021-07-05 01:21:59,5,评论
不扯乱七八糟的，我最直观的感受就是不好吃！,2021-07-05 00:22:17,5,评论
桂花糕我们这的特产，我偶尔会吃,2021-07-04 22:05:09,6,评论
我一直都喜欢传统糕点，但是现在好多都不怎么好吃了！,2021-07-04 21:54:04,4,评论
我们也想啊，可是我们又不会做[吃瓜],2021-07-04 19:03:49,6,评论
我其他糕点都还挺爱吃的，就是不知道为啥不太喜欢吃这种松糕。每次看着好好看，特别心动。,2021-07-04 18:59:56,5,评论
糕干 。。。,2021-07-04 18:54:38,5,评论
虽然但是，真的很干，我吃我能喝一壶茶,2021-07-04 17:24:53,3,评论
热带风味冰红茶[doge],2021-07-04 17:58:39,5,回复
基本上，不吃国内这些传统糕点的人，也不会 吃外国的糕点，不要带节奏了，不好吃就是不好吃,2021-07-04 16:03:28,5,评论
你们不觉得这很酷嘛，很厉害,2021-07-04 15:14:10,5,评论
突然发现这个我家年年都做，米粉加糖浆增加粘性，然后放红糖花生芝麻碎，压出来放笹里蒸熟,2021-07-04 11:24:29,5,评论
四年级去旅游的时候我们做过,2021-07-04 11:20:39,2,评论
小时候特别喜欢的糕点，我现在想买也买不到,2021-07-04 09:56:58,4,评论
不会吃啊，现在都喜欢大口大口吃，有几个一点点搭着茶吃的,2021-07-04 08:18:06,5,评论
主要是太干了，吃一两块就干的不行,2021-07-04 08:10:40,6,评论
我很爱吃，但是现在我这买不到[笑],2021-07-04 05:44:18,3,评论
这个我们老家还有诶 [OK]每年奶奶都会做很多 很好吃[打call],2021-07-03 23:40:07,5,评论
好吃！超好吃的！！！,2021-07-03 22:52:48,5,评论
糕点是一小口再喝点茶，那说干巴巴的你一口半个还不喝水能怪谁，人家两三个糕和一壶茶是能吃一下午的,2021-07-03 22:14:59,5,评论
你那个工具我老家就有,2021-07-03 21:14:02,4,评论
不知道怎么说，本身不爱甜点的人吃过的糕点再好吃也不会以后经常想吃很多[喜极而泣],2021-07-03 21:01:45,5,评论
这类糕点一般是吃一小口品一点茶，慢慢享受的，你一下吃一半进去可不又干又甜[捂脸],2021-07-03 20:12:28,5,评论
你但凡换个文案都能火,2021-07-03 20:01:42,6,评论
物竞天择,2021-07-03 20:00:58,5,评论
我喜欢吃这个，干吃，特别香，但是，贵[大哭],2021-07-03 18:41:37,4,评论
！小时候吃过很好吃，长大了想找但一直不知道叫什么,2021-07-03 18:31:10,5,评论
看着好好吃啊啊啊,2021-07-03 16:42:59,4,评论
中国普加工物热量过高，外国精加工物我的外爹[给心心],2021-07-03 16:15:58,4,评论
主要是市面上一些中式糕点真的很难吃，油大又腻，对牙不太好的人确实不太友好，所以相比之下我还是更喜欢西式蛋糕。,2021-07-03 16:06:34,5,评论
BGM是啥，知道的回一下,2021-07-03 13:30:16,2,评论
[吃瓜]这年头是个东西都说要没了！你这个一不介绍二讲做法。要啥没啥！可别了吧。,2021-07-03 11:24:22,6,评论
妈嗨，👴🏻还想再多吃几次桂花糕👴🏻这里都没店卖，你要说走快递流程我尼玛要吃的是人家今天做今天卖的好东西，你跟👴🏻说网店那尼玛45一盒的劣质工业品？！👴🏻不差这点糕点钱你也别尼玛说咱中华美食什么什么高，好吃的它值这价👴🏻舍得买，整天搁着阴阳怪气说这个不好那个不好，自己阴戳戳的去快餐汉堡这些店里的时候没见你底气有像指责别人怎么怎么样的那么高。,2021-07-03 02:54:05,6,评论
三连加关注,2021-07-03 01:58:45,6,评论
太干太粉了，不喜欢这种,2021-07-03 00:58:22,5,评论
我大致翻阅了一下UP的一些投稿，很遗憾，标题党。一个个只有十几秒的视频，衬托在呼吁口号般的标题下，只会显得愈发空洞，看不到真正的传承诚意。若是想真正为传统糕点的传承做点什么，我觉得，就此而言，是远远不够的。B站并不是主打短视频的平台，但凡是点击进来的用户，都希望看到真正充实的内容。无论是传统糕点的制作，个人的真实品鉴，抑或是那些令人惊艳的糕点片段合集，相信都会比这种全是水分的视频更受人欢迎与认可。毕竟，并不是所有人都认同那种短暂而又无脑的娱乐的。,2021-07-03 00:36:13,5,评论
看到这标题我就一脸黑人问号[疑惑]，这种糕点日常生活见得不要太多，各种景点古镇特产必有它一份，超市里也是随处可见。我在杭州西湖边上就没哪个特产店饭店礼品店里面不卖传统糕点的，什么莲花酥绿豆糕豌豆黄几十种口味，加起来月销上万份估计都说少了。在你这里变成失传了？？？合着只要不是网红食品像各种日本欧式甜点一样卖个天价就算没落失传了呗？？,2021-07-03 00:33:40,5,评论
这种玩意一点不好吃，又干又碎，就是粉块。没人吃才正常。,2021-07-03 00:14:35,5,评论
主要是不好吃,2021-07-02 22:57:53,4,评论
我不觉得贵，只是吃不起罢了[doge],2021-07-02 22:54:55,5,评论
像我们这儿的茯苓糕,2021-07-02 22:16:41,6,评论
哪里有卖啊,2021-07-02 21:48:05,4,评论
这个糕点感觉up主发过好几次了[热词系列_知识增加],2021-07-02 21:21:06,5,评论
打饼  小时候每年都看到  不是隔壁家做 就是自己家做 一做就是一天 叮叮当当一整天 自己就在旁边等吃[抠鼻],2021-07-02 20:55:02,6,评论
我们这边没卖的 想吃吃不到，我这附近都没有[笑哭],2021-07-02 20:41:47,4,评论
比起蛋糕面包什么的那些西点，我还真就比较喜欢吃中式点心,2021-07-02 20:23:38,5,评论
我有记得小时候吃的绿豆糕可好吃了，就是现在不太能买到。,2021-07-02 19:55:35,5,评论
没卖的呀 周围想买没卖的,2021-07-02 19:50:59,5,评论
太甜了，齁得慌,2021-07-02 19:50:11,5,评论
没人喝茶了,2021-07-02 19:41:53,4,评论
我倒挺喜欢吃这些糕点的，好吃种类多[OK],2021-07-02 19:35:36,5,评论
得与时俱进,2021-07-02 19:01:31,4,评论
小时候超喜欢吃，有一次一口闷给噎到了[笑哭],2021-07-02 18:56:10,5,评论
我可太喜欢绿豆糕桂花糕了！传统的真是一绝！,2021-07-02 18:10:33,6,评论
啊这，潮汕很多这个啊[笑哭]吃腻了都,2021-07-02 18:02:29,5,评论
哥哥，链接给上啊！,2021-07-02 17:43:57,5,评论
绿豆糕真好吃,2021-07-02 17:13:48,5,评论
传统糕点说甜，那个是和茶水搭配一起吃的，而不是直接吃的，而且，不是所有的糕点都那么甜，我那边的糕点没那么甜，口感也好,2021-07-02 16:50:29,5,评论
白案怎么就失传[疑惑],2021-07-02 16:43:45,5,评论
哇哦，小时候的回忆！,2021-07-02 15:56:06,4,评论
在这方面来说还是外国做的不错。懂营销，把一些传统手艺活弄的高大上。有些确实有历史沉淀有些却实实在在的被舔起来,2021-07-02 15:30:57,5,评论
吃过好吃[支持][多多poi_喜欢],2021-07-02 15:07:14,5,评论
我小时候，妈妈做松糕就是这样的,2021-07-02 15:02:18,5,评论
中式糕点只适合配茶，准确来说是东方的大多数糕点都不适合当零嘴，但是英式糕点就可以当零食吃，现在都没几个人喝茶了，这种东西就是忙里偷闲吃点甜味，谁有那个时间一口一口品茶吃他啊,2021-07-02 13:47:12,5,评论
太干，太甜，太涩口,2021-07-02 12:33:47,5,评论
我老家那边小时候过中秋节家里就会搞这个拜月亮，现在都没看见了,2021-07-02 12:15:14,5,评论
不是所有传统都需要传承，时代在发展，有些事必然被淘汰，什么都要传承，那直接回归原始社会得了。现在发个东西带个传承俩字评论区就高潮了似的，都是没文化的。,2021-07-02 12:13:13,5,评论
差不多得了，贵的一批，天天尊重，重视，装什么啊，这价格我敢买？？？？说便宜就是你有钱，我是真舍不得[保佑],2021-07-02 11:29:38,3,评论
这个真的好吃，我吃的那个是绿糕忘了叫啥了，现在又馋了[星星眼],2021-07-02 10:47:06,5,评论
中式传统糕点做得好那是真好吃[害羞],2021-07-02 09:38:13,5,评论
说实在的，我也想吃，但压根没见哪卖呀,2021-07-02 09:13:52,4,评论
好吃是好吃，就是有些贵。,2021-07-02 06:36:18,5,评论
自然选择论,2021-07-02 03:23:17,5,评论
贵啊,2021-07-02 02:48:53,4,评论
我家还有这个模呢,2021-07-02 02:26:19,5,评论
前段时间特别想吃蛋糕之类的甜食，然后就点开了某团外卖，看着看着就没了兴趣，觉得全是这个蛋糕那个蛋糕的居多，心想啊，什么时候可以有专门做中式糕点的店啊，超想买和吃的啊[哭泣][哭泣][哭泣],2021-07-02 00:28:23,6,评论
生活节奏变快了,2021-07-02 00:26:38,4,评论
真的是不好吃啊，又干，又齁。如果好吃热量又有什么所谓,2021-07-02 00:15:00,5,评论
糕点是一小口一小口吃，慢慢品着茶，现在年轻人生活节奏都太快了，慢不下来细品糕点,2021-07-02 00:05:26,5,评论
[微笑],2021-07-02 00:00:57,5,评论
对不起我没文化，淘宝上根本没见过推荐[妙啊]我也不知道中国除了稻香村那个锦盒子还有什么我能买的起的特色点心,2021-07-01 23:59:33,5,评论
在申了思密达,2021-07-01 23:59:17,5,评论
我小时候家长还有很多店子都会卖中式点心，一家店卖几种，现做现卖，每家店有自己特色招牌的点心，高中以后读书读着读着就发现找不到那些店了,2021-07-01 23:20:21,4,评论
在哪买？,2021-07-01 22:50:21,5,评论
放低学习的门槛，不要去限制只能加盟，会比西点更好[抠鼻],2021-07-01 22:39:33,5,评论
虽然有点噎，但是我喜欢[OK],2021-07-01 22:39:28,5,评论
哪里有？怎么卖？配什么茶好吃不胀气？,2021-07-01 22:36:39,5,评论
不是我崇洋媚外，西点有钱就能学根据价位学不同的，中点有钱也只能加盟，想学精髓？那你想多了[抠鼻],2021-07-01 22:36:25,5,评论
丢了就丢了 记录下来就行了 本来历史车轮就向前 有些有商业价值就发展起来呗,2021-07-01 22:12:09,5,评论
现在都吃不到啊[大哭],2021-07-01 22:05:46,3,评论
好吃啊，太甜太干的，那是手艺不好糖放多了，太干倒是真的,2021-07-01 21:49:23,5,评论
这种糕点是配着茶吃的一个字，润,2021-07-01 21:37:27,5,评论
如果换个安静一点的BGM我就能看下去了qwq，这个BGM真的好吵[大哭],2021-07-01 21:34:41,6,评论
这种东西好吃是好吃，但是每次吃完我的咽喉炎就犯了，搞得我都不敢吃糖和饼干之类的零食,2021-07-01 21:34:23,5,评论
我就安安静静的馋糕点就好[藏狐],2021-07-01 21:29:15,5,评论
请问背景音乐是什么呀[牛年],2021-07-01 20:47:28,3,评论
这个要是配一杯清茶绝了 不过我一般配口味重的茶因为有的糕点很甜 在喝茶中和一下 爽的叻,2021-07-01 20:36:33,6,评论
这个想起了米饼，小时候家里也做一点，那模具都不知道丢哪里了[笑哭][笑哭][笑哭],2021-07-01 20:36:29,6,评论
这是泸溪河嘛？[抠鼻],2021-07-01 20:32:15,5,评论
吃啊，主要是找不到卖的啊，我还是喜欢我们自己的文化！[打call][打call][打call],2021-07-01 19:51:40,5,评论
买不到[笑哭],2021-07-01 19:36:06,5,评论
这个很好吃，就是吃多了噎得慌,2021-07-01 19:35:24,6,评论
我超喜欢吃这个,2021-07-01 19:34:55,6,评论
我这边挺多的啊,2021-07-01 19:21:38,5,评论
这种糕点，一年可以吃到三四次的,2021-07-01 19:21:57,5,回复
你不爱吃真的不必抨击到整个中国传统糕点，什么多糖不健康高热量不创新，真的没人会免费买了塞你嘴里的，您不用费这些心思了。还有咋咋呼呼自己只吃蔬菜水果健康的，您健康您的啊，也没人给你打病毒啊，你搁这咋呼什么呢？显着你嗓门大？,2021-07-01 19:14:31,5,评论
好吃是好吃，就是太面了，感觉很干,2021-07-01 18:59:01,5,评论
卧槽！我们这边有长江绿豆糕，还有什么红豆沙糍粑啥的，我真的超喜欢吃！！！从小到大！！！！！,2021-07-01 18:52:28,5,评论
这东西要真的好吃，资本能把他包装成国民食品卖到脱销，而不是像现在变成旅游的礼品盒子,2021-07-01 18:51:53,6,评论
就是贵,2021-07-01 18:48:11,6,评论
这是啥，不是绿豆糕吗？,2021-07-01 18:39:48,6,评论
想吃，但没地方买；想吃，但有些不好吃；想吃，但有些是在宰我[无语],2021-07-01 18:36:10,5,评论
[打call],2021-07-01 18:23:21,5,评论
这能失传，你起码得干掉中国大半的面点师，砸毁乔家栅，沈大成，稻香村这些牌子，还得对个视频门户网站进行一波彻底清洗，光up主就得干掉一沓,2021-07-01 18:23:06,6,评论
口感有点干了,2021-07-01 18:23:58,5,评论
上淘宝看看这么难吗,2021-07-01 18:18:25,5,评论
感觉这个还是那种微甜的绿豆糕好吃，很纯，就是小小的3元[笑哭]吃10个才半饱[OK],2021-07-01 18:08:07,3,评论
我工作的县中式点心和西式点心两家对着，买卖都挺好的，都好吃，大家不要踩一捧一了，只要是点心那销量就取决于好吃程度和价钱。,2021-07-01 17:51:02,5,评论
方块头糕[妙啊],2021-07-01 17:48:20,6,评论
噢噢噢超喜欢吃这种糕，可是现在很久都没见到了,2021-07-01 17:44:04,5,评论
茯苓饼我都买不到传统的，也懒得找了。比小时候吃到的差太多了，绿豆糕得配茶水，我糖高了不能吃太多了。,2021-07-01 17:36:56,6,评论
小时候我喜欢吃桂花糕，淮山薏米饼还有酒杯印，可惜现在已经吃不到奶奶做的酒杯印了[大哭],2021-07-01 14:31:42,6,评论
我真的特别喜欢吃这个![给心心],2021-07-01 14:18:29,4,评论
太干，不爱吃,2021-07-01 14:17:06,5,评论
那就做进游戏里，放到电视剧里电影里,2021-07-01 14:05:41,6,评论
稻香村不是卖的挺好的嘛，你这没头没尾的，让人看什么呢，又不是介绍也不是店铺推广，观众就看你印两下，还取这种标题，观众看完啥也没了解到有什么用呢,2021-07-01 14:05:08,6,评论
腻了吧唧的，不好吃[妙啊],2021-07-01 13:31:26,4,评论
买也贵 学也贵 在博物馆待着吧,2021-07-01 13:29:37,5,评论
这种糕我不喜欢 喜欢吃糯米制品之类的,2021-07-01 13:06:03,5,评论
好喜欢吃这种[点赞],2021-07-01 12:55:11,5,评论
我就不喜欢吃那么甜的东西，怎么你还能逼我吃啊[辣眼睛],2021-07-01 11:53:42,5,评论
太干了吃两个就不想吃了，小孩更是能的一批，现在这种我就吃个绿豆糕了也吃不了很多,2021-07-01 11:48:19,5,评论
满大街都是这种糕点,2021-07-01 11:37:48,5,评论
这个是真好吃，我初中的时候有五毛钱一小块的。每次放学都会买两块。吃完盯着人家的地摊。想等以后一定买一摊子，吃个够。[呲牙][呲牙][呲牙][呲牙],2021-07-01 11:10:29,5,评论
这个我吃过！,2021-07-01 11:07:05,4,评论
这种东西去骗外国人吧，我们不吃这一套,2021-07-01 10:54:48,6,评论
好家伙，我昨天晚上就做到我去买糯米糕吃的梦，你就给我推这个视频,2021-07-01 10:50:47,5,评论
主要还是贵，还有就是普及和宣传不够，品种改良也少，其实我是蛮爱吃的，但是现在要打拳，基本上吃得少了，因为体重再往上就是重量级了。,2021-07-01 09:48:11,5,评论
小学生那会儿我奶奶还做，还有模具的，后来街上都能买到，而且好吃便宜，就慢慢不做了,2021-07-01 08:50:32,5,评论
中国传统文化打的赢，守的住，护的全[那兔_合个影],2021-07-01 08:34:10,5,评论
看的口水直流[害羞][害羞][害羞],2021-07-01 08:06:01,6,评论
别让韩国人知道了,2021-07-01 02:20:43,5,评论
好吃！我超喜欢中式糕点！,2021-07-01 01:52:59,5,评论
东西好吃就行，不好吃你别讲什么传统不传统[藏狐],2021-07-01 01:44:08,5,评论
中式糕点很好吃呀[给心心][给心心],2021-07-01 01:03:12,6,评论
我家每年都做这个，老好吃了,2021-07-01 00:47:44,5,评论
很好吃，就是没吃过,2021-07-01 00:40:40,5,评论
好想吃啊[tv_馋]，没吃过,2021-07-01 00:28:22,5,评论
这东西味道不错，就是现在少见了,2021-07-01 00:24:46,6,评论
我可喜欢吃绿豆糕了做的好的特别好吃，还有桃酥,2021-07-01 00:09:54,5,评论
要是能尝遍全国的糕点，想想都幸福死了！,2021-06-30 23:54:41,6,评论
门口超市一盒绿豆糕可好吃了  才十块    今天又买了一盒  嘿嘿嘿😁,2021-06-30 23:37:37,4,评论
能不能开网店,2021-06-30 23:15:03,6,评论
好想吃,2021-06-30 22:37:21,6,评论
不知道大家还有没有吃过那种绿豆糕，很小盒的那种，可以一大盒买里面就是小盒的，我觉得好好吃哦高中老买来吃又不贵,2021-06-30 22:13:52,6,评论
糕点你得配茶吃啊,2021-06-30 21:56:36,5,评论
[喜极而泣]不是不喜欢吃，而是不好买到,2021-06-30 21:34:43,6,评论
太干是因为这些糕点一般是用来待客，喝茶吃的，吃一点点糕喝一口茶那种,2021-06-30 21:34:06,5,评论
水印打一些啊！,2021-06-30 21:14:02,6,评论
中国好吃的糕点难么多，偏偏发了个最难吃的上来,2021-06-30 21:04:12,5,评论
古时候的糕点并不像现在的糕点那样细腻。以前古人都是吃一小口这个糕点在喝口茶，品的要吃很长时间。,2021-06-30 20:54:36,3,评论
我挺喜欢吃糕点啊，任何的都想吃，我梦想就是吃遍世界,2021-06-30 20:52:49,6,评论
我们这一直都有在卖的呀，还有不同味道的呢。,2021-06-30 20:12:44,4,评论
黄龙绿豆糕！,2021-06-30 19:48:28,5,评论
这个我们这边也有在卖，节日祭祀基本都会买,2021-06-30 19:25:49,6,评论
小时候奶奶做过呢。,2021-06-30 19:25:10,5,评论
我好馋啊……我在农村也没有卖这个的，up做出来会卖吗，留个链接联系方式什么的也可啊！,2021-06-30 19:24:20,5,评论
这玩意儿慢点吃，一口吞当然噎着[doge],2021-06-30 18:33:50,4,评论
有店铺吗,2021-06-30 18:19:53,5,评论
绿豆糕桂花糕甜到腻，最爱吃[喜欢][喜欢][喜欢],2021-06-30 17:31:55,4,评论
回复 @Q舟亦无涯M :不是，我是广东人,2021-06-30 17:56:54,4,回复
泸溪河？[藏狐],2021-06-30 17:56:28,4,回复
非遗美食[星星眼],2021-06-30 16:44:11,5,评论
我现在还吃这样子的呢，这个太简单了,2021-06-30 16:34:15,5,评论
诶，这个我们这边挺多的啊？,2021-06-30 16:29:14,2,评论
太黏牙了[笑哭]古时候是一边喝茶一边吃这糕点，一吃就一下午，现在这快节奏生活谁有那闲情逸致？,2021-06-30 15:33:01,6,评论
我说绿豆糕咋做的，好家伙！！！,2021-06-30 14:43:40,3,评论
好想吃[酸了][酸了][酸了][酸了][酸了],2021-06-30 13:34:07,5,评论
弹幕有人说小孩（大约指1—12岁）不喜欢吃这些我寻思着那我既不是直接变大2岁,2021-06-30 13:02:40,4,评论
一盏茶，一杆烟，两块糕，饭后小憩,2021-06-30 09:45:26,5,评论
小时候真的特别喜欢😍,2021-06-30 09:29:32,5,评论
又干又腻又齁嗓子，现代哪有什么时间一小块糕点珉一口喝一口茶吃一个下午？,2021-06-30 08:37:12,4,评论
[偷笑],2021-06-30 12:12:07,5,回复
谁让你吃一个下午了,2021-06-30 12:12:39,5,回复
我一直都想吃来着…但是买不到[笑哭]有没有小可爱推荐啊,2021-06-30 02:52:38,5,评论
以前特别喜欢吃现在俺这没有卖的了[藏狐],2021-06-30 02:23:34,3,评论
真心希望这些传统文化能流传下去,2021-06-30 01:59:15,5,评论
这东西真的要命，无味，吃起来像面粉一样散开，吸干口中水分，随后和口水发生作用有些许甜味，总之就是干的离谱，别的东西干就干，这东西倒吸你口水草[难过],2021-06-30 01:23:13,5,评论
这类小吃常见的是绿豆糕，谈不上失传,2021-06-29 23:42:58,6,评论
小时候的乐趣之一，看着大人们的动作就觉得很有趣想要，可惜现在年味越过越淡，村里的关系也越来越淡了，老人都走的差不多了,2021-06-29 23:32:43,4,评论
超好吃！学校桂美轩有卖！,2021-06-29 23:29:39,6,评论
看评论明白了，给能歇一下午就茶吃的人准备的，真是好东西那就是物品选用户了，哪轮得到我在这儿评价，就硬吹,2021-06-29 23:25:33,5,评论
性价比低呗 不好吃还不便宜,2021-06-29 23:23:57,4,评论
人一块要吃一下午伴着茶，你一口咽下去肯定不好吃啊。中国糕点跟西方跟与时俱进从根本上吃法就不一样叫嚷啥……,2021-06-29 23:13:54,4,评论
明明中式也有好吃的糕点一直在大卖，明明中式也有创新的糕点成了网红，在有些人口里就是中式糕点失传，大家都崇洋媚外。桃酥蛋黄酥肉松饼鲜花饼各种蜜饯梅干有些人是没吃过也没听说过是吧？无语，糕点这玩意只要好吃不可能失传，合着大家都味觉失灵分不清好歹？螺蛳粉出现在不发达的广西，闻着还很臭，现在火不火？大家的舌头是不会骗人的，好吃就是好吃，不好吃就是不好吃，跟不上时代那就是要被淘汰。总会有更好吃的食物出现，总会有不好吃的食物消失，就是这么简单！,2021-06-29 22:59:34,5,评论
我觉得还是糕点种类多，还好吃。[吃瓜]各种酥饼，豆糕，凉糕，米糕。。。,2021-06-29 22:56:18,6,评论
我老家莆田就有，我小时候喜欢一边吃一边喝开水哈哈确实有些怀念了,2021-06-29 21:46:44,5,评论
没办法，好吃是好吃，但是价格一般都有点贵，买了又忍不住吃，越吃越想吃，可能是我太穷了[难过],2021-06-29 21:31:58,5,评论
别的不说，我就是吃绿豆糕长大的，你家里人什么口味不知道，但是你这句纯粹就是西式糕点好吃也太片面了，而且比起来腻什么的，什么奶油啥的就不腻吗，笑死。一堆高热量笑别人热量高还腻。,2021-06-29 20:28:17,5,评论
说吧，在哪儿买,2021-06-29 20:25:19,6,评论
这个很精致啊，配茶水挺好的，这种糕点摆盘看着就喜欢，反正我挺喜欢的,2021-06-29 19:45:45,3,评论
有之以为利，无之以为用,2021-06-29 19:44:52,6,评论
这啥玩意我根本没见过[tv_皱眉],2021-06-29 19:08:31,5,评论
小时候吃过，噎人，得喝水，不过很好吃[藏狐],2021-06-29 19:01:05,5,评论
苏州好多[墨镜],2021-06-29 18:56:32,5,评论
看饿了😁想吃😋,2021-06-29 18:36:56,4,评论
