搜索关键词,商品名称,商品SKU,商品链接,封面图链接,价格,评价人数,评论链接,商家店名,店铺链接,标签,是否广告,页码,当前时间,页面网址
NIKE,Nike耐克童鞋运动鞋板鞋 2020冬新款CNY中国年空军一号缓震耐磨透气时尚鞋子休闲鞋CU2981 CU2981-191 1Y/32码/200mm,64990679435,https://item.jd.com/64990679435.html,,419.00,70+,https://item.jd.com/64990679435.html#comment,清鸿叶官方旗舰店,https://mall.jd.com/index-63955.html?from=pc,券199-30/,否,10,2020-12-27 14:52:58,https://search.jd.com/Search?keyword=NIKE&qrst=1&wq=NIKE&ev=exbrand_%E8%80%90%E5%85%8B%EF%BC%88NIKE%EF%BC%89%5E&page=19&s=536&click=1
NIKE,Nike耐克男女双肩包 校园学生书包旅行背包 BA5381-010 DC9818-008 MISC,40776599714,https://item.jd.com/40776599714.html,,439.00,800+,https://item.jd.com/40776599714.html#comment,久华运动专营店,https://mall.jd.com/index-24422.html?from=pc,券199-30/,否,10,2020-12-27 14:52:58,https://search.jd.com/Search?keyword=NIKE&qrst=1&wq=NIKE&ev=exbrand_%E8%80%90%E5%85%8B%EF%BC%88NIKE%EF%BC%89%5E&page=19&s=536&click=1
NIKE,NIKE耐克 2020冬季女子W BLAZER MID '77运动休闲鞋板鞋子 DC1746-001-2020冬季 38,72150760062,https://item.jd.com/72150760062.html,,649.00,300+,https://item.jd.com/72150760062.html#comment,黑石旗舰店,https://mall.jd.com/index-23526.html?from=pc,券300-10/,否,10,2020-12-27 14:52:58,https://search.jd.com/Search?keyword=NIKE&qrst=1&wq=NIKE&ev=exbrand_%E8%80%90%E5%85%8B%EF%BC%88NIKE%EF%BC%89%5E&page=19&s=536&click=1
NIKE,NIKE耐克官方旗舰男包女包双肩包 2020冬新款运动学生书包休闲时尚出行旅游电脑包背包BA5954 BA5954-010/正常发货/店长推荐/ MISC/均码,10610795669,https://item.jd.com/10610795669.html,,229.00,5700+,https://item.jd.com/10610795669.html#comment,清鸿叶官方旗舰店,https://mall.jd.com/index-63955.html?from=pc,"京东物流/
券199-30/",否,10,2020-12-27 14:52:58,https://search.jd.com/Search?keyword=NIKE&qrst=1&wq=NIKE&ev=exbrand_%E8%80%90%E5%85%8B%EF%BC%88NIKE%EF%BC%89%5E&page=19&s=536&click=1
NIKE,NIKE耐克跑步鞋男鞋2020冬季新款健身训练缓震透气慢跑鞋轻便休闲低帮运动鞋CD0225-001 812654-011经典黑白/TANJUN 42,11156052505,https://item.jd.com/11156052505.html,,286.00,500+,https://item.jd.com/11156052505.html#comment,热点运动户外专营店,https://mall.jd.com/index-121331.html?from=pc,券199-30/,否,10,2020-12-27 14:52:58,https://search.jd.com/Search?keyword=NIKE&qrst=1&wq=NIKE&ev=exbrand_%E8%80%90%E5%85%8B%EF%BC%88NIKE%EF%BC%89%5E&page=19&s=536&click=1
NIKE,NIKE耐克2021春季女子AF1空军一号运动小白休闲板鞋子 314192-117 314192-117-2021春季 37.5,10024216956193,https://item.jd.com/10024216956193.html,,709.00,70+,https://item.jd.com/10024216956193.html#comment,黑石旗舰店,https://mall.jd.com/index-23526.html?from=pc,券300-10/,否,10,2020-12-27 14:52:58,https://search.jd.com/Search?keyword=NIKE&qrst=1&wq=NIKE&ev=exbrand_%E8%80%90%E5%85%8B%EF%BC%88NIKE%EF%BC%89%5E&page=19&s=536&click=1
NIKE,NIKE耐克官网旗舰男鞋 2020新款ZOOM 2K舒适轻便缓震运动休闲鞋AO0269 AO0269-101ZOOM黑白经典-情侣款男神款 42,57122045150,https://item.jd.com/57122045150.html,,499.00,200+,https://item.jd.com/57122045150.html#comment,微能量运动旗舰店,https://mall.jd.com/index-18519.html?from=pc,券399-10/,否,10,2020-12-27 14:52:58,https://search.jd.com/Search?keyword=NIKE&qrst=1&wq=NIKE&ev=exbrand_%E8%80%90%E5%85%8B%EF%BC%88NIKE%EF%BC%89%5E&page=19&s=536&click=1
NIKE,耐克 男子全长拉链开襟连帽衫 NIKE SPORTSWEAR CZ4148 CZ4148-010 XXL,10020801871916,https://item.jd.com/10020801871916.html,,305.00,8200+,https://item.jd.com/10020801871916.html#comment,TOPSPORTS官方旗舰店,https://mall.jd.com/index-782694.html?from=pc,,否,10,2020-12-27 14:52:58,https://search.jd.com/Search?keyword=NIKE&qrst=1&wq=NIKE&ev=exbrand_%E8%80%90%E5%85%8B%EF%BC%88NIKE%EF%BC%89%5E&page=19&s=536&click=1
NIKE,Nike耐克腰包单肩斜挎背包2020新款男女户外运动休闲大包王一博同款 BA5751-010/ 大容量/现货速发 MISC,10024678207655,https://item.jd.com/10024678207655.html,,349.00,10+,https://item.jd.com/10024678207655.html#comment,信源欣源运动专营店,https://mall.jd.com/index-54186.html?from=pc,券199-30/,否,10,2020-12-27 14:52:58,https://search.jd.com/Search?keyword=NIKE&qrst=1&wq=NIKE&ev=exbrand_%E8%80%90%E5%85%8B%EF%BC%88NIKE%EF%BC%89%5E&page=19&s=536&click=1
NIKE,NIKE耐克男女包 HIP PACK 20新款运动休闲潮流时尚字母LOGO收纳斜跨单肩腰包胸包 王一博同款 骨白色BA5751-072 腰包/52*12*21cm,30984190361,https://item.jd.com/30984190361.html,,559.00,200+,https://item.jd.com/30984190361.html#comment,乔乐运动专营店,https://mall.jd.com/index-16796.html?from=pc,"免邮/
券300-40/",否,10,2020-12-27 14:52:58,https://search.jd.com/Search?keyword=NIKE&qrst=1&wq=NIKE&ev=exbrand_%E8%80%90%E5%85%8B%EF%BC%88NIKE%EF%BC%89%5E&page=19&s=536&click=1
NIKE,Nike耐克运动鞋男2020夏季新款AIR MAX 2090气垫跑步鞋CT1091-101 CT1091-101 42,71095649629,https://item.jd.com/71095649629.html,,849.00,500+,https://item.jd.com/71095649629.html#comment,胜道运动旗舰店,https://mall.jd.com/index-57298.html?from=pc,券199-30/,否,10,2020-12-27 14:52:58,https://search.jd.com/Search?keyword=NIKE&qrst=1&wq=NIKE&ev=exbrand_%E8%80%90%E5%85%8B%EF%BC%88NIKE%EF%BC%89%5E&page=19&s=536&click=1
NIKE,耐克 女子 NIKE AIR MAX 270 REACT 运动鞋 CT1833 CT1833-100 36,10022340654648,https://item.jd.com/10022340654648.html,,1129.00,200+,https://item.jd.com/10022340654648.html#comment,TOPSPORTS官方旗舰店,https://mall.jd.com/index-782694.html?from=pc,新品/,否,10,2020-12-27 14:52:58,https://search.jd.com/Search?keyword=NIKE&qrst=1&wq=NIKE&ev=exbrand_%E8%80%90%E5%85%8B%EF%BC%88NIKE%EF%BC%89%5E&page=19&s=536&click=1
NIKE,Nike耐克官方男鞋 2020冬季新款Air Max气垫缓震运动鞋子低帮耐磨透气慢跑鞋休闲鞋跑步鞋 CJ1670-010/店长推荐 42/26.5cm,59251002760,https://item.jd.com/59251002760.html,,499.00,1500+,https://item.jd.com/59251002760.html#comment,清鸿叶官方旗舰店,https://mall.jd.com/index-63955.html?from=pc,券199-30/,否,10,2020-12-27 14:52:58,https://search.jd.com/Search?keyword=NIKE&qrst=1&wq=NIKE&ev=exbrand_%E8%80%90%E5%85%8B%EF%BC%88NIKE%EF%BC%89%5E&page=19&s=536&click=1
NIKE,nike耐克官方旗舰男鞋 2020冬季新款官网AIR MAX气垫运动鞋子休闲鞋跑步鞋CD4165 CD4165-107/尺码偏小，建议买大一码 40/250mm,10024562891110,https://item.jd.com/10024562891110.html,,679.00,5,https://item.jd.com/10024562891110.html#comment,鞋万库官方旗舰店,https://mall.jd.com/index-674620.html?from=pc,"京东物流/
券199-30/",否,10,2020-12-27 14:52:58,https://search.jd.com/Search?keyword=NIKE&qrst=1&wq=NIKE&ev=exbrand_%E8%80%90%E5%85%8B%EF%BC%88NIKE%EF%BC%89%5E&page=19&s=536&click=1
NIKE,NIKE耐克女鞋2020秋冬新品 M2K Tekno黑白复古老爹鞋户外时尚跑步鞋AO3108-100 AO3108-205 白奶茶 37.5,43097865708,https://item.jd.com/43097865708.html,,698.00,600+,https://item.jd.com/43097865708.html#comment,五新运动专营店,https://mall.jd.com/index-25163.html?from=pc,券2000-50/,否,10,2020-12-27 14:52:58,https://search.jd.com/Search?keyword=NIKE&qrst=1&wq=NIKE&ev=exbrand_%E8%80%90%E5%85%8B%EF%BC%88NIKE%EF%BC%89%5E&page=19&s=536&click=1
NIKE,耐克Nike男鞋跑步鞋2020秋季新款QUEST飞线轻便舒适缓震透气夜跑运动鞋男 CT1729-001/秋冬款/店长推荐 41,43877493220,https://item.jd.com/43877493220.html,,399.00,200+,https://item.jd.com/43877493220.html#comment,亦可运动专营店,https://mall.jd.com/index-72536.html?from=pc,"券199-30/
赠/",否,10,2020-12-27 14:52:58,https://search.jd.com/Search?keyword=NIKE&qrst=1&wq=NIKE&ev=exbrand_%E8%80%90%E5%85%8B%EF%BC%88NIKE%EF%BC%89%5E&page=19&s=536&click=1
NIKE,NIKE耐克王一博同款2020秋季男子AIR MAX 运动跑步鞋CT1091-101 CT1091-100-2020秋季 41,70871959520,https://item.jd.com/70871959520.html,,779.00,100+,https://item.jd.com/70871959520.html#comment,法雅体育官方旗舰店,https://mall.jd.com/index-92097.html?from=pc,券300-10/,否,10,2020-12-27 14:52:58,https://search.jd.com/Search?keyword=NIKE&qrst=1&wq=NIKE&ev=exbrand_%E8%80%90%E5%85%8B%EF%BC%88NIKE%EF%BC%89%5E&page=19&s=536&click=1
NIKE,耐克Nike Air More Uptempo 皮蓬大AIR 男女款黑白运动鞋 415082-002 黑白414962-002/415082-002 38,10022991386753,https://item.jd.com/10022991386753.html,,1188.00,2,https://item.jd.com/10022991386753.html#comment,五新运动专营店,https://mall.jd.com/index-25163.html?from=pc,券2000-50/,否,10,2020-12-27 14:52:58,https://search.jd.com/Search?keyword=NIKE&qrst=1&wq=NIKE&ev=exbrand_%E8%80%90%E5%85%8B%EF%BC%88NIKE%EF%BC%89%5E&page=19&s=536&click=1
NIKE,Nike耐克男鞋 2020春季新款运动鞋耐磨舒适透气AF1空军一号休闲鞋板鞋CD4366-100 CK6923-100 39,10022724185227,https://item.jd.com/10022724185227.html,,589.00,400+,https://item.jd.com/10022724185227.html#comment,久华运动专营店,https://mall.jd.com/index-24422.html?from=pc,券199-30/,否,10,2020-12-27 14:52:58,https://search.jd.com/Search?keyword=NIKE&qrst=1&wq=NIKE&ev=exbrand_%E8%80%90%E5%85%8B%EF%BC%88NIKE%EF%BC%89%5E&page=19&s=536&click=1
NIKE,3TZ 耐克官方男装 2020新品旗舰运动套装健身房压缩紧身衣服快干跑步篮球弹力舒适训练衣服装备足球 店长推荐/速干紧身高弹两件套/BV5589-010 L/175,23274552211,https://item.jd.com/23274552211.html,,368.00,4700+,https://item.jd.com/23274552211.html#comment,幸运叶子官方旗舰店,https://mall.jd.com/index-36201.html?from=pc,券199-30/,否,10,2020-12-27 14:52:58,https://search.jd.com/Search?keyword=NIKE&qrst=1&wq=NIKE&ev=exbrand_%E8%80%90%E5%85%8B%EF%BC%88NIKE%EF%BC%89%5E&page=19&s=536&click=1
NIKE,耐克NIKE 男子 收腿裤 长裤 J SPRT DNA 运动裤 CU9147-010黑色L码,100008625787,https://item.jd.com/100008625787.html,,419.00,400+,https://item.jd.com/100008625787.html#comment,耐克（NIKE）京东自营专区,https://mall.jd.com/index-1000001927.html?from=pc,"自营/
新品/",否,10,2020-12-27 14:52:58,https://search.jd.com/Search?keyword=NIKE&qrst=1&wq=NIKE&ev=exbrand_%E8%80%90%E5%85%8B%EF%BC%88NIKE%EF%BC%89%5E&page=19&s=536&click=1
NIKE,胜道运动Nike 耐克NIKE AIR MAX 720女子运动鞋 AR9293 AR9293-603 38,52094052978,https://item.jd.com/52094052978.html,https://img13.360buyimg.com/n7/jfs/t1/155105/1/11709/142510/5fe6a3f6E67f31540/93a4fb739ea4fa11.jpg,969.00,90+,https://item.jd.com/52094052978.html#comment,胜道运动旗舰店,https://mall.jd.com/index-57298.html?from=pc,券199-30/,否,11,2020-12-27 14:54:55,https://search.jd.com/Search?keyword=NIKE&qrst=1&wq=NIKE&ev=exbrand_%E8%80%90%E5%85%8B%EF%BC%88NIKE%EF%BC%89%5E&page=21&s=601&click=1
NIKE,耐克 男子训练圆领上衣 NIKE THERMA CU7272 CU7272-010 XXL,10022377535240,https://item.jd.com/10022377535240.html,https://img10.360buyimg.com/n7/jfs/t1/134495/9/11226/45499/5f744934Eb316cc5a/16eebc08bfd58e28.jpg,305.00,200+,https://item.jd.com/10022377535240.html#comment,TOPSPORTS官方旗舰店,https://mall.jd.com/index-782694.html?from=pc,,否,11,2020-12-27 14:54:56,https://search.jd.com/Search?keyword=NIKE&qrst=1&wq=NIKE&ev=exbrand_%E8%80%90%E5%85%8B%EF%BC%88NIKE%EF%BC%89%5E&page=21&s=601&click=1
NIKE,Nike耐克女鞋老爹鞋2020冬季新款M2K经典复古厚底舒适运动休闲跑步鞋 AO3108-101 店长推荐款AO3108-101白蓝橙老爹鞋 36.5,52980317994,https://item.jd.com/52980317994.html,https://img14.360buyimg.com/n7/jfs/t1/139053/31/20486/307009/5fe7e421Eb31e8311/29c71fcf979b3a9b.jpg,579.00,100+,https://item.jd.com/52980317994.html#comment,热点体育旗舰店,https://mall.jd.com/index-35391.html?from=pc,券199-30/,否,11,2020-12-27 14:54:56,https://search.jd.com/Search?keyword=NIKE&qrst=1&wq=NIKE&ev=exbrand_%E8%80%90%E5%85%8B%EF%BC%88NIKE%EF%BC%89%5E&page=21&s=601&click=1
NIKE,Nike耐克男鞋2020新款AIR VAPORMAX全掌气垫运动鞋透气舒适休闲跑步鞋AJ6900 AJ6900-004/缓震耐磨 42.5-9,65503460304,https://item.jd.com/65503460304.html,,1419.00,80+,https://item.jd.com/65503460304.html#comment,辉动运动专营店,https://mall.jd.com/index-16816.html?from=pc,券199-30/,否,11,2020-12-27 14:54:56,https://search.jd.com/Search?keyword=NIKE&qrst=1&wq=NIKE&ev=exbrand_%E8%80%90%E5%85%8B%EF%BC%88NIKE%EF%BC%89%5E&page=21&s=601&click=1
NIKE,Nike耐克2020冬季男子篮球运动长裤 CK6826-010  CK6826-010-2020冬季 XL,10024003976744,https://item.jd.com/10024003976744.html,,429.00,90+,https://item.jd.com/10024003976744.html#comment,法雅体育官方旗舰店,https://mall.jd.com/index-92097.html?from=pc,"新品/
券300-10/",否,11,2020-12-27 14:54:56,https://search.jd.com/Search?keyword=NIKE&qrst=1&wq=NIKE&ev=exbrand_%E8%80%90%E5%85%8B%EF%BC%88NIKE%EF%BC%89%5E&page=21&s=601&click=1
NIKE,NIKE耐克官方旗舰男跑步鞋 2020冬季新款运动鞋网面轻便透气缓震低帮耐磨休闲鞋训练健身慢跑鞋 CT1729-001/店长推荐 43/275,10068445526,https://item.jd.com/10068445526.html,,419.00,4000+,https://item.jd.com/10068445526.html#comment,清鸿叶官方旗舰店,https://mall.jd.com/index-63955.html?from=pc,"京东物流/
券199-30/",否,11,2020-12-27 14:54:56,https://search.jd.com/Search?keyword=NIKE&qrst=1&wq=NIKE&ev=exbrand_%E8%80%90%E5%85%8B%EF%BC%88NIKE%EF%BC%89%5E&page=21&s=601&click=1
NIKE,Nike耐克男鞋ZOOM秋季运动鞋2020新款休闲轻便跑步鞋AQ7497-001 AQ7497-001 40,43624509111,https://item.jd.com/43624509111.html,,549.00,10+,https://item.jd.com/43624509111.html#comment,风尚运动专营店,https://mall.jd.com/index-24635.html?from=pc,"券199-30/
赠/",否,11,2020-12-27 14:54:56,https://search.jd.com/Search?keyword=NIKE&qrst=1&wq=NIKE&ev=exbrand_%E8%80%90%E5%85%8B%EF%BC%88NIKE%EF%BC%89%5E&page=21&s=601&click=1
NIKE,耐克NIKE Ambassador XIII 詹姆斯使节13玉玺 男子篮球鞋 CQ9329-300 CQ9329-300 使节13玉玺 41,36994301344,https://item.jd.com/36994301344.html,,858.00,60+,https://item.jd.com/36994301344.html#comment,五新运动专营店,https://mall.jd.com/index-25163.html?from=pc,券2000-50/,否,11,2020-12-27 14:54:56,https://search.jd.com/Search?keyword=NIKE&qrst=1&wq=NIKE&ev=exbrand_%E8%80%90%E5%85%8B%EF%BC%88NIKE%EF%BC%89%5E&page=21&s=601&click=1
NIKE,Nike耐克 Air Monarch 白蓝经典 复古老爹鞋 运动鞋跑步鞋 男鞋 415445-101 415445-101 42.5,43381677926,https://item.jd.com/43381677926.html,,499.00,1200+,https://item.jd.com/43381677926.html#comment,三行之运动专营店,https://mall.jd.com/index-34043.html?from=pc,,否,11,2020-12-27 14:54:56,https://search.jd.com/Search?keyword=NIKE&qrst=1&wq=NIKE&ev=exbrand_%E8%80%90%E5%85%8B%EF%BC%88NIKE%EF%BC%89%5E&page=21&s=601&click=1
NIKE,NIKE耐克女鞋 2020秋季新款AIR MAX运动鞋复古时尚耐磨气垫缓震耐磨舒适透气板鞋休闲鞋 AT6175-102 36/225mm,65371269305,https://item.jd.com/65371269305.html,,669.00,20+,https://item.jd.com/65371269305.html#comment,鞋万库官方旗舰店,https://mall.jd.com/index-674620.html?from=pc,券199-30/,否,11,2020-12-27 14:54:56,https://search.jd.com/Search?keyword=NIKE&qrst=1&wq=NIKE&ev=exbrand_%E8%80%90%E5%85%8B%EF%BC%88NIKE%EF%BC%89%5E&page=21&s=601&click=1
NIKE,Nike耐克女装 冬季舒适保暖女子中长款羽绒服外套 AJ7428-010 AJ7428-010 M,34313540886,https://item.jd.com/34313540886.html,,999.00,200+,https://item.jd.com/34313540886.html#comment,久华运动专营店,https://mall.jd.com/index-24422.html?from=pc,券199-30/,否,11,2020-12-27 14:54:56,https://search.jd.com/Search?keyword=NIKE&qrst=1&wq=NIKE&ev=exbrand_%E8%80%90%E5%85%8B%EF%BC%88NIKE%EF%BC%89%5E&page=21&s=601&click=1
NIKE,胜道运动NIKE耐克男装秋冬新款运动服跑步训练潮流时尚透气舒适休闲长袖卫衣套头衫BV2667 BV2667-010 L/175/92A,58653016625,https://item.jd.com/58653016625.html,,299.00,600+,https://item.jd.com/58653016625.html#comment,胜道运动旗舰店,https://mall.jd.com/index-57298.html?from=pc,券199-30/,否,11,2020-12-27 14:54:56,https://search.jd.com/Search?keyword=NIKE&qrst=1&wq=NIKE&ev=exbrand_%E8%80%90%E5%85%8B%EF%BC%88NIKE%EF%BC%89%5E&page=21&s=601&click=1
NIKE,Nike耐克男鞋Air Max气垫鞋子缓震训练舒适运动鞋透气跑步鞋轻便耐磨休闲鞋580518-011 店长推荐款580518-011黑白气垫减震 39,11166707036,https://item.jd.com/11166707036.html,,638.00,100+,https://item.jd.com/11166707036.html#comment,智凯运动专营店,https://mall.jd.com/index-28647.html?from=pc,"券300-30/
赠/",否,11,2020-12-27 14:54:56,https://search.jd.com/Search?keyword=NIKE&qrst=1&wq=NIKE&ev=exbrand_%E8%80%90%E5%85%8B%EF%BC%88NIKE%EF%BC%89%5E&page=21&s=601&click=1
NIKE,Nike耐克女鞋 新款AF1 Shell Air Force 1 High休闲鞋BQ6096-001 BQ6096-001 35.5,10022025227389,https://item.jd.com/10022025227389.html,,1439.00,3,https://item.jd.com/10022025227389.html#comment,久华运动专营店,https://mall.jd.com/index-24422.html?from=pc,券199-30/,否,11,2020-12-27 14:54:56,https://search.jd.com/Search?keyword=NIKE&qrst=1&wq=NIKE&ev=exbrand_%E8%80%90%E5%85%8B%EF%BC%88NIKE%EF%BC%89%5E&page=21&s=601&click=1
NIKE,Nike耐克童鞋男女大童Team Hustle D 8魔术贴防滑耐磨篮球鞋 881941-001 881941-001 5Y/37.5/23.5cm,40475439946,https://item.jd.com/40475439946.html,,329.00,100+,https://item.jd.com/40475439946.html#comment,久华运动专营店,https://mall.jd.com/index-24422.html?from=pc,券199-30/,否,11,2020-12-27 14:54:56,https://search.jd.com/Search?keyword=NIKE&qrst=1&wq=NIKE&ev=exbrand_%E8%80%90%E5%85%8B%EF%BC%88NIKE%EF%BC%89%5E&page=21&s=601&click=1
NIKE,胜道运动NIKE耐克羽绒服男外套2020秋季新款短款运动服保暖夹克CU4403-010 CU4403-010 L,10021784233427,https://item.jd.com/10021784233427.html,,939.00,100+,https://item.jd.com/10021784233427.html#comment,胜道运动旗舰店,https://mall.jd.com/index-57298.html?from=pc,券199-30/,否,11,2020-12-27 14:54:56,https://search.jd.com/Search?keyword=NIKE&qrst=1&wq=NIKE&ev=exbrand_%E8%80%90%E5%85%8B%EF%BC%88NIKE%EF%BC%89%5E&page=21&s=601&click=1
NIKE,胜道运动Nike耐克童鞋新款男女童动鞋儿童气垫中大童跑步鞋 AQ2744-001 23.5,65656817368,https://item.jd.com/65656817368.html,,319.00,0,https://item.jd.com/65656817368.html#comment,胜道运动旗舰店,https://mall.jd.com/index-57298.html?from=pc,券199-30/,否,11,2020-12-27 14:54:56,https://search.jd.com/Search?keyword=NIKE&qrst=1&wq=NIKE&ev=exbrand_%E8%80%90%E5%85%8B%EF%BC%88NIKE%EF%BC%89%5E&page=21&s=601&click=1
NIKE,Nike/耐克新款AIR BARRAGE LOW男子复古运动休闲鞋CD7510 麦 CD7510-001 44,68568034058,https://item.jd.com/68568034058.html,,599.00,20+,https://item.jd.com/68568034058.html#comment,君悦运动专营店,https://mall.jd.com/index-131935.html?from=pc,"券199-30/
赠/",否,11,2020-12-27 14:54:56,https://search.jd.com/Search?keyword=NIKE&qrst=1&wq=NIKE&ev=exbrand_%E8%80%90%E5%85%8B%EF%BC%88NIKE%EF%BC%89%5E&page=21&s=601&click=1
NIKE,Nike耐克官方旗舰女鞋休闲鞋 2020冬季新款健身训练跑步运动鞋老爹鞋透气时尚低帮鞋AO3108 AO3108-500 37.5/23.5cm,72466691888,https://item.jd.com/72466691888.html,,649.00,30+,https://item.jd.com/72466691888.html#comment,清鸿叶官方旗舰店,https://mall.jd.com/index-63955.html?from=pc,券199-30/,否,11,2020-12-27 14:54:56,https://search.jd.com/Search?keyword=NIKE&qrst=1&wq=NIKE&ev=exbrand_%E8%80%90%E5%85%8B%EF%BC%88NIKE%EF%BC%89%5E&page=21&s=601&click=1
NIKE,Nike耐克卫衣男官方旗舰装2020秋冬季新款男子加绒时尚潮流AJ运动服套头衫连帽卫衣 CZ9129-010/红勾连帽/店长推荐 XL,36323342902,https://item.jd.com/36323342902.html,,349.00,2300+,https://item.jd.com/36323342902.html#comment,极速运动专营店,https://mall.jd.com/index-51236.html?from=pc,"京东物流/
券199-30/",否,11,2020-12-27 14:54:56,https://search.jd.com/Search?keyword=NIKE&qrst=1&wq=NIKE&ev=exbrand_%E8%80%90%E5%85%8B%EF%BC%88NIKE%EF%BC%89%5E&page=21&s=601&click=1
NIKE,NIKE耐克男鞋 Kaishi Run奥利奥透气运动鞋轻便休闲跑步鞋运动鞋654473-010 654473-010 44,64763105001,https://item.jd.com/64763105001.html,,219.00,1500+,https://item.jd.com/64763105001.html#comment,久华运动专营店,https://mall.jd.com/index-24422.html?from=pc,券199-30/,否,11,2020-12-27 14:54:56,https://search.jd.com/Search?keyword=NIKE&qrst=1&wq=NIKE&ev=exbrand_%E8%80%90%E5%85%8B%EF%BC%88NIKE%EF%BC%89%5E&page=21&s=601&click=1
NIKE,NIKE/耐克冬训手套20新款冬季防寒保暖足球训练手套CU1589-010 CU1589010 XL,10022318655734,https://item.jd.com/10022318655734.html,,149.00,30+,https://item.jd.com/10022318655734.html#comment,耐动运动专营店,https://mall.jd.com/index-668844.html?from=pc,"新品/
免邮/
券199-30/",否,11,2020-12-27 14:54:56,https://search.jd.com/Search?keyword=NIKE&qrst=1&wq=NIKE&ev=exbrand_%E8%80%90%E5%85%8B%EF%BC%88NIKE%EF%BC%89%5E&page=21&s=601&click=1
NIKE,耐克 男子 NIKE KOBE V PROTRO 篮球鞋 CD4991 CD4991-700 44,10024788385480,https://item.jd.com/10024788385480.html,,1399.00,40+,https://item.jd.com/10024788385480.html#comment,TOPSPORTS官方旗舰店,https://mall.jd.com/index-782694.html?from=pc,,否,11,2020-12-27 14:54:56,https://search.jd.com/Search?keyword=NIKE&qrst=1&wq=NIKE&ev=exbrand_%E8%80%90%E5%85%8B%EF%BC%88NIKE%EF%BC%89%5E&page=21&s=601&click=1
NIKE,NIKE男鞋休闲鞋2020新款AIR MAX 270撞色彩虹气垫跑步运动鞋AO4971 AO4971-101白+活力黄+黑+亮紫罗兰紫+极 41,60827848283,https://item.jd.com/60827848283.html,,599.00,2,https://item.jd.com/60827848283.html#comment,SKOMART运动旗舰店,https://mall.jd.com/index-18520.html?from=pc,券199-30/,否,11,2020-12-27 14:54:56,https://search.jd.com/Search?keyword=NIKE&qrst=1&wq=NIKE&ev=exbrand_%E8%80%90%E5%85%8B%EF%BC%88NIKE%EF%BC%89%5E&page=21&s=601&click=1
NIKE,NIKE耐克男鞋2020秋季新款运动鞋Air vapormax飞线气垫缓震透气休闲跑步鞋AR6631 AJ6900-007/商家力荐 42.5,54745569537,https://item.jd.com/54745569537.html,,769.00,200+,https://item.jd.com/54745569537.html#comment,君悦运动专营店,https://mall.jd.com/index-131935.html?from=pc,"券199-30/
赠/",否,11,2020-12-27 14:54:56,https://search.jd.com/Search?keyword=NIKE&qrst=1&wq=NIKE&ev=exbrand_%E8%80%90%E5%85%8B%EF%BC%88NIKE%EF%BC%89%5E&page=21&s=601&click=1
NIKE,NIKE耐克男鞋运动鞋2020新款JORDAN JUMPMAN中帮实战篮球鞋CQ4229 CQ42-29/007荧光黄+白+光辉绿 41,10023642522308,https://item.jd.com/10023642522308.html,,679.00,10+,https://item.jd.com/10023642522308.html#comment,微能量运动旗舰店,https://mall.jd.com/index-18519.html?from=pc,券399-10/,否,11,2020-12-27 14:54:56,https://search.jd.com/Search?keyword=NIKE&qrst=1&wq=NIKE&ev=exbrand_%E8%80%90%E5%85%8B%EF%BC%88NIKE%EF%BC%89%5E&page=21&s=601&click=1
NIKE,NIKE耐克跑步鞋2020新款AIR MAX 2X气垫时尚休闲运动鞋CK2943 CK2947-100白色+黑色/女款 40,63555313702,https://item.jd.com/63555313702.html,,499.00,10+,https://item.jd.com/63555313702.html#comment,SKOMART运动旗舰店,https://mall.jd.com/index-18520.html?from=pc,券199-30/,否,11,2020-12-27 14:54:56,https://search.jd.com/Search?keyword=NIKE&qrst=1&wq=NIKE&ev=exbrand_%E8%80%90%E5%85%8B%EF%BC%88NIKE%EF%BC%89%5E&page=21&s=601&click=1
NIKE,yysports NIKE耐克男鞋新品AJ篮球鞋2020新款JORDAN运动鞋CT1014-002 CT1014-002 42,10022085762961,https://item.jd.com/10022085762961.html,,1189.00,90+,https://item.jd.com/10022085762961.html#comment,YYsports旗舰店,https://mall.jd.com/index-665999.html?from=pc,券199-30/,否,11,2020-12-27 14:54:56,https://search.jd.com/Search?keyword=NIKE&qrst=1&wq=NIKE&ev=exbrand_%E8%80%90%E5%85%8B%EF%BC%88NIKE%EF%BC%89%5E&page=21&s=601&click=1
NIKE,NIKE耐克 2020冬季女子 AIR MAX 2X运动跑步鞋子 DC0837-190【电玩配色】 DC0837-190-2020冬季 37.5,10021979218570,https://item.jd.com/10021979218570.html,,479.00,10+,https://item.jd.com/10021979218570.html#comment,黑石旗舰店,https://mall.jd.com/index-23526.html?from=pc,券300-10/,否,11,2020-12-27 14:54:56,https://search.jd.com/Search?keyword=NIKE&qrst=1&wq=NIKE&ev=exbrand_%E8%80%90%E5%85%8B%EF%BC%88NIKE%EF%BC%89%5E&page=21&s=601&click=1
